 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 270030 ARAPIRACA, 270240 DELMIRO GOUVEIA, 270630 PALMEIRA DOS INDIOS, 270800 SANTANA DO IPANEMA
Sexo: Fem
Período:2022
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Total"
"001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS";-;-;1;1;-;-;-;1;1;1;4;1;5;8;7;15;13;9;13;59;139
". 001 Doenças infecciosas intestinais";-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;1;-;2;1;-;6
"... 003 Diarréia e gastroenterite orig infec pres";-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;1;-;2;1;-;6
". 005-006 Tuberculose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"... 005 Tuberculose respiratória";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
". 007-015 Outras doenças bacterianas";-;-;1;-;-;-;-;1;-;-;1;-;2;5;4;7;7;4;3;19;54
"... 014 Septicemia";-;-;1;-;-;-;-;1;-;-;1;-;2;5;4;5;7;4;3;19;52
". 016-023 Doenças virais";-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;1;3
"... 020 Out febres p/arbovírus e febr hemor virais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
"... 023 Doen p/vírus da imunodefic humana (HIV)";-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;2
". 024-027 Doenças transmitidas por protozoários";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2;1;5
"... 026 Doença de Chagas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2;1;5
". 028-030 Helmintíases";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;2;4
"... 028 Esquistossomose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;2;4
". 031 Restante algumas doenç infec e parasitárias";-;-;-;-;-;-;-;-;1;-;3;1;3;1;3;6;3;3;6;36;66
"032-052 NEOPLASIAS";-;-;1;-;1;-;1;1;1;4;5;8;7;19;14;17;15;15;16;33;158
". 032 Neopl malig do lábio, cav oral e faringe";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
". 033 Neoplasia maligna do esôfago";-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;2;4
". 034 Neoplasia maligna do estômago";-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;-;1;1;4;9
". 035 Neoplasia maligna do cólon,reto e ânus";-;-;-;-;-;-;-;-;-;1;-;-;-;2;2;2;2;3;1;-;13
". 036 Neopl malig do fígado e vias bil intrahepát";-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;-;2;3;8
". 037 Neoplasia maligna do pâncreas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;4
". 039 Neopl malig da traquéia,brônquios e pulmões";-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;1;3;3;3;3;16
". 040 Neoplasia maligna da pele";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
". 041 Neoplasia maligna da mama";-;-;-;-;-;-;-;-;-;-;1;1;1;5;4;1;2;-;3;5;23
". 042 Neoplasia maligna do colo do útero";-;-;-;-;-;-;-;-;-;1;2;1;1;2;2;2;1;1;-;-;13
". 043 Neopl malig de corpo e partes n/esp útero";-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;1;-;-;-;-;4
". 044 Neoplasia maligna do ovário";-;-;-;-;-;-;-;-;-;1;-;2;2;-;1;-;-;-;-;-;6
". 046 Neoplasia maligna da bexiga";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;-;-;3
". 047 Neopl malig mening,encéf e out partes SNC";-;-;-;-;-;-;-;1;1;-;-;-;1;-;-;3;1;1;2;-;10
". 048 Linfoma não-Hodgkin";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;2
". 049 Mieloma mult e neopl malig de plasmócitos";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;2
". 050 Leucemia";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;1;-;-;3
". 051 Neoplasias in situ, benig, comport incert";-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;1;-;-;3
