 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 270030 ARAPIRACA, 270240 DELMIRO GOUVEIA, 270630 PALMEIRA DOS INDIOS, 270800 SANTANA DO IPANEMA
Sexo: Fem
Período:2021
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Total"
"001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS";-;-;3;2;1;-;1;-;4;3;13;11;23;19;31;46;45;47;47;84;380
". 001 Doenças infecciosas intestinais";-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;5;8
"... 003 Diarréia e gastroenterite orig infec pres";-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;4;7
"... 004 Outras doenças infecciosas intestinais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
". 007-015 Outras doenças bacterianas";-;-;-;1;-;-;-;-;-;-;-;1;1;1;1;4;2;8;5;16;40
"... 014 Septicemia";-;-;-;1;-;-;-;-;-;-;-;1;-;1;1;2;2;7;3;10;28
". 016-023 Doenças virais";-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;1;-;-;-;3
"... 022 Hepatite viral";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"... 023 Doen p/vírus da imunodefic humana (HIV)";-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;2
". 024-027 Doenças transmitidas por protozoários";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"... 026 Doença de Chagas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
". 028-030 Helmintíases";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2
"... 028 Esquistossomose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"... 030 Restante de helmintíases";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
". 031 Restante algumas doenç infec e parasitárias";-;-;2;1;1;-;1;-;4;3;12;10;21;18;29;42;41;38;41;62;326
"032-052 NEOPLASIAS";-;-;-;-;1;-;1;1;-;1;6;10;11;15;18;18;29;27;19;27;184
". 032 Neopl malig do lábio, cav oral e faringe";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;3;1;2;7
". 033 Neoplasia maligna do esôfago";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;3;-;-;1;5
". 034 Neoplasia maligna do estômago";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;-;1;4
". 035 Neoplasia maligna do cólon,reto e ânus";-;-;-;-;-;-;-;-;-;-;-;-;1;2;1;1;1;4;-;2;12
". 036 Neopl malig do fígado e vias bil intrahepát";-;-;-;-;-;-;1;-;-;-;1;-;-;-;1;1;-;1;-;1;6
". 037 Neoplasia maligna do pâncreas";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;2;2;2;1;10
". 038 Neoplasia maligna da laringe";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;2
". 039 Neopl malig da traquéia,brônquios e pulmões";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;4;2;2;4;15
". 041 Neoplasia maligna da mama";-;-;-;-;-;-;-;-;-;-;-;3;3;4;5;-;7;4;2;2;30
". 042 Neoplasia maligna do colo do útero";-;-;-;-;-;-;-;1;-;-;-;3;2;2;2;1;-;1;2;1;15
". 043 Neopl malig de corpo e partes n/esp útero";-;-;-;-;-;-;-;-;-;-;2;-;2;1;-;2;1;-;-;-;8
". 044 Neoplasia maligna do ovário";-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;2;1;2;2;1;11
". 046 Neoplasia maligna da bexiga";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
". 047 Neopl malig mening,encéf e out partes SNC";-;-;-;-;1;-;-;-;-;-;1;1;1;-;1;2;-;2;-;1;10
". 048 Linfoma não-Hodgkin";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;3
". 049 Mieloma mult e neopl malig de plasmócitos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;1;1;-;5
". 050 Leucemia";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;2
". 051 Neoplasias in situ, benig, comport incert";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;3
". 052 Restante de neoplasias malignas";-;-;-;-;-;-;-;-;-;-;1;1;2;2;2;3;6;4;7;7;35
"053-054 D SANGUE E ORG HEMAT E ALGUNS TRANS IMUNIT";-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;2;-;-;2;1;7
". 053 Anemias";-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;1;-;-;2;1;6
". 054 Rest d sangue, org hemat e alg transt imunit";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS";-;1;2;-;-;-;-;1;-;2;1;3;3;7;2;9;19;14;20;49;133
". 055 Diabetes mellitus";-;-;-;-;-;-;-;-;-;1;1;3;1;6;2;9;15;14;19;40;111
". 056 Desnutrição";-;1;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;5;8
