 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 250150 BANANEIRAS, 250370 CAJAZEIRAS, 250400 CAMPINA GRANDE, 250510 CUITE, 250630 GUARABIRA, 250690 ITABAIANA, 250700 ITAPORANGA, 250830 LAGOA SECA, 250910 MARI, 250920 MASSARANDUBA, 251010 NOVA FLORESTA, 251080 PATOS, 251170 PILOEZINHOS, 251210 POMBAL, 251240 PUXINANA, 251250 QUEIMADAS, 251260 QUIXABA, 251270 REMIGIO, 251340 SANTA LUZIA, 251390 SAO BENTO, 251600 SOLANEA, 251620 SOUSA
Sexo: Masc
Período:2018
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS";-;-;1;1;1;-;-;3;5;2;6;12;13;10;12;14;8;13;14;30;-;145
". 001 Doenças infecciosas intestinais";-;-;-;-;-;-;-;1;1;-;-;-;-;1;1;1;-;-;2;5;-;12
"... 003 Diarréia e gastroenterite orig infec pres";-;-;-;-;-;-;-;1;1;-;-;-;-;1;1;-;-;-;2;3;-;9
"... 004 Outras doenças infecciosas intestinais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;3
". 005-006 Tuberculose";-;-;-;-;-;-;-;1;1;1;1;-;2;1;2;2;-;-;-;-;-;11
"... 005 Tuberculose respiratória";-;-;-;-;-;-;-;1;1;1;1;-;2;1;2;2;-;-;-;-;-;11
". 007-015 Outras doenças bacterianas";-;-;1;1;-;-;-;-;-;-;-;4;2;6;5;4;6;12;10;23;-;74
"... 008 Leptospirose";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;2
"... 014 Septicemia";-;-;1;1;-;-;-;-;-;-;-;1;1;4;2;2;5;11;7;18;-;53
". 016-023 Doenças virais";-;-;-;-;1;-;-;1;3;1;4;8;8;2;2;4;1;-;-;1;-;36
"... 018 Dengue";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"... 020 Out febres p/arbovírus e febr hemor virais";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;2
"... 022 Hepatite viral";-;-;-;-;-;-;-;-;-;-;1;-;3;-;2;1;1;-;-;-;-;8
"... 023 Doen p/vírus da imunodefic humana (HIV)";-;-;-;-;-;-;-;1;3;1;3;7;5;2;-;3;-;-;-;-;-;25
". 024-027 Doenças transmitidas por protozoários";-;-;-;-;-;-;-;-;-;-;1;-;1;-;2;3;-;1;2;1;-;11
"... 025 Leishmaniose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;2
