 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 230110 ARACATI, 230190 BARBALHA, 230250 BREJO SANTO, 230260 CAMOCIM, 230280 CANINDE, 230350 CASCAVEL, 230370 CAUCAIA, 230410 CRATEUS, 230420 CRATO, 230435 FORQUILHA, 230523 HORIZONTE, 230550 IGUATU, 230630 ITAPAGE, 230640 ITAPIPOCA, 230730 JUAZEIRO DO NORTE, 230760 LIMOEIRO DO NORTE, 230770 MARANGUAPE, 230960 PACAJUS, 231130 QUIXADA, 231140 QUIXERAMOBIM, 231180 RUSSAS, 231290 SOBRAL, 231340 TIANGUA
Sexo: Masc
Período:2021
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS";1;-;10;7;1;3;3;12;42;80;105;110;163;208;234;224;257;261;222;516;-;2459
". 001 Doenças infecciosas intestinais";-;-;3;1;-;-;-;-;-;-;-;2;2;-;4;2;3;2;2;12;-;33
"... 003 Diarréia e gastroenterite orig infec pres";-;-;3;1;-;-;-;-;-;-;-;2;1;-;3;1;3;2;2;11;-;29
"... 004 Outras doenças infecciosas intestinais";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;-;1;-;4
". 005-006 Tuberculose";-;-;-;-;-;-;-;2;2;5;5;2;2;5;1;2;1;3;-;1;-;31
"... 005 Tuberculose respiratória";-;-;-;-;-;-;-;1;2;4;5;2;2;5;1;2;-;3;-;1;-;28
"... 006 Outras tuberculoses";-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;1;-;-;-;-;3
". 007-015 Outras doenças bacterianas";1;-;-;3;-;1;-;2;3;2;4;6;8;11;11;12;20;21;25;69;-;199
"... 014 Septicemia";-;-;-;2;-;1;-;2;3;2;3;6;6;9;8;11;17;19;20;57;-;166
"... 015 Infecções com transmissão predom sexual";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
". 016-023 Doenças virais";-;-;-;1;-;1;-;1;4;12;9;5;9;9;2;5;7;4;1;1;-;71
"... 018 Dengue";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"... 020 Out febres p/arbovírus e febr hemor virais";-;-;-;-;-;1;-;1;-;-;1;-;-;1;-;1;2;-;-;-;-;7
"... 022 Hepatite viral";-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;2;-;1;-;-;-;5
"... 023 Doen p/vírus da imunodefic humana (HIV)";-;-;-;1;-;-;-;-;2;11;8;5;9;8;2;2;4;3;-;-;-;55
". 024-027 Doenças transmitidas por protozoários";-;-;-;-;-;-;-;-;-;-;1;1;1;3;4;5;3;4;3;6;-;31
"... 025 Leishmaniose";-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2;-;1;1;2;-;8
"... 026 Doença de Chagas";-;-;-;-;-;-;-;-;-;-;1;1;-;2;4;3;3;3;2;4;-;23
". 028-030 Helmintíases";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"... 029 Cisticercose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
". 031 Restante algumas doenç infec e parasitárias";-;-;7;2;1;1;3;7;33;61;86;94;141;180;211;198;223;227;191;427;-;2093
"032-052 NEOPLASIAS";-;-;-;3;2;10;10;8;12;11;10;26;54;68;93;136;136;163;143;315;1;1201
". 032 Neopl malig do lábio, cav oral e faringe";-;-;-;-;-;-;-;-;-;-;-;3;7;6;6;7;7;9;3;3;-;51
". 033 Neoplasia maligna do esôfago";-;-;-;-;-;-;-;-;1;1;2;2;5;6;7;10;8;11;6;18;1;78
". 034 Neoplasia maligna do estômago";-;-;-;-;-;-;-;1;1;1;2;5;5;5;9;17;16;17;21;35;-;135
". 035 Neoplasia maligna do cólon,reto e ânus";-;-;-;-;-;-;1;-;2;1;1;3;2;5;6;15;7;9;7;13;-;72
". 036 Neopl malig do fígado e vias bil intrahepát";-;-;-;-;-;-;-;-;-;-;-;1;2;6;7;10;4;7;9;3;-;49
". 037 Neoplasia maligna do pâncreas";-;-;-;-;-;-;-;-;-;-;-;1;2;3;4;4;9;9;8;7;-;47
". 038 Neoplasia maligna da laringe";-;-;-;-;-;-;-;-;-;-;-;1;2;2;9;6;5;5;4;8;-;42
". 039 Neopl malig da traquéia,brônquios e pulmões";-;-;-;-;-;-;1;-;-;-;-;2;4;8;12;21;18;28;26;27;-;147
". 040 Neoplasia maligna da pele";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;1;-;3
". 041 Neoplasia maligna da mama";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;2
". 045 Neoplasia maligna da próstata";-;-;-;-;-;-;-;-;-;-;-;-;2;2;3;15;12;26;29;110;-;199
". 046 Neoplasia maligna da bexiga";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;5;3;4;15;-;30
". 047 Neopl malig mening,encéf e out partes SNC";-;-;-;2;-;3;1;2;1;2;1;3;4;8;4;7;5;6;1;6;-;56
". 048 Linfoma não-Hodgkin";-;-;-;-;-;1;1;-;1;-;1;2;1;3;3;-;2;2;1;2;-;20
". 049 Mieloma mult e neopl malig de plasmócitos";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;4;5;1;4;-;16
". 050 Leucemia";-;-;-;1;-;5;-;1;1;1;2;-;3;3;3;3;3;3;3;4;-;36
". 051 Neoplasias in situ, benig, comport incert";-;-;-;-;1;-;1;-;-;2;-;-;1;1;2;-;3;4;4;9;-;28
". 052 Restante de neoplasias malignas";-;-;-;-;1;1;5;4;5;3;1;2;14;8;17;16;28;19;16;50;-;190
"053-054 D SANGUE E ORG HEMAT E ALGUNS TRANS IMUNIT";-;-;2;1;-;2;2;-;2;2;1;2;3;1;-;1;1;5;3;5;-;33
". 053 Anemias";-;-;-;-;-;-;1;-;1;1;-;1;2;1;-;-;1;2;2;5;-;17
". 054 Rest d sangue, org hemat e alg transt imunit";-;-;2;1;-;2;1;-;1;1;1;1;1;-;-;1;-;3;1;-;-;16
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS";-;-;2;-;-;-;1;3;2;6;2;4;16;20;26;25;24;46;41;137;-;355
". 055 Diabetes mellitus";-;-;-;-;-;-;-;2;1;3;-;2;14;13;23;19;20;42;37;107;-;283
". 056 Desnutrição";-;-;-;-;-;-;-;-;-;-;2;-;-;2;-;2;-;-;1;10;-;17
". 057 Rest doenças endócr, nutricion e metabólicas";-;-;2;-;-;-;1;1;1;3;-;2;2;5;3;4;4;4;3;20;-;55
"058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS";-;-;-;-;-;-;-;-;2;5;11;12;18;21;16;16;16;11;3;25;-;156
". 058 Transt ment e comport uso subst psicoativas";-;-;-;-;-;-;-;-;2;5;9;11;17;20;15;15;12;7;1;6;-;120
"... 058.1 Trans ment e comport devid uso álcool";-;-;-;-;-;-;-;-;2;5;8;10;16;17;14;14;10;5;-;2;-;103
". 059 Rest transtornos mentais e comportamentais";-;-;-;-;-;-;-;-;-;-;2;1;1;1;1;1;4;4;2;19;-;36
"060-063 DOENÇAS DO SISTEMA NERVOSO";-;-;4;5;1;-;6;2;3;5;8;5;8;8;10;3;13;12;26;107;-;226
". 061 Doença de Alzheimer";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;6;9;56;-;74
". 062 Epilepsia";-;-;1;-;-;-;2;-;-;2;1;1;2;3;2;-;3;-;2;3;-;22
". 063 Restante das doenças do sistema nervoso";-;-;3;5;1;-;4;2;3;3;7;4;6;5;8;2;8;6;15;48;-;130
"065 DOENÇAS DO OUVIDO E DA APÓFISE MASTÓIDE";-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;3
"066-072 DOENÇAS DO APARELHO CIRCULATÓRIO";-;-;3;2;1;2;4;6;18;19;38;51;84;127;165;157;184;273;281;695;-;2110
". 066 Febre reumát aguda e doen reum crôn coração";-;-;-;-;-;-;-;-;1;-;1;1;-;1;3;1;-;1;-;2;-;11
". 067 Doenças hipertensivas";-;-;-;-;-;-;-;-;1;2;1;5;4;14;19;19;25;44;43;119;-;296
". 068 Doenças isquêmicas do coração";-;-;-;-;1;-;1;-;4;8;17;22;41;49;72;65;68;83;96;177;-;704
"... 068.1 Infarto agudo do miocárdio";-;-;-;-;-;-;1;-;4;8;17;21;36;44;66;54;58;68;82;146;-;605
". 069 Outras doenças cardíacas";-;-;3;1;-;1;1;4;8;5;9;12;15;29;32;41;35;54;45;145;-;440
". 070 Doenças cerebrovasculares";-;-;-;1;-;1;2;2;4;3;8;8;20;28;33;27;49;78;85;224;-;573
". 071 Aterosclerose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2
". 072 Rest doenças do aparelho circulatório";-;-;-;-;-;-;-;-;-;1;2;3;4;6;6;4;7;13;11;27;-;84
"073-077 DOENÇAS DO APARELHO RESPIRATÓRIO";-;1;9;2;3;2;2;4;3;6;12;11;18;36;37;54;60;71;89;377;-;797
". 073 Influenza (gripe)";-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;1;1;1;3;2;-;10
". 074 Pneumonia";-;1;4;2;1;2;1;-;2;3;4;9;11;21;22;24;29;35;47;208;-;426
". 075 Out infec agudas das vias aéreas inferiores";-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;2;1;3;-;8
"... 075.1 Bronquiolite";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2
". 076 Doenças crônicas das vias aéreas inferiores";-;-;-;-;-;-;-;-;-;-;1;-;-;1;5;11;6;20;16;66;-;126
"... 076.1 Asma";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;3
". 077 Restante  doenças do aparelho respiratório";-;-;4;-;1;-;-;4;1;3;6;2;7;14;10;18;24;13;22;98;-;227
"078-082 DOENÇAS DO APARELHO DIGESTIVO";-;-;1;2;-;1;-;2;11;15;14;45;42;52;44;45;43;30;37;78;1;463
". 078 Úlcera gástrica, duodenal e péptica";-;-;-;-;-;-;-;-;-;-;-;3;1;2;1;3;1;2;3;8;-;24
". 079 Peritonite";-;-;-;-;-;-;-;-;1;1;-;1;1;-;1;-;2;-;-;2;-;9
". 080 Doenças do fígado";-;-;-;1;-;-;-;1;4;8;8;30;27;30;33;26;20;13;18;10;1;230
"... 080.1 Doença alcoólica do fígado";-;-;-;-;-;-;-;-;2;7;6;20;17;17;14;16;7;6;6;3;1;122
"... 080.2 Fibrose e cirrose do fígado";-;-;-;-;-;-;-;-;1;1;-;3;8;10;10;7;8;4;8;2;-;62
"... 080.3 Outras doenças do fígado";-;-;-;1;-;-;-;1;1;-;2;7;2;3;9;3;5;3;4;5;-;46
". 081 Colecistite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;3;-;5
". 082 Rest doenças do aparelho digestivo";-;-;1;1;-;1;-;1;6;6;6;11;13;20;9;16;19;15;15;55;-;195
"083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO";-;-;-;-;-;-;-;-;-;-;1;-;5;2;4;7;8;5;3;24;-;59
"084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO";-;-;-;1;1;-;-;1;-;-;-;1;2;1;1;2;1;4;1;11;-;27
"085-087 DOENÇAS DO APARELHO GENITURINÁRIO";-;-;-;-;1;-;1;-;1;2;1;5;8;10;8;9;20;23;30;92;-;211
". 085 D glomerulares e d renais túbulo-interstic";-;-;-;-;-;-;1;-;-;-;-;-;3;2;2;-;1;2;3;5;-;19
". 086 Insuficiência renal";-;-;-;-;-;-;-;-;1;2;1;2;5;7;5;8;15;12;15;36;-;109
". 087 Rest doenças do aparelho geniturinário";-;-;-;-;1;-;-;-;-;-;-;3;-;1;1;1;4;9;12;51;-;83
"093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL";74;25;12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;111
". 093 Feto e recemnasc afet fat mat e compl grav";16;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18
". 094 Transt relac duração gestação e cresc fetal";9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
". 096 Trans resp e cardiovas espec per perinatal";29;7;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;41
". 097 Rest afec originadas no período perinatal";20;17;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;43
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS";21;2;11;2;-;-;1;-;-;1;-;1;-;-;2;-;1;-;-;2;-;44
". 098 Malformações congênitas do sistema nervoso";7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
". 099 Malf congênitas do aparelho circulatório";5;-;5;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;12
". 100 Rest de malf cong, deform e anomal Cromoss";9;2;6;2;-;-;1;-;-;-;-;1;-;-;1;-;1;-;-;2;-;25
"101-103 SINT, SIN E ACH ANORM CLÍN E LAB, NCOP";-;-;-;1;-;-;2;4;6;10;14;19;24;23;34;35;24;37;35;132;1;401
". 101 Senilidade";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8;-;8
". 102 Morte sem assistência médica";-;-;-;-;-;-;-;-;-;-;-;2;-;2;4;1;1;1;1;4;-;16
". 103 Rest sint, sin e ach anorm clín e laborat";-;-;-;1;-;-;2;4;6;10;14;17;24;21;30;34;23;36;34;120;1;377
"104-113 CAUSAS EXTERNAS DE MORBIDADE E MORTALIDADE";-;-;6;7;3;20;199;291;265;240;174;158;122;81;76;68;42;40;33;45;5;1875
". 104 Acidentes de transporte";-;-;-;1;1;2;28;44;46;40;46;57;42;24;21;28;15;10;9;6;1;421
