 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 310170 ALMENARA, 310730 BOCAIUVA, 310940 BURITIZEIRO, 312770 GOVERNADOR VALADARES, 313210 ITACARAMBI, 313510 JANAUBA, 313520 JANUARIA, 314330 MONTES CLAROS, 314430 NANUQUE, 314435 NAQUE, 314505 NOVA PORTEIRINHA, 314870 PEDRA AZUL, 315120 PIRAPORA, 315700 SALINAS, 316110 SAO FRANCISCO, 316800 TAIOBEIRAS, 316860 TEOFILO OTONI, 317080 VARZEA DA PALMA
Sexo: Masc
Período:2018
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS";2;-;4;2;-;1;-;-;3;8;12;9;21;22;22;28;22;23;25;36;-;240
". 001 Doenças infecciosas intestinais";-;-;2;1;-;-;-;-;-;2;-;-;-;1;-;1;1;1;3;-;-;12
"... 003 Diarréia e gastroenterite orig infec pres";-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2;-;-;7
"... 004 Outras doenças infecciosas intestinais";-;-;-;-;-;-;-;-;-;2;-;-;-;1;-;-;-;1;1;-;-;5
". 005-006 Tuberculose";-;-;-;-;-;-;-;-;-;-;2;-;2;1;4;3;2;1;-;2;-;17
"... 005 Tuberculose respiratória";-;-;-;-;-;-;-;-;-;-;2;-;2;-;4;3;2;1;-;2;-;16
"... 006 Outras tuberculoses";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
". 007-015 Outras doenças bacterianas";2;-;2;-;-;1;-;-;-;1;3;1;8;8;4;9;10;13;15;22;-;99
"... 009 Hanseníase";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;-;-;3
"... 010 Tétano";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"..... 010.3 Tétano acidental";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"... 014 Septicemia";-;-;2;-;-;1;-;-;-;1;3;1;4;7;3;7;8;10;12;17;-;76
"... 015 Infecções com transmissão predom sexual";2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
". 016-023 Doenças virais";-;-;-;1;-;-;-;-;2;4;4;3;7;8;4;1;-;1;-;1;-;36
"... 018 Dengue";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"... 022 Hepatite viral";-;-;-;-;-;-;-;-;-;1;-;1;1;-;1;-;-;-;-;-;-;4
"... 023 Doen p/vírus da imunodefic humana (HIV)";-;-;-;-;-;-;-;-;2;3;4;2;5;7;2;1;-;-;-;1;-;27
". 024-027 Doenças transmitidas por protozoários";-;-;-;-;-;-;-;-;1;1;3;4;4;4;6;13;7;5;6;8;-;62
"... 025 Leishmaniose";-;-;-;-;-;-;-;-;1;1;-;-;-;-;2;-;1;1;1;-;-;7
"... 026 Doença de Chagas";-;-;-;-;-;-;-;-;-;-;3;4;4;4;4;13;6;4;5;8;-;55
". 028-030 Helmintíases";-;-;-;-;-;-;-;-;-;-;-;1;-;-;3;1;2;1;1;3;-;12
"... 028 Esquistossomose";-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;1;2;1;1;3;-;11
"... 029 Cisticercose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
". 031 Restante algumas doenç infec e parasitárias";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;2
"032-052 NEOPLASIAS";-;-;-;-;-;1;2;2;2;5;8;12;27;50;81;118;103;103;99;154;-;767
". 032 Neopl malig do lábio, cav oral e faringe";-;-;-;-;-;-;-;-;-;1;-;2;6;7;17;8;5;4;5;5;-;60
". 033 Neoplasia maligna do esôfago";-;-;-;-;-;-;-;-;-;-;-;1;5;7;17;18;11;9;8;2;-;78
". 034 Neoplasia maligna do estômago";-;-;-;-;-;-;-;-;-;1;1;-;2;5;4;14;9;8;5;11;-;60
". 035 Neoplasia maligna do cólon,reto e ânus";-;-;-;-;-;-;-;-;-;-;1;1;1;3;5;13;7;7;6;10;-;54
". 036 Neopl malig do fígado e vias bil intrahepát";-;-;-;-;-;-;-;-;-;-;2;2;-;4;4;4;9;10;6;9;-;50
". 037 Neoplasia maligna do pâncreas";-;-;-;-;-;-;-;-;-;1;-;1;1;1;1;6;3;3;2;5;-;24
". 038 Neoplasia maligna da laringe";-;-;-;-;-;-;-;-;-;-;-;-;4;5;6;6;5;3;2;4;-;35
". 039 Neopl malig da traquéia,brônquios e pulmões";-;-;-;-;-;-;-;-;-;-;-;-;2;-;8;12;15;15;12;18;-;82
". 040 Neoplasia maligna da pele";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;1;2;-;7
". 041 Neoplasia maligna da mama";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;2
". 045 Neoplasia maligna da próstata";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;7;8;14;19;41;-;91
". 046 Neoplasia maligna da bexiga";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;1;4;10;-;18
". 047 Neopl malig mening,encéf e out partes SNC";-;-;-;-;-;-;-;-;-;-;-;1;1;4;3;4;3;1;5;1;-;23
". 048 Linfoma não-Hodgkin";-;-;-;-;-;-;-;-;1;-;1;-;-;1;1;1;3;1;1;3;-;13
". 049 Mieloma mult e neopl malig de plasmócitos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;-;1;-;5
". 050 Leucemia";-;-;-;-;-;1;1;1;-;1;1;1;1;-;2;1;1;1;3;4;-;19
". 051 Neoplasias in situ, benig, comport incert";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;4;3;2;3;7;-;20
". 052 Restante de neoplasias malignas";-;-;-;-;-;-;1;1;1;1;2;3;2;13;9;19;17;19;17;21;-;126
"053-054 D SANGUE E ORG HEMAT E ALGUNS TRANS IMUNIT";-;1;-;1;-;-;1;3;1;1;-;-;-;2;-;3;3;2;4;4;-;26
". 053 Anemias";-;1;-;1;-;-;1;2;1;-;-;-;-;2;-;2;3;2;3;4;-;22
". 054 Rest d sangue, org hemat e alg transt imunit";-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;1;-;-;1;-;-;4
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS";-;-;1;1;2;1;1;1;2;1;4;9;10;13;23;21;29;20;31;45;-;215
". 055 Diabetes mellitus";-;-;-;-;2;-;1;1;1;1;2;3;7;10;20;14;20;17;25;32;-;156
". 056 Desnutrição";-;-;-;-;-;1;-;-;-;-;-;1;-;-;1;3;3;2;3;12;-;26
". 057 Rest doenças endócr, nutricion e metabólicas";-;-;1;1;-;-;-;-;1;-;2;5;3;3;2;4;6;1;3;1;-;33
"058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS";-;-;-;-;-;-;1;-;1;3;7;12;8;9;11;11;9;2;2;5;-;81
". 058 Transt ment e comport uso subst psicoativas";-;-;-;-;-;-;-;-;1;2;7;8;8;8;11;11;7;1;2;2;-;68
"... 058.1 Trans ment e comport devid uso álcool";-;-;-;-;-;-;-;-;1;2;7;5;6;7;10;10;6;1;2;1;-;58
". 059 Rest transtornos mentais e comportamentais";-;-;-;-;-;-;1;-;-;1;-;4;-;1;-;-;2;1;-;3;-;13
"060-063 DOENÇAS DO SISTEMA NERVOSO";-;-;1;3;2;3;3;2;4;3;2;4;6;6;4;3;10;8;10;35;-;109
". 060 Meningite";-;-;1;-;-;-;-;1;-;1;-;-;-;-;-;1;-;-;-;-;-;4
". 061 Doença de Alzheimer";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;2;4;28;-;37
". 062 Epilepsia";-;-;-;-;-;1;-;-;2;-;1;3;2;2;2;-;1;2;1;-;-;17
". 063 Restante das doenças do sistema nervoso";-;-;-;3;2;2;3;1;2;2;1;1;4;4;2;1;7;4;5;7;-;51
"065 DOENÇAS DO OUVIDO E DA APÓFISE MASTÓIDE";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;3
"066-072 DOENÇAS DO APARELHO CIRCULATÓRIO";-;-;1;1;1;-;2;3;3;7;10;27;41;58;86;99;109;123;128;302;-;1001
". 066 Febre reumát aguda e doen reum crôn coração";-;-;-;-;-;-;1;-;-;-;1;-;2;-;1;1;-;-;-;1;-;7
". 067 Doenças hipertensivas";-;-;-;-;-;-;-;2;-;1;1;3;4;11;14;19;18;13;25;64;-;175
". 068 Doenças isquêmicas do coração";-;-;-;-;-;-;-;-;1;-;2;8;12;8;26;35;27;33;33;37;-;222
"... 068.1 Infarto agudo do miocárdio";-;-;-;-;-;-;-;-;1;-;1;8;12;8;23;30;18;24;25;24;-;174
". 069 Outras doenças cardíacas";-;-;1;-;1;-;1;1;2;3;2;9;8;13;19;22;24;25;34;82;-;247
". 070 Doenças cerebrovasculares";-;-;-;1;-;-;-;-;-;2;2;6;12;25;23;21;37;49;30;106;-;314
". 072 Rest doenças do aparelho circulatório";-;-;-;-;-;-;-;-;-;1;2;1;3;1;3;1;3;3;6;12;-;36
"073-077 DOENÇAS DO APARELHO RESPIRATÓRIO";-;-;2;2;-;1;3;2;1;5;4;9;10;16;23;34;31;63;58;221;-;485
". 073 Influenza (gripe)";-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;-;-;-;-;-;-;3
". 074 Pneumonia";-;-;2;2;-;1;-;2;-;3;3;6;7;11;13;15;17;38;37;146;-;303
". 076 Doenças crônicas das vias aéreas inferiores";-;-;-;-;-;-;-;-;-;-;-;1;2;2;4;11;9;20;15;51;-;115
