 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 260010 AFOGADOS DA INGAZEIRA, 260120 ARCOVERDE, 260170 BELO JARDIM, 260190 BEZERROS, 260210 BOM CONSELHO, 260260 BREJO DA MADRE DE DEUS, 260310 CACHOEIRINHA, 260350 CAMOCIM DE SAO FELIX, 260360 CAMUTANGA, 260400 CARPINA, 260410 CARUARU, 260500 CUPIRA, 260540 FEIRA NOVA, 260600 GARANHUNS, 260640 GRAVATA, 260765 ITAMBE, 260850 LAGOA DE ITAENGA, 260880 LAJEDO, 260890 LIMOEIRO, 260950 NAZARE DA MATA, 261090 PESQUEIRA, 261110 PETROLINA, 261220 SALGUEIRO, 261250 SANTA CRUZ DO CAPIBARIBE, 261390 SERRA TALHADA, 261450 SURUBIM, 261530 TIMBAUBA, 261540 TORITAMA, 261550 TRACUNHAEM, 261560 TRINDADE, 261640 VITORIA DE SANTO ANTAO
Sexo: Fem
Período:2018
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS";-;-;14;2;2;2;1;1;1;-;9;7;10;10;14;12;22;26;34;107;-;274
". 001 Doenças infecciosas intestinais";-;-;8;1;1;-;-;-;-;-;-;-;-;1;-;-;6;5;7;20;-;49
"... 003 Diarréia e gastroenterite orig infec pres";-;-;8;1;1;-;-;-;-;-;-;-;-;1;-;-;6;5;6;20;-;48
"... 004 Outras doenças infecciosas intestinais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
". 005-006 Tuberculose";-;-;-;-;1;-;-;-;-;-;1;2;3;4;1;1;-;2;4;4;-;23
"... 005 Tuberculose respiratória";-;-;-;-;-;-;-;-;-;-;1;2;3;4;1;1;-;2;4;3;-;21
"... 006 Outras tuberculoses";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2
". 007-015 Outras doenças bacterianas";-;-;6;-;-;-;-;-;-;-;4;1;1;3;7;6;12;12;20;71;-;143
"... 014 Septicemia";-;-;5;-;-;-;-;-;-;-;4;1;1;3;7;6;12;11;14;61;-;125
". 016-023 Doenças virais";-;-;-;-;-;1;1;-;1;-;4;3;4;2;3;1;-;-;-;2;-;22
"... 020 Out febres p/arbovírus e febr hemor virais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"... 022 Hepatite viral";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;1;-;3
"... 023 Doen p/vírus da imunodefic humana (HIV)";-;-;-;-;-;-;1;-;1;-;4;3;3;1;2;1;-;-;-;-;-;16
". 024-027 Doenças transmitidas por protozoários";-;-;-;-;-;-;-;1;-;-;-;1;1;-;-;2;1;2;1;3;-;12
"... 025 Leishmaniose";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"... 026 Doença de Chagas";-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;2;1;2;1;3;-;11
". 028-030 Helmintíases";-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;2;1;4;2;1;-;13
"... 028 Esquistossomose";-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;2;1;4;2;1;-;13
". 031 Restante algumas doenç infec e parasitárias";-;-;-;1;-;1;-;-;-;-;-;-;-;-;1;-;2;1;-;6;-;12
"032-052 NEOPLASIAS";-;-;-;4;5;3;5;4;6;18;30;47;69;98;109;99;148;138;126;202;-;1111
". 032 Neopl malig do lábio, cav oral e faringe";-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;4;3;3;5;-;18
". 033 Neoplasia maligna do esôfago";-;-;-;-;-;-;-;-;-;-;1;-;-;3;2;1;2;5;3;5;-;22
". 034 Neoplasia maligna do estômago";-;-;-;-;-;-;-;-;1;2;1;3;2;5;9;4;6;4;5;11;-;53
". 035 Neoplasia maligna do cólon,reto e ânus";-;-;-;-;-;-;-;-;-;-;1;4;4;9;3;6;12;11;12;12;-;74
