 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 250150 BANANEIRAS, 250370 CAJAZEIRAS, 250400 CAMPINA GRANDE, 250510 CUITE, 250630 GUARABIRA, 250690 ITABAIANA, 250700 ITAPORANGA, 250830 LAGOA SECA, 250910 MARI, 250920 MASSARANDUBA, 251010 NOVA FLORESTA, 251080 PATOS, 251170 PILOEZINHOS, 251210 POMBAL, 251240 PUXINANA, 251250 QUEIMADAS, 251260 QUIXABA, 251270 REMIGIO, 251340 SANTA LUZIA, 251390 SAO BENTO, 251600 SOLANEA, 251620 SOUSA
Sexo: Fem
Período:2021
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Total"
"001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS";-;-;2;3;1;2;4;6;9;18;30;42;53;58;71;62;75;83;76;259;854
". 001 Doenças infecciosas intestinais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;4
"... 003 Diarréia e gastroenterite orig infec pres";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2
"... 004 Outras doenças infecciosas intestinais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;2
". 005-006 Tuberculose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2
"... 005 Tuberculose respiratória";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
"... 006 Outras tuberculoses";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
". 007-015 Outras doenças bacterianas";-;-;-;2;-;-;1;1;-;-;5;2;3;6;4;9;6;8;10;59;116
"... 014 Septicemia";-;-;-;2;-;-;1;1;-;-;2;2;1;2;1;5;2;6;7;37;69
"... 015 Infecções com transmissão predom sexual";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;2
". 016-023 Doenças virais";-;-;-;1;1;-;-;-;-;1;2;2;1;2;-;-;-;-;-;-;10
"... 018 Dengue";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"... 020 Out febres p/arbovírus e febr hemor virais";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"... 022 Hepatite viral";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"... 023 Doen p/vírus da imunodefic humana (HIV)";-;-;-;1;-;-;-;-;-;1;-;2;1;2;-;-;-;-;-;-;7
". 024-027 Doenças transmitidas por protozoários";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;2
"... 026 Doença de Chagas";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;2
". 028-030 Helmintíases";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;-;-;2;5
"... 028 Esquistossomose";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;2;4
"... 030 Restante de helmintíases";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
". 031 Restante algumas doenç infec e parasitárias";-;-;2;-;-;2;3;5;9;17;23;38;47;50;66;53;67;75;64;194;715
"032-052 NEOPLASIAS";-;-;2;4;1;1;1;5;4;4;13;22;40;44;43;71;56;73;69;152;605
". 032 Neopl malig do lábio, cav oral e faringe";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2;4;8
". 033 Neoplasia maligna do esôfago";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;3;2;3;10
". 034 Neoplasia maligna do estômago";-;-;-;-;-;-;-;-;-;-;-;1;1;1;4;2;4;7;5;5;30
". 035 Neoplasia maligna do cólon,reto e ânus";-;-;-;-;-;-;-;-;-;-;1;3;3;3;3;3;1;3;2;8;30
". 036 Neopl malig do fígado e vias bil intrahepát";-;-;1;-;-;-;-;-;-;-;-;1;3;4;-;2;3;6;7;7;34
". 037 Neoplasia maligna do pâncreas";-;-;-;-;-;-;-;-;-;-;-;-;2;3;1;5;3;1;2;12;29
". 038 Neoplasia maligna da laringe";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;-;4
". 039 Neopl malig da traquéia,brônquios e pulmões";-;-;-;-;-;-;-;1;-;1;2;2;4;4;3;13;4;12;2;20;68
". 040 Neoplasia maligna da pele";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;2
". 041 Neoplasia maligna da mama";-;-;-;-;-;-;-;-;1;-;2;5;6;11;13;14;6;5;12;13;88
". 042 Neoplasia maligna do colo do útero";-;-;-;-;-;-;-;1;-;1;4;4;6;6;4;4;3;4;6;8;51
". 043 Neopl malig de corpo e partes n/esp útero";-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;3;2;4;1;3;16
". 044 Neoplasia maligna do ovário";-;-;-;-;-;-;-;-;1;-;1;2;2;1;1;4;2;1;3;4;22
". 046 Neoplasia maligna da bexiga";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2;4
". 047 Neopl malig mening,encéf e out partes SNC";-;-;-;-;-;-;1;2;-;-;1;-;4;2;3;4;3;6;1;2;29
". 048 Linfoma não-Hodgkin";-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;3;2;1;1;2;12
". 049 Mieloma mult e neopl malig de plasmócitos";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;1;2;3;10
". 050 Leucemia";-;-;1;2;1;-;-;-;-;-;-;-;-;2;2;1;1;1;1;2;14
". 051 Neoplasias in situ, benig, comport incert";-;-;-;-;-;-;-;-;-;-;-;1;1;1;1;-;2;1;1;1;9
". 052 Restante de neoplasias malignas";-;-;-;2;-;1;-;1;2;2;1;2;6;4;6;10;14;15;17;52;135
"053-054 D SANGUE E ORG HEMAT E ALGUNS TRANS IMUNIT";-;-;1;-;-;-;-;1;-;-;-;-;1;1;-;1;1;1;-;11;18
". 053 Anemias";-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;11;14
". 054 Rest d sangue, org hemat e alg transt imunit";-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;1;-;-;4
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS";-;-;2;2;-;1;5;-;2;1;4;8;11;19;22;22;34;52;65;222;472
". 055 Diabetes mellitus";-;-;-;-;-;-;3;-;2;1;1;6;9;14;19;19;29;47;58;184;392
". 056 Desnutrição";-;-;-;-;-;1;-;-;-;-;-;-;-;2;1;1;1;1;-;23;30
". 057 Rest doenças endócr, nutricion e metabólicas";-;-;2;2;-;-;2;-;-;-;3;2;2;3;2;2;4;4;7;15;50
"058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS";-;-;-;-;-;-;-;-;-;-;-;2;2;5;2;2;2;2;3;7;27
". 058 Transt ment e comport uso subst psicoativas";-;-;-;-;-;-;-;-;-;-;-;1;-;4;2;-;2;1;1;4;15
