 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 270030 ARAPIRACA, 270240 DELMIRO GOUVEIA, 270630 PALMEIRA DOS INDIOS, 270800 SANTANA DO IPANEMA
Sexo: Masc
Período:2019
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Total"
"001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS";-;-;2;-;2;-;-;3;-;4;3;3;7;3;5;5;4;8;6;12;67
". 001 Doenças infecciosas intestinais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;1;1;5
"... 003 Diarréia e gastroenterite orig infec pres";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;1;1;5
". 005-006 Tuberculose";-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;1;1;-;-;5
"... 005 Tuberculose respiratória";-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;1;1;-;-;5
". 007-015 Outras doenças bacterianas";-;-;2;-;1;-;-;2;-;1;1;-;2;1;2;3;2;4;4;11;36
"... 014 Septicemia";-;-;2;-;1;-;-;2;-;1;1;-;2;1;2;3;1;4;3;7;30
". 016-023 Doenças virais";-;-;-;-;1;-;-;-;-;3;1;3;3;1;1;-;-;-;1;-;14
"... 020 Out febres p/arbovírus e febr hemor virais";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2
"... 022 Hepatite viral";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"... 023 Doen p/vírus da imunodefic humana (HIV)";-;-;-;-;-;-;-;-;-;2;1;3;3;-;1;-;-;-;-;-;10
". 024-027 Doenças transmitidas por protozoários";-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;2;-;-;4
"... 025 Leishmaniose";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;2
"... 026 Doença de Chagas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;2
". 028-030 Helmintíases";-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;1;-;-;-;-;3
"... 028 Esquistossomose";-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;1;-;-;-;-;3
"032-052 NEOPLASIAS";-;-;-;-;1;5;-;3;1;2;1;5;6;9;12;15;26;15;22;32;155
". 032 Neopl malig do lábio, cav oral e faringe";-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;3;2;-;-;2;10
". 033 Neoplasia maligna do esôfago";-;-;-;-;-;-;-;-;-;-;-;-;1;3;-;3;1;1;-;3;12
". 034 Neoplasia maligna do estômago";-;-;-;-;-;-;-;1;-;-;-;-;-;-;2;-;-;-;2;5;10
". 035 Neoplasia maligna do cólon,reto e ânus";-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;2;2;-;2;2;11
