 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 240020 ACU, 240110 AREIA BRANCA, 240200 CAICO, 240260 CEARA-MIRIM, 240310 CURRAIS NOVOS, 240560 JARDIM DE PIRANHAS, 240710 MACAIBA, 240800 MOSSORO, 240890 PARELHAS, 240940 PAU DOS FERROS, 241120 SANTA CRUZ, 241230 SAO JOSE DO CAMPESTRE
Sexo: Masc
Período:2017
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Total"
"001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS";-;-;2;1;1;-;2;1;1;1;5;6;5;14;11;7;4;2;8;18;89
". 001 Doenças infecciosas intestinais";-;-;1;-;-;-;1;-;-;-;1;-;-;1;-;-;-;1;2;4;11
"... 003 Diarréia e gastroenterite orig infec pres";-;-;1;-;-;-;1;-;-;-;1;-;-;-;-;-;-;1;2;4;10
"... 004 Outras doenças infecciosas intestinais";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
". 005-006 Tuberculose";-;-;-;-;-;-;-;-;-;-;-;1;-;3;1;-;1;-;1;1;8
"... 005 Tuberculose respiratória";-;-;-;-;-;-;-;-;-;-;-;1;-;3;1;-;1;-;1;1;8
". 007-015 Outras doenças bacterianas";-;-;1;1;1;-;-;-;-;-;-;-;2;-;8;2;1;1;2;9;28
"... 009 Hanseníase";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
"... 014 Septicemia";-;-;1;1;1;-;-;-;-;-;-;-;2;-;6;1;-;1;2;5;20
". 016-023 Doenças virais";-;-;-;-;-;-;1;1;1;1;4;3;2;7;1;5;-;-;1;1;28
"... 018 Dengue";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"... 022 Hepatite viral";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;1;-;3
"... 023 Doen p/vírus da imunodefic humana (HIV)";-;-;-;-;-;-;-;1;1;1;4;3;1;5;1;4;-;-;-;1;22
