 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 310170 ALMENARA, 310730 BOCAIUVA, 310940 BURITIZEIRO, 312770 GOVERNADOR VALADARES, 313210 ITACARAMBI, 313510 JANAUBA, 313520 JANUARIA, 314330 MONTES CLAROS, 314430 NANUQUE, 314435 NAQUE, 314505 NOVA PORTEIRINHA, 314870 PEDRA AZUL, 315120 PIRAPORA, 315700 SALINAS, 316110 SAO FRANCISCO, 316800 TAIOBEIRAS, 316860 TEOFILO OTONI, 317080 VARZEA DA PALMA
Sexo: Fem
Período:2021
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Total"
"001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS";-;-;-;2;-;2;3;2;18;21;37;62;67;88;119;169;152;191;161;377;1471
". 001 Doenças infecciosas intestinais";-;-;-;1;-;-;-;-;-;-;1;-;-;2;-;1;1;3;2;8;19
"... 003 Diarréia e gastroenterite orig infec pres";-;-;-;1;-;-;-;-;-;-;-;-;-;2;-;-;-;3;2;6;14
"... 004 Outras doenças infecciosas intestinais";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;-;-;2;5
". 005-006 Tuberculose";-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;3;5
"... 005 Tuberculose respiratória";-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;3;5
". 007-015 Outras doenças bacterianas";-;-;-;1;-;-;-;-;2;1;2;2;2;3;4;7;9;13;14;52;112
"... 014 Septicemia";-;-;-;1;-;-;-;-;1;1;1;2;2;3;4;7;7;11;14;49;103
". 016-023 Doenças virais";-;-;-;-;-;-;-;-;4;-;3;2;2;2;-;1;-;-;1;3;18
"... 020 Out febres p/arbovírus e febr hemor virais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
"... 023 Doen p/vírus da imunodefic humana (HIV)";-;-;-;-;-;-;-;-;2;-;3;2;2;2;-;-;-;-;-;1;12
". 024-027 Doenças transmitidas por protozoários";-;-;-;-;-;-;-;-;-;-;2;1;-;3;3;4;4;7;3;18;45
"... 025 Leishmaniose";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"... 026 Doença de Chagas";-;-;-;-;-;-;-;-;-;-;1;1;-;3;3;4;4;7;3;18;44
". 028-030 Helmintíases";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;2;2;-;-;7
"... 028 Esquistossomose";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;2;2;-;-;7
". 031 Restante algumas doenç infec e parasitárias";-;-;-;-;-;2;3;2;12;19;29;57;62;77;111;155;136;166;141;293;1265
"032-052 NEOPLASIAS";-;-;-;2;3;1;3;3;3;7;15;27;24;59;71;78;76;85;82;167;706
". 032 Neopl malig do lábio, cav oral e faringe";-;-;-;-;-;-;-;-;-;-;-;-;1;2;2;-;3;-;2;3;13
". 033 Neoplasia maligna do esôfago";-;-;-;-;-;-;-;-;-;-;-;1;-;2;4;3;1;5;2;6;24
". 034 Neoplasia maligna do estômago";-;-;-;-;-;-;-;-;-;-;1;2;1;2;3;5;-;6;4;9;33
". 035 Neoplasia maligna do cólon,reto e ânus";-;-;-;-;-;-;1;-;1;-;-;4;2;8;6;5;4;5;12;16;64
". 036 Neopl malig do fígado e vias bil intrahepát";-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2;2;5;3;12;26
". 037 Neoplasia maligna do pâncreas";-;-;-;-;-;-;-;-;-;-;-;1;3;-;2;3;5;6;3;12;35
". 038 Neoplasia maligna da laringe";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;3;1;-;-;5
". 039 Neopl malig da traquéia,brônquios e pulmões";-;-;-;-;-;-;-;-;-;1;-;2;3;4;9;6;8;8;5;11;57
". 040 Neoplasia maligna da pele";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;1;3
". 041 Neoplasia maligna da mama";-;-;-;-;-;-;-;-;-;-;7;3;5;19;13;15;16;6;10;8;102
". 042 Neoplasia maligna do colo do útero";-;-;-;-;-;-;-;-;-;-;2;4;2;3;5;9;3;3;-;9;40
". 043 Neopl malig de corpo e partes n/esp útero";-;-;-;-;-;-;-;-;-;1;-;-;-;1;2;4;2;3;5;5;23
". 044 Neoplasia maligna do ovário";-;-;-;-;-;1;-;-;-;-;-;2;1;1;1;4;1;3;5;3;22
". 046 Neoplasia maligna da bexiga";-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;2;-;3;8
". 047 Neopl malig mening,encéf e out partes SNC";-;-;-;1;1;-;-;2;1;1;-;1;-;2;2;4;1;4;4;7;31
". 048 Linfoma não-Hodgkin";-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;2;-;7;11
". 049 Mieloma mult e neopl malig de plasmócitos";-;-;-;-;-;-;-;-;-;-;-;2;-;-;2;1;2;-;1;-;8
". 050 Leucemia";-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;2;3;1;3;5;16
". 051 Neoplasias in situ, benig, comport incert";-;-;-;-;-;-;-;-;-;-;3;3;-;-;1;1;3;2;1;5;19
". 052 Restante de neoplasias malignas";-;-;-;-;2;-;2;1;1;2;2;2;5;11;16;14;18;23;22;45;166
"053-054 D SANGUE E ORG HEMAT E ALGUNS TRANS IMUNIT";-;-;-;-;-;-;2;1;3;-;1;4;-;3;2;2;2;2;2;6;30
". 053 Anemias";-;-;-;-;-;-;1;1;2;-;-;4;-;3;1;2;2;2;2;4;24
". 054 Rest d sangue, org hemat e alg transt imunit";-;-;-;-;-;-;1;-;1;-;1;-;-;-;1;-;-;-;-;2;6
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS";-;-;-;1;-;2;-;2;-;4;5;5;10;9;18;24;27;36;36;105;284
". 055 Diabetes mellitus";-;-;-;-;-;1;-;2;-;2;2;3;7;7;15;20;25;30;26;75;215
". 056 Desnutrição";-;-;-;1;-;-;-;-;-;-;1;1;-;-;-;-;-;-;2;15;20
". 057 Rest doenças endócr, nutricion e metabólicas";-;-;-;-;-;1;-;-;-;2;2;1;3;2;3;4;2;6;8;15;49
"058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS";-;-;-;-;-;-;1;-;1;-;1;4;3;-;2;3;2;4;2;8;31
". 058 Transt ment e comport uso subst psicoativas";-;-;-;-;-;-;1;-;1;-;1;2;2;-;-;1;-;3;-;1;12
"... 058.1 Trans ment e comport devid uso álcool";-;-;-;-;-;-;-;-;1;-;1;2;2;-;-;1;-;2;-;-;9
". 059 Rest transtornos mentais e comportamentais";-;-;-;-;-;-;-;-;-;-;-;2;1;-;2;2;2;1;2;7;19
"060-063 DOENÇAS DO SISTEMA NERVOSO";-;-;-;2;-;2;4;3;-;2;3;2;2;1;3;2;5;7;7;90;135
". 061 Doença de Alzheimer";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;4;5;78;90
". 062 Epilepsia";-;-;-;1;-;-;-;-;-;-;1;-;-;1;-;-;-;1;1;2;7
". 063 Restante das doenças do sistema nervoso";-;-;-;1;-;2;4;3;-;2;2;2;1;-;2;2;4;2;1;10;38
"066-072 DOENÇAS DO APARELHO CIRCULATÓRIO";-;-;-;-;-;-;1;2;3;8;15;21;23;35;47;80;105;113;143;505;1101
