 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 230110 ARACATI, 230190 BARBALHA, 230250 BREJO SANTO, 230260 CAMOCIM, 230280 CANINDE, 230350 CASCAVEL, 230370 CAUCAIA, 230410 CRATEUS, 230420 CRATO, 230435 FORQUILHA, 230523 HORIZONTE, 230550 IGUATU, 230630 ITAPAGE, 230640 ITAPIPOCA, 230730 JUAZEIRO DO NORTE, 230760 LIMOEIRO DO NORTE, 230770 MARANGUAPE, 230960 PACAJUS, 231130 QUIXADA, 231140 QUIXERAMOBIM, 231180 RUSSAS, 231290 SOBRAL, 231340 TIANGUA
Sexo: Masc
Período:2022
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS";2;1;12;6;3;4;1;5;13;14;23;26;29;40;48;46;70;71;78;228;1;721
". 001 Doenças infecciosas intestinais";-;-;2;1;1;-;-;-;-;-;1;-;2;-;1;2;4;3;3;12;-;32
"... 003 Diarréia e gastroenterite orig infec pres";-;-;1;1;1;-;-;-;-;-;-;-;1;-;1;1;3;2;1;10;-;22
"... 004 Outras doenças infecciosas intestinais";-;-;1;-;-;-;-;-;-;-;1;-;1;-;-;1;1;1;2;2;-;10
". 005-006 Tuberculose";-;-;-;-;-;-;-;-;2;1;1;7;6;5;7;6;6;4;-;9;-;54
"... 005 Tuberculose respiratória";-;-;-;-;-;-;-;-;2;-;1;6;6;5;7;6;6;4;-;9;-;52
"... 006 Outras tuberculoses";-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;2
". 007-015 Outras doenças bacterianas";2;-;4;2;1;-;-;1;1;2;6;3;4;11;18;15;27;21;26;75;-;219
"... 008 Leptospirose";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;2
"... 009 Hanseníase";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"... 014 Septicemia";-;-;4;1;1;-;-;-;1;2;6;2;3;9;15;10;20;17;25;61;-;177
"... 015 Infecções com transmissão predom sexual";2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;4
". 016-023 Doenças virais";-;1;2;1;1;3;-;3;8;6;10;11;7;9;8;5;3;2;1;5;-;86
"... 018 Dengue";-;1;-;-;-;1;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;4
"... 020 Out febres p/arbovírus e febr hemor virais";-;-;-;1;1;2;-;-;1;-;-;-;-;-;-;1;-;-;1;4;-;11
"... 022 Hepatite viral";-;-;1;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;1;-;4
"... 023 Doen p/vírus da imunodefic humana (HIV)";-;-;-;-;-;-;-;3;7;6;10;9;6;7;7;4;3;2;-;-;-;64
". 024-027 Doenças transmitidas por protozoários";-;-;-;-;-;-;-;1;-;1;1;1;2;3;2;-;5;1;4;-;-;21
"... 025 Leishmaniose";-;-;-;-;-;-;-;-;-;-;1;1;-;2;-;-;2;-;-;-;-;6
"... 026 Doença de Chagas";-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;-;3;1;4;-;-;12
"... 027 Toxoplasmose";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
". 028-030 Helmintíases";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"... 029 Cisticercose";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
". 031 Restante algumas doenç infec e parasitárias";-;-;4;2;-;1;1;-;2;3;4;4;8;12;12;18;25;40;44;127;1;308
"032-052 NEOPLASIAS";-;-;1;4;7;5;5;7;10;9;13;28;36;59;106;138;138;187;161;316;-;1230
". 032 Neopl malig do lábio, cav oral e faringe";-;-;-;-;-;-;-;-;-;-;-;1;4;5;6;8;6;6;6;5;-;47
". 033 Neoplasia maligna do esôfago";-;-;-;-;-;-;-;-;1;-;2;-;2;8;15;9;11;13;9;15;-;85
". 034 Neoplasia maligna do estômago";-;-;-;-;-;-;-;-;1;1;-;-;5;5;13;16;14;18;20;27;-;120
