 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 240020 ACU, 240110 AREIA BRANCA, 240200 CAICO, 240260 CEARA-MIRIM, 240310 CURRAIS NOVOS, 240560 JARDIM DE PIRANHAS, 240710 MACAIBA, 240800 MOSSORO, 240890 PARELHAS, 240940 PAU DOS FERROS, 241120 SANTA CRUZ, 241230 SAO JOSE DO CAMPESTRE
Sexo: Fem
Período:2022
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Total"
"001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS";-;-;1;3;2;1;-;2;-;4;4;4;6;8;12;14;19;22;27;84;213
". 001 Doenças infecciosas intestinais";-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;2;1;-;3;10;18
"... 003 Diarréia e gastroenterite orig infec pres";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;6;7
"... 004 Outras doenças infecciosas intestinais";-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;2;-;-;3;4;11
". 005-006 Tuberculose";-;-;-;-;-;-;-;-;-;1;1;-;-;1;-;-;2;1;1;-;7
"... 005 Tuberculose respiratória";-;-;-;-;-;-;-;-;-;1;1;-;-;1;-;-;2;1;1;-;7
". 007-015 Outras doenças bacterianas";-;-;-;-;-;-;-;2;-;-;1;1;1;2;2;1;7;8;8;23;56
"... 014 Septicemia";-;-;-;-;-;-;-;1;-;-;-;1;-;2;2;1;3;7;5;16;38
". 016-023 Doenças virais";-;-;-;-;-;-;-;-;-;2;-;-;2;-;2;1;1;1;2;2;13
"... 018 Dengue";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;3
"... 020 Out febres p/arbovírus e febr hemor virais";-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;2
"... 022 Hepatite viral";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;2
"... 023 Doen p/vírus da imunodefic humana (HIV)";-;-;-;-;-;-;-;-;-;1;-;-;2;-;-;1;1;-;-;-;5
". 024-027 Doenças transmitidas por protozoários";-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;1;-;-;4
"... 026 Doença de Chagas";-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;1;-;-;4
". 028-030 Helmintíases";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"... 028 Esquistossomose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
". 031 Restante algumas doenç infec e parasitárias";-;-;1;2;2;1;-;-;-;1;2;3;3;2;7;10;8;10;13;49;114
"032-052 NEOPLASIAS";-;-;-;1;1;-;1;3;3;5;10;12;27;32;45;51;43;65;41;88;428
". 032 Neopl malig do lábio, cav oral e faringe";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;1;-;1;4
". 033 Neoplasia maligna do esôfago";-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;2;-;1;1;3;9
". 034 Neoplasia maligna do estômago";-;-;-;-;-;-;-;-;-;-;2;1;3;2;-;3;4;5;2;5;27
". 035 Neoplasia maligna do cólon,reto e ânus";-;-;-;-;-;-;-;-;-;-;-;-;1;2;2;4;2;9;-;4;24
". 036 Neopl malig do fígado e vias bil intrahepát";-;-;-;-;1;-;-;-;-;1;1;1;-;-;1;3;5;3;1;5;22
". 037 Neoplasia maligna do pâncreas";-;-;-;-;-;-;-;-;-;-;-;1;1;3;4;4;1;4;6;6;30
". 038 Neoplasia maligna da laringe";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;-;1;4
". 039 Neopl malig da traquéia,brônquios e pulmões";-;-;-;-;-;-;-;-;-;-;-;-;2;4;10;8;5;6;9;13;57
". 040 Neoplasia maligna da pele";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;-;3
". 041 Neoplasia maligna da mama";-;-;-;-;-;-;-;-;-;1;1;2;5;8;8;5;2;9;4;9;54
". 042 Neoplasia maligna do colo do útero";-;-;-;-;-;-;-;-;1;-;2;3;6;-;6;4;4;3;3;4;36
". 043 Neopl malig de corpo e partes n/esp útero";-;-;-;-;-;-;-;-;-;-;-;1;1;2;-;1;1;1;-;3;10
". 044 Neoplasia maligna do ovário";-;-;-;-;-;-;-;-;2;1;-;-;-;2;1;2;4;2;2;-;16
". 046 Neoplasia maligna da bexiga";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;1;-;1;5
". 047 Neopl malig mening,encéf e out partes SNC";-;-;-;-;-;-;-;-;-;-;1;-;1;2;1;4;1;-;1;2;13
". 048 Linfoma não-Hodgkin";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2
". 049 Mieloma mult e neopl malig de plasmócitos";-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;2;2;2;2;10
". 050 Leucemia";-;-;-;1;-;-;-;1;-;1;-;-;-;-;-;1;1;1;1;-;7
". 051 Neoplasias in situ, benig, comport incert";-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;1;1;-;5;10
". 052 Restante de neoplasias malignas";-;-;-;-;-;-;1;1;-;-;3;1;5;7;8;7;7;14;9;22;85
"053-054 D SANGUE E ORG HEMAT E ALGUNS TRANS IMUNIT";-;-;-;-;-;-;2;-;1;-;1;-;1;-;-;1;-;1;1;6;14
". 053 Anemias";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;1;5;8
". 054 Rest d sangue, org hemat e alg transt imunit";-;-;-;-;-;-;2;-;-;-;1;-;1;-;-;-;-;1;-;1;6
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS";-;-;-;-;-;-;-;-;2;-;2;2;5;8;11;8;15;24;21;80;178
". 055 Diabetes mellitus";-;-;-;-;-;-;-;-;1;-;2;2;4;6;10;7;12;21;20;69;154
". 056 Desnutrição";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;2;-;1;5
". 057 Rest doenças endócr, nutricion e metabólicas";-;-;-;-;-;-;-;-;1;-;-;-;1;1;1;1;2;1;1;10;19
"058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS";-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;1;-;-;2;3;9
". 058 Transt ment e comport uso subst psicoativas";-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;1;1;4
". 059 Rest transtornos mentais e comportamentais";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;1;2;5
"060-063 DOENÇAS DO SISTEMA NERVOSO";-;-;-;1;1;-;2;1;1;-;2;1;4;1;3;3;3;5;16;69;113
". 060 Meningite";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
". 061 Doença de Alzheimer";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;4;12;54;72
". 062 Epilepsia";-;-;-;-;-;-;-;1;-;-;1;1;-;1;-;1;-;-;1;2;8
". 063 Restante das doenças do sistema nervoso";-;-;-;1;1;-;2;-;1;-;1;-;3;-;3;1;2;1;3;13;32
"066-072 DOENÇAS DO APARELHO CIRCULATÓRIO";-;-;-;1;-;-;-;-;4;1;9;18;17;23;38;43;53;79;100;350;736
". 066 Febre reumát aguda e doen reum crôn coração";-;-;-;-;-;-;-;-;-;-;1;-;-;-;5;1;1;-;-;2;10
". 067 Doenças hipertensivas";-;-;-;-;-;-;-;-;-;-;-;2;3;3;1;11;5;10;8;75;118
". 068 Doenças isquêmicas do coração";-;-;-;-;-;-;-;-;-;-;2;7;5;11;20;14;25;34;52;121;291
"... 068.1 Infarto agudo do miocárdio";-;-;-;-;-;-;-;-;-;-;2;5;3;5;13;12;15;27;38;92;212
". 069 Outras doenças cardíacas";-;-;-;1;-;-;-;-;2;-;2;3;2;3;2;4;5;11;12;66;113
". 070 Doenças cerebrovasculares";-;-;-;-;-;-;-;-;2;1;3;4;4;6;9;13;14;18;24;74;172
". 071 Aterosclerose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2
". 072 Rest doenças do aparelho circulatório";-;-;-;-;-;-;-;-;-;-;1;2;3;-;1;-;3;6;3;11;30
"073-077 DOENÇAS DO APARELHO RESPIRATÓRIO";-;-;1;4;1;-;1;-;3;3;2;3;5;6;7;12;19;37;33;202;339
". 073 Influenza (gripe)";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;1;1;5
". 074 Pneumonia";-;-;1;1;1;-;-;-;2;2;-;2;2;4;4;5;8;18;16;130;196
". 075 Out infec agudas das vias aéreas inferiores";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
". 076 Doenças crônicas das vias aéreas inferiores";-;-;-;-;-;-;-;-;1;1;1;-;-;2;2;1;7;12;9;35;71
"... 076.1 Asma";-;-;-;-;-;-;-;-;1;1;1;-;-;-;-;-;1;1;-;3;8
". 077 Restante  doenças do aparelho respiratório";-;-;-;3;-;-;1;-;-;-;1;1;3;-;1;5;4;5;7;35;66
"078-082 DOENÇAS DO APARELHO DIGESTIVO";-;-;1;-;-;1;-;1;-;2;2;3;1;6;6;1;11;23;6;27;91
". 078 Úlcera gástrica, duodenal e péptica";-;-;-;-;-;-;-;1;-;1;-;-;-;1;-;-;-;4;-;1;8
". 079 Peritonite";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;2
". 080 Doenças do fígado";-;-;-;-;-;1;-;-;-;-;1;-;1;3;2;1;4;5;1;2;21
"... 080.1 Doença alcoólica do fígado";-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;1;-;-;3
"... 080.2 Fibrose e cirrose do fígado";-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;1;3;2;-;1;9
"... 080.3 Outras doenças do fígado";-;-;-;-;-;-;-;-;-;-;1;-;-;1;2;-;1;2;1;1;9
". 081 Colecistite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;4
". 082 Rest doenças do aparelho digestivo";-;-;1;-;-;-;-;-;-;1;1;2;-;2;4;-;6;14;4;21;56
"083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO";-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;1;1;1;1;24;31
"084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO";-;-;-;-;-;-;-;-;1;1;-;-;2;-;3;2;2;2;-;9;22
"085-087 DOENÇAS DO APARELHO GENITURINÁRIO";-;-;-;-;-;-;-;-;2;-;-;2;3;1;2;3;8;8;10;36;75
". 085 D glomerulares e d renais túbulo-interstic";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;2;1;3;3;11
