 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 270030 ARAPIRACA, 270240 DELMIRO GOUVEIA, 270630 PALMEIRA DOS INDIOS, 270800 SANTANA DO IPANEMA
Sexo: Fem
Período:2018
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Total"
"001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS";-;-;2;1;-;-;-;-;-;2;4;2;2;2;2;2;1;4;3;14;41
". 001 Doenças infecciosas intestinais";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;5;7
"... 003 Diarréia e gastroenterite orig infec pres";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;4;6
"... 004 Outras doenças infecciosas intestinais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
". 005-006 Tuberculose";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"... 005 Tuberculose respiratória";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
". 007-015 Outras doenças bacterianas";-;-;2;-;-;-;-;-;-;-;1;1;1;-;1;2;1;3;3;7;22
"... 014 Septicemia";-;-;2;-;-;-;-;-;-;-;1;1;1;-;1;2;-;1;3;5;17
". 016-023 Doenças virais";-;-;-;-;-;-;-;-;-;2;3;1;1;1;-;-;-;-;-;-;8
"... 023 Doen p/vírus da imunodefic humana (HIV)";-;-;-;-;-;-;-;-;-;2;3;1;1;1;-;-;-;-;-;-;8
". 024-027 Doenças transmitidas por protozoários";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
"... 026 Doença de Chagas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
". 028-030 Helmintíases";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;2
"... 028 Esquistossomose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;2
"032-052 NEOPLASIAS";-;-;-;1;3;1;1;1;1;-;7;8;11;14;17;20;8;23;11;32;159
". 032 Neopl malig do lábio, cav oral e faringe";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;1;3
". 033 Neoplasia maligna do esôfago";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2
". 034 Neoplasia maligna do estômago";-;-;-;-;-;-;-;-;-;-;-;1;2;1;-;1;1;2;1;1;10
". 035 Neoplasia maligna do cólon,reto e ânus";-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;1;-;1;-;6;11
". 036 Neopl malig do fígado e vias bil intrahepát";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;4;6
". 037 Neoplasia maligna do pâncreas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;1;4
". 038 Neoplasia maligna da laringe";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;2
". 039 Neopl malig da traquéia,brônquios e pulmões";-;-;-;-;-;-;-;-;-;-;-;2;3;1;2;5;1;2;-;3;19
". 041 Neoplasia maligna da mama";-;-;-;-;-;-;-;-;-;-;1;-;3;4;4;4;1;3;1;1;22
". 042 Neoplasia maligna do colo do útero";-;-;-;-;-;-;-;-;-;-;1;-;-;4;3;1;-;1;1;1;12
". 043 Neopl malig de corpo e partes n/esp útero";-;-;-;-;-;-;-;-;-;-;2;1;-;-;-;1;1;2;-;1;8
". 044 Neoplasia maligna do ovário";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;1;-;3
". 046 Neoplasia maligna da bexiga";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;-;3
". 047 Neopl malig mening,encéf e out partes SNC";-;-;-;1;1;-;-;-;1;-;-;-;1;-;2;-;-;1;1;1;9
". 048 Linfoma não-Hodgkin";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;4
". 049 Mieloma mult e neopl malig de plasmócitos";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
". 050 Leucemia";-;-;-;-;1;1;-;1;-;-;1;1;-;-;1;-;-;1;-;1;8
". 051 Neoplasias in situ, benig, comport incert";-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;1;-;-;3
". 052 Restante de neoplasias malignas";-;-;-;-;-;-;1;-;-;-;1;2;-;1;2;2;3;4;5;8;29
