 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 240020 ACU, 240110 AREIA BRANCA, 240200 CAICO, 240260 CEARA-MIRIM, 240310 CURRAIS NOVOS, 240560 JARDIM DE PIRANHAS, 240710 MACAIBA, 240800 MOSSORO, 240890 PARELHAS, 240940 PAU DOS FERROS, 241120 SANTA CRUZ, 241230 SAO JOSE DO CAMPESTRE
Sexo: Masc
Período:2021
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Total"
"001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS";3;-;1;1;-;-;-;7;7;17;27;34;40;61;74;69;58;67;58;129;653
". 001 Doenças infecciosas intestinais";-;-;1;-;-;-;-;1;-;-;-;1;1;-;-;-;1;-;1;2;8
"... 003 Diarréia e gastroenterite orig infec pres";-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2
"... 004 Outras doenças infecciosas intestinais";-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;1;-;1;2;6
". 005-006 Tuberculose";-;-;-;-;-;-;-;-;-;1;1;1;-;1;-;1;-;1;-;-;6
"... 005 Tuberculose respiratória";-;-;-;-;-;-;-;-;-;1;1;1;-;1;-;1;-;1;-;-;6
". 007-015 Outras doenças bacterianas";3;-;-;-;-;-;-;-;-;1;5;-;4;3;6;4;4;5;8;20;63
"... 009 Hanseníase";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"... 014 Septicemia";-;-;-;-;-;-;-;-;-;-;2;-;2;3;3;-;3;5;5;10;33
"... 015 Infecções com transmissão predom sexual";3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
". 016-023 Doenças virais";-;-;-;-;-;-;-;2;3;1;1;5;1;2;4;4;2;3;1;2;31
"... 022 Hepatite viral";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2;-;1;4
"... 023 Doen p/vírus da imunodefic humana (HIV)";-;-;-;-;-;-;-;2;3;1;1;4;1;2;4;4;2;1;1;1;27
". 024-027 Doenças transmitidas por protozoários";-;-;-;-;-;-;-;-;-;-;1;-;1;1;1;-;-;-;-;1;5
"... 026 Doença de Chagas";-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;-;-;1;4
"... 027 Toxoplasmose";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
". 031 Restante algumas doenç infec e parasitárias";-;-;-;1;-;-;-;4;4;14;19;27;33;54;63;60;51;58;48;104;540
"032-052 NEOPLASIAS";-;-;-;2;1;4;1;2;3;7;5;7;15;29;36;58;41;39;39;98;387
". 032 Neopl malig do lábio, cav oral e faringe";-;-;-;-;-;-;-;-;-;1;-;1;1;5;1;5;1;3;2;2;22
". 033 Neoplasia maligna do esôfago";-;-;-;-;-;-;-;-;-;-;-;-;2;2;3;6;4;2;1;2;22
". 034 Neoplasia maligna do estômago";-;-;-;-;-;-;-;-;1;1;1;-;2;1;4;4;4;2;3;4;27
". 035 Neoplasia maligna do cólon,reto e ânus";-;-;-;-;-;-;-;1;-;2;1;-;-;1;2;6;2;2;1;4;22
". 036 Neopl malig do fígado e vias bil intrahepát";-;-;-;-;-;-;-;-;-;1;-;-;-;3;2;7;3;2;2;4;24
". 037 Neoplasia maligna do pâncreas";-;-;-;-;-;-;-;-;-;-;-;-;2;1;1;2;2;2;2;3;15
". 038 Neoplasia maligna da laringe";-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;1;3;1;1;2;11
". 039 Neopl malig da traquéia,brônquios e pulmões";-;-;-;-;-;-;-;-;-;-;-;-;-;2;5;7;8;8;8;7;45
". 040 Neoplasia maligna da pele";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;1;1;2;6
