 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 230110 ARACATI, 230190 BARBALHA, 230250 BREJO SANTO, 230260 CAMOCIM, 230280 CANINDE, 230350 CASCAVEL, 230370 CAUCAIA, 230410 CRATEUS, 230420 CRATO, 230435 FORQUILHA, 230523 HORIZONTE, 230550 IGUATU, 230630 ITAPAGE, 230640 ITAPIPOCA, 230730 JUAZEIRO DO NORTE, 230760 LIMOEIRO DO NORTE, 230770 MARANGUAPE, 230960 PACAJUS, 231130 QUIXADA, 231140 QUIXERAMOBIM, 231180 RUSSAS, 231290 SOBRAL, 231340 TIANGUA
Sexo: Masc
Período:2019
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS";1;-;12;6;-;-;1;5;8;12;12;26;20;18;22;28;22;25;31;77;-;326
". 001 Doenças infecciosas intestinais";-;-;5;2;-;-;1;1;-;-;1;-;-;-;-;1;2;3;3;11;-;30
"... 003 Diarréia e gastroenterite orig infec pres";-;-;4;2;-;-;1;1;-;-;1;-;-;-;-;1;1;2;2;7;-;22
"... 004 Outras doenças infecciosas intestinais";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;4;-;8
". 005-006 Tuberculose";-;-;-;-;-;-;-;1;1;3;1;9;1;2;4;2;-;1;1;3;-;29
"... 005 Tuberculose respiratória";-;-;-;-;-;-;-;1;1;3;1;9;1;2;4;1;-;1;1;3;-;28
"... 006 Outras tuberculoses";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
". 007-015 Outras doenças bacterianas";1;-;7;-;-;-;-;-;-;1;4;6;10;5;6;15;11;19;24;59;-;168
"... 009 Hanseníase";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;2
"... 014 Septicemia";-;-;7;-;-;-;-;-;-;1;1;5;8;4;6;12;6;17;21;40;-;128
"... 015 Infecções com transmissão predom sexual";1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;2
". 016-023 Doenças virais";-;-;-;2;-;-;-;2;5;8;6;8;6;8;6;6;5;1;2;1;-;66
"... 018 Dengue";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;2
"... 020 Out febres p/arbovírus e febr hemor virais";-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;2
"... 022 Hepatite viral";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;1;1;-;5
"... 023 Doen p/vírus da imunodefic humana (HIV)";-;-;-;1;-;-;-;2;4;8;6;8;5;7;4;4;4;1;1;-;-;55
". 024-027 Doenças transmitidas por protozoários";-;-;-;2;-;-;-;-;2;-;-;2;1;2;3;2;3;-;1;1;-;19
"... 025 Leishmaniose";-;-;-;2;-;-;-;-;1;-;-;1;1;1;1;-;1;-;-;-;-;8
"... 026 Doença de Chagas";-;-;-;-;-;-;-;-;1;-;-;1;-;1;2;2;2;-;1;1;-;11
". 028-030 Helmintíases";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;1;-;3
"... 029 Cisticercose";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;1;-;3
". 031 Restante algumas doenç infec e parasitárias";-;-;-;-;-;-;-;1;-;-;-;1;1;1;2;2;1;1;-;1;-;11
"032-052 NEOPLASIAS";-;-;-;3;8;6;4;12;7;20;21;25;43;81;103;135;146;172;185;302;-;1273
". 032 Neopl malig do lábio, cav oral e faringe";-;-;-;-;-;-;-;-;-;1;2;1;7;10;10;9;6;6;5;10;-;67
". 033 Neoplasia maligna do esôfago";-;-;-;-;-;-;-;-;-;-;2;3;5;6;8;11;11;6;6;11;-;69
". 034 Neoplasia maligna do estômago";-;-;-;-;-;-;-;-;-;1;3;2;6;14;8;15;18;23;24;30;-;144
". 035 Neoplasia maligna do cólon,reto e ânus";-;-;-;-;-;-;-;-;-;2;3;-;1;5;7;9;11;10;12;13;-;73
". 036 Neopl malig do fígado e vias bil intrahepát";-;-;-;-;-;-;-;-;-;1;-;1;2;1;5;9;6;8;6;11;-;50
". 037 Neoplasia maligna do pâncreas";-;-;-;-;-;-;-;-;-;-;-;1;2;2;4;7;5;4;11;11;-;47
". 038 Neoplasia maligna da laringe";-;-;-;-;-;-;-;-;-;-;-;2;1;4;5;4;5;5;3;14;-;43
". 039 Neopl malig da traquéia,brônquios e pulmões";-;-;-;-;-;1;-;2;1;1;2;5;3;9;18;26;24;33;32;31;-;188
". 040 Neoplasia maligna da pele";-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;2;1;3;2;-;11
". 041 Neoplasia maligna da mama";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;2;-;5
". 045 Neoplasia maligna da próstata";-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;12;16;22;37;79;-;170
". 046 Neoplasia maligna da bexiga";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;4;1;7;3;9;-;26
". 047 Neopl malig mening,encéf e out partes SNC";-;-;-;1;1;1;1;1;3;1;2;4;3;6;7;6;6;7;3;6;-;59
". 048 Linfoma não-Hodgkin";-;-;-;-;1;1;1;1;-;3;-;1;-;1;1;3;5;1;1;7;-;27
