 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 310170 ALMENARA, 310730 BOCAIUVA, 310940 BURITIZEIRO, 312770 GOVERNADOR VALADARES, 313210 ITACARAMBI, 313510 JANAUBA, 313520 JANUARIA, 314330 MONTES CLAROS, 314430 NANUQUE, 314435 NAQUE, 314505 NOVA PORTEIRINHA, 314870 PEDRA AZUL, 315120 PIRAPORA, 315700 SALINAS, 316110 SAO FRANCISCO, 316800 TAIOBEIRAS, 316860 TEOFILO OTONI, 317080 VARZEA DA PALMA
Sexo: Fem
Período:2020
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Total"
"001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS";-;1;-;-;-;1;1;4;5;5;12;22;21;33;46;70;64;82;85;252;704
". 001 Doenças infecciosas intestinais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;1;1;8;13
"... 003 Diarréia e gastroenterite orig infec pres";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;7;8
"... 004 Outras doenças infecciosas intestinais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;1;1;5
". 005-006 Tuberculose";-;-;-;-;-;-;-;1;-;2;1;-;1;-;-;-;-;1;-;5;11
"... 005 Tuberculose respiratória";-;-;-;-;-;-;-;1;-;2;-;-;1;-;-;-;-;1;-;4;9
"... 006 Outras tuberculoses";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;2
". 007-015 Outras doenças bacterianas";-;1;-;-;-;-;-;-;-;-;2;3;2;6;6;10;8;9;10;41;98
"... 009 Hanseníase";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
"... 014 Septicemia";-;-;-;-;-;-;-;-;-;-;2;3;2;5;6;9;8;8;10;34;87
"... 015 Infecções com transmissão predom sexual";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
". 016-023 Doenças virais";-;-;-;-;-;1;-;-;1;-;1;4;4;1;1;1;1;1;-;3;19
"... 018 Dengue";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
"... 020 Out febres p/arbovírus e febr hemor virais";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;1;3
"... 022 Hepatite viral";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;2
"... 023 Doen p/vírus da imunodefic humana (HIV)";-;-;-;-;-;-;-;-;1;-;1;3;4;1;1;1;-;-;-;-;12
". 024-027 Doenças transmitidas por protozoários";-;-;-;-;-;-;-;-;1;-;-;3;4;5;2;2;4;5;9;12;47
"... 026 Doença de Chagas";-;-;-;-;-;-;-;-;1;-;-;3;4;4;2;2;4;5;9;12;46
". 028-030 Helmintíases";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2;1;1;1;1;7
"... 028 Esquistossomose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;1;1;-;5
"... 029 Cisticercose";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;2
". 031 Restante algumas doenç infec e parasitárias";-;-;-;-;-;-;1;3;3;3;7;12;10;21;36;53;50;64;64;182;509
"032-052 NEOPLASIAS";-;-;-;1;3;3;-;3;2;16;11;26;35;44;63;71;66;65;66;156;631
". 032 Neopl malig do lábio, cav oral e faringe";-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;-;1;3;1;5;13
