 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 290320 BARREIRAS, 290390 BOM JESUS DA LAPA, 290460 BRUMADO, 290687 CAPIM GROSSO, 290720 CASA NOVA, 290840 CONCEICAO DO COITE, 291080 FEIRA DE SANTANA, 291170 GUANAMBI, 291460 IRECE, 291470 ITABERABA, 291580 ITAMBE, 291640 ITAPETINGA, 291680 ITARANTIM, 291710 ITORORO, 291750 JACOBINA, 291760 JAGUAQUARA, 291800 JEQUIE, 291840 JUAZEIRO, 291970 MACARANI, 292400 PAULO AFONSO, 292510 POCOES, 292660 RIBEIRA DO POMBAL, 292810 SANTA MARIA DA VITORIA, 292905 SAO FELIX DO CORIBE, 293010 SENHOR DO BONFIM, 293050 SERRINHA, 293077 SOBRADINHO, 293330 VITORIA DA CONQUISTA, 293360 XIQUE-XIQUE
Sexo: Masc
Período:2017
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS";-;-;13;7;3;2;4;7;14;17;19;32;26;29;29;28;30;34;33;69;-;396
". 001 Doenças infecciosas intestinais";-;-;4;4;-;1;-;-;-;-;-;-;-;-;1;1;-;3;4;10;-;28
"... 003 Diarréia e gastroenterite orig infec pres";-;-;4;4;-;1;-;-;-;-;-;-;-;-;1;-;-;2;4;8;-;24
"... 004 Outras doenças infecciosas intestinais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;2;-;4
". 005-006 Tuberculose";-;-;-;-;-;-;-;1;1;-;2;5;5;5;3;6;4;1;1;5;-;39
"... 005 Tuberculose respiratória";-;-;-;-;-;-;-;-;1;-;2;4;5;4;2;6;4;1;1;5;-;35
"... 006 Outras tuberculoses";-;-;-;-;-;-;-;1;-;-;-;1;-;1;1;-;-;-;-;-;-;4
". 007-015 Outras doenças bacterianas";-;-;7;2;2;-;3;1;2;3;3;13;5;9;12;12;17;19;17;43;-;170
"... 009 Hanseníase";-;-;-;-;-;-;1;-;-;-;-;-;1;-;1;-;-;1;-;-;-;4
"... 014 Septicemia";-;-;6;2;2;-;2;1;2;3;3;13;4;9;9;8;15;16;15;38;-;148
". 016-023 Doenças virais";-;-;-;1;-;1;1;4;9;14;12;9;7;6;6;4;5;1;-;1;-;81
"... 020 Out febres p/arbovírus e febr hemor virais";-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;2
"... 022 Hepatite viral";-;-;-;-;-;-;-;-;-;-;1;-;-;2;1;2;3;-;-;1;-;10
"... 023 Doen p/vírus da imunodefic humana (HIV)";-;-;-;-;-;1;1;3;8;14;11;9;7;4;5;2;1;1;-;-;-;67
". 024-027 Doenças transmitidas por protozoários";-;-;1;-;1;-;-;-;1;-;2;5;8;8;6;5;4;10;10;6;-;67
"... 025 Leishmaniose";-;-;1;-;1;-;-;-;1;-;1;-;2;-;2;-;-;1;1;-;-;10
"... 026 Doença de Chagas";-;-;-;-;-;-;-;-;-;-;1;5;6;8;4;4;4;9;9;6;-;56
". 028-030 Helmintíases";-;-;-;-;-;-;-;1;-;-;-;-;-;1;1;-;-;-;1;2;-;6
"... 028 Esquistossomose";-;-;-;-;-;-;-;1;-;-;-;-;-;1;1;-;-;-;-;2;-;5
"... 029 Cisticercose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
". 031 Restante algumas doenç infec e parasitárias";-;-;1;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;2;-;5
"032-052 NEOPLASIAS";-;-;1;8;3;2;3;14;8;13;21;33;63;90;128;146;151;164;153;280;-;1281
". 032 Neopl malig do lábio, cav oral e faringe";-;-;-;-;-;-;1;-;-;-;2;3;12;9;15;10;8;5;7;6;-;78
". 033 Neoplasia maligna do esôfago";-;-;-;-;-;-;-;-;-;-;1;2;1;13;13;15;8;10;8;5;-;76
". 034 Neoplasia maligna do estômago";-;-;-;-;-;-;-;2;-;1;1;5;7;9;12;18;9;13;9;20;-;106
