 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 240020 ACU, 240110 AREIA BRANCA, 240200 CAICO, 240260 CEARA-MIRIM, 240310 CURRAIS NOVOS, 240560 JARDIM DE PIRANHAS, 240710 MACAIBA, 240800 MOSSORO, 240890 PARELHAS, 240940 PAU DOS FERROS, 241120 SANTA CRUZ, 241230 SAO JOSE DO CAMPESTRE
Sexo: Fem
Período:2018
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Total"
"001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS";-;-;1;2;1;2;-;-;-;5;2;3;5;-;6;6;14;6;13;42;108
". 001 Doenças infecciosas intestinais";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;3;-;3;10;18
"... 003 Diarréia e gastroenterite orig infec pres";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2;8;13
"... 004 Outras doenças infecciosas intestinais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;2;5
". 005-006 Tuberculose";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2;1;4
"... 005 Tuberculose respiratória";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;1;3
"... 006 Outras tuberculoses";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
". 007-015 Outras doenças bacterianas";-;-;1;-;-;2;-;-;-;2;-;-;3;-;2;3;9;4;7;27;60
"... 008 Leptospirose";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"... 014 Septicemia";-;-;1;-;-;2;-;-;-;1;-;-;3;-;1;3;6;4;7;21;49
". 016-023 Doenças virais";-;-;-;1;1;-;-;-;-;3;2;3;-;-;2;2;2;1;-;2;19
"... 020 Out febres p/arbovírus e febr hemor virais";-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3
"... 022 Hepatite viral";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;2
"... 023 Doen p/vírus da imunodefic humana (HIV)";-;-;-;-;-;-;-;-;-;3;2;3;-;-;2;1;-;1;-;-;12
". 024-027 Doenças transmitidas por protozoários";-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;-;-;-;1;4
"... 025 Leishmaniose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"... 026 Doença de Chagas";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;1;3
". 031 Restante algumas doenç infec e parasitárias";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;3
"032-052 NEOPLASIAS";-;-;-;-;2;1;1;2;2;7;8;19;24;42;42;39;48;36;41;78;392
". 032 Neopl malig do lábio, cav oral e faringe";-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;2;2;1;1;2;10
". 033 Neoplasia maligna do esôfago";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;4;-;-;-;5
". 034 Neoplasia maligna do estômago";-;-;-;-;-;-;-;-;-;-;1;4;1;2;1;1;8;2;5;3;28
". 035 Neoplasia maligna do cólon,reto e ânus";-;-;-;-;-;-;-;-;-;1;-;1;-;-;6;5;1;1;1;8;24
". 036 Neopl malig do fígado e vias bil intrahepát";-;-;-;-;-;-;-;-;-;-;-;-;1;3;1;2;1;2;2;6;18
". 037 Neoplasia maligna do pâncreas";-;-;-;-;-;-;-;-;-;1;-;-;1;5;2;2;1;2;2;3;19
". 038 Neoplasia maligna da laringe";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;2
". 039 Neopl malig da traquéia,brônquios e pulmões";-;-;-;-;-;-;-;-;-;-;1;1;1;3;6;6;6;6;6;7;43
". 040 Neoplasia maligna da pele";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;1;-;-;4
". 041 Neoplasia maligna da mama";-;-;-;-;-;-;-;-;-;2;3;6;7;13;7;3;5;4;3;13;66
". 042 Neoplasia maligna do colo do útero";-;-;-;-;-;-;-;-;-;1;-;2;3;4;3;4;3;2;2;4;28
". 043 Neopl malig de corpo e partes n/esp útero";-;-;-;-;-;-;-;-;-;-;-;-;1;3;2;3;4;1;1;1;16
". 044 Neoplasia maligna do ovário";-;-;-;-;-;-;-;1;-;1;1;-;2;1;1;4;3;1;1;2;18
". 046 Neoplasia maligna da bexiga";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;-;1;4
". 047 Neopl malig mening,encéf e out partes SNC";-;-;-;-;-;-;1;-;1;-;-;-;1;1;1;-;2;1;1;2;11
". 048 Linfoma não-Hodgkin";-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;-;-;1;1;5
". 049 Mieloma mult e neopl malig de plasmócitos";-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;1;-;-;-;4
". 050 Leucemia";-;-;-;-;2;-;-;1;1;-;-;-;-;-;1;1;-;2;1;3;12
". 051 Neoplasias in situ, benig, comport incert";-;-;-;-;-;1;-;-;-;-;-;1;-;1;-;-;-;1;1;2;7
". 052 Restante de neoplasias malignas";-;-;-;-;-;-;-;-;-;1;1;3;4;4;3;5;7;8;12;20;68
"053-054 D SANGUE E ORG HEMAT E ALGUNS TRANS IMUNIT";-;-;-;-;-;-;-;-;-;2;-;1;1;-;1;-;-;-;1;7;13
". 053 Anemias";-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;6;8
". 054 Rest d sangue, org hemat e alg transt imunit";-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;-;-;-;1;1;5
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS";-;-;-;-;-;-;-;2;-;-;1;2;-;5;9;13;26;29;28;94;209
