 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 210150 BARAO DE GRAJAU, 210300 CAXIAS, 211220 TIMON
Sexo: Masc
Período:2022
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS";-;-;-;-;1;-;1;2;3;5;9;9;4;6;4;9;6;8;11;22;1;101
". 001 Doenças infecciosas intestinais";-;-;-;-;-;-;-;-;-;1;1;1;-;-;1;1;2;1;2;1;-;11
"... 003 Diarréia e gastroenterite orig infec pres";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;2
"... 004 Outras doenças infecciosas intestinais";-;-;-;-;-;-;-;-;-;1;1;1;-;-;1;1;2;-;2;-;-;9
". 005-006 Tuberculose";-;-;-;-;-;-;-;1;-;-;1;3;-;1;-;-;-;1;-;-;-;7
"... 005 Tuberculose respiratória";-;-;-;-;-;-;-;1;-;-;1;3;-;1;-;-;-;1;-;-;-;7
". 007-015 Outras doenças bacterianas";-;-;-;-;-;-;-;-;-;1;1;1;3;1;1;3;2;2;5;6;-;26
"... 010 Tétano";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"..... 010.3 Tétano acidental";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"... 014 Septicemia";-;-;-;-;-;-;-;-;-;1;1;1;1;-;1;3;1;1;5;5;-;20
". 016-023 Doenças virais";-;-;-;-;1;-;-;-;2;1;5;3;-;2;1;1;-;-;-;-;1;17
"... 018 Dengue";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"... 020 Out febres p/arbovírus e febr hemor virais";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"... 023 Doen p/vírus da imunodefic humana (HIV)";-;-;-;-;-;-;-;-;1;1;5;3;-;2;1;1;-;-;-;-;1;15
". 024-027 Doenças transmitidas por protozoários";-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;1;-;-;3
"... 025 Leishmaniose";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;2
". 031 Restante algumas doenç infec e parasitárias";-;-;-;-;-;-;1;1;1;2;1;1;1;-;1;4;2;4;3;15;-;37
"032-052 NEOPLASIAS";-;-;-;1;-;-;-;-;1;1;1;5;6;8;10;9;18;21;18;37;-;136
". 032 Neopl malig do lábio, cav oral e faringe";-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;1;-;-;-;-;4
". 033 Neoplasia maligna do esôfago";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;-;-;4
". 034 Neoplasia maligna do estômago";-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;1;3;3;-;1;-;11
". 035 Neoplasia maligna do cólon,reto e ânus";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;-;-;3
". 036 Neopl malig do fígado e vias bil intrahepát";-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;2;1;-;1;2;-;8
". 037 Neoplasia maligna do pâncreas";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;-;-;2;-;6
". 038 Neoplasia maligna da laringe";-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;1;-;1;-;-;-;5
". 039 Neopl malig da traquéia,brônquios e pulmões";-;-;-;-;-;-;-;-;-;-;-;1;1;1;1;1;6;4;2;6;-;23
". 040 Neoplasia maligna da pele";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
". 041 Neoplasia maligna da mama";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
". 045 Neoplasia maligna da próstata";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;6;7;13;-;29
". 046 Neoplasia maligna da bexiga";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;1;-;3
". 047 Neopl malig mening,encéf e out partes SNC";-;-;-;-;-;-;-;-;-;-;-;2;-;1;-;-;-;-;1;2;-;6
