 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 250150 BANANEIRAS, 250370 CAJAZEIRAS, 250400 CAMPINA GRANDE, 250510 CUITE, 250630 GUARABIRA, 250690 ITABAIANA, 250700 ITAPORANGA, 250830 LAGOA SECA, 250910 MARI, 250920 MASSARANDUBA, 251010 NOVA FLORESTA, 251080 PATOS, 251170 PILOEZINHOS, 251210 POMBAL, 251240 PUXINANA, 251250 QUEIMADAS, 251260 QUIXABA, 251270 REMIGIO, 251340 SANTA LUZIA, 251390 SAO BENTO, 251600 SOLANEA, 251620 SOUSA
Sexo: Fem
Período:2018
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Total"
"001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS";-;-;3;1;-;-;2;1;1;3;4;-;-;5;5;10;7;11;26;57;136
". 001 Doenças infecciosas intestinais";-;-;1;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;2;5;10
"... 003 Diarréia e gastroenterite orig infec pres";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;3;6
"... 004 Outras doenças infecciosas intestinais";-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;2;4
". 005-006 Tuberculose";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;1;-;1;4
"... 005 Tuberculose respiratória";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;1;3
"... 006 Outras tuberculoses";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
". 007-015 Outras doenças bacterianas";-;-;2;-;-;-;-;-;-;1;1;-;-;4;4;8;6;9;22;49;106
"... 014 Septicemia";-;-;2;-;-;-;-;-;-;1;-;-;-;4;3;6;6;7;17;37;83
"... 015 Infecções com transmissão predom sexual";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
". 016-023 Doenças virais";-;-;-;1;-;-;1;-;1;1;3;-;-;1;-;1;-;-;-;2;11
"... 018 Dengue";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2
"... 020 Out febres p/arbovírus e febr hemor virais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"... 022 Hepatite viral";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
"... 023 Doen p/vírus da imunodefic humana (HIV)";-;-;-;-;-;-;1;-;1;1;3;-;-;1;-;-;-;-;-;-;7
". 024-027 Doenças transmitidas por protozoários";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"... 026 Doença de Chagas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
". 028-030 Helmintíases";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"... 028 Esquistossomose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
". 031 Restante algumas doenç infec e parasitárias";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;3
"032-052 NEOPLASIAS";-;-;-;1;3;3;3;3;2;8;14;18;33;41;52;67;62;69;67;132;578
". 032 Neopl malig do lábio, cav oral e faringe";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;2;4;9
". 033 Neoplasia maligna do esôfago";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;-;-;3
". 034 Neoplasia maligna do estômago";-;-;-;-;-;-;-;-;-;1;1;1;1;1;4;3;3;8;5;16;44
". 035 Neoplasia maligna do cólon,reto e ânus";-;-;-;-;-;-;-;-;-;-;1;1;3;-;-;-;4;1;5;1;16
". 036 Neopl malig do fígado e vias bil intrahepát";-;-;-;-;-;-;-;-;-;-;-;1;-;5;2;3;3;6;5;5;30
". 037 Neoplasia maligna do pâncreas";-;-;-;-;-;-;-;-;-;-;-;-;1;-;3;3;3;-;1;4;15
". 038 Neoplasia maligna da laringe";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;2;-;1;2;1;7
". 039 Neopl malig da traquéia,brônquios e pulmões";-;-;-;-;-;-;1;-;-;-;1;1;2;7;6;11;12;7;8;16;72
". 040 Neoplasia maligna da pele";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
". 041 Neoplasia maligna da mama";-;-;-;-;-;-;-;-;-;-;-;3;12;8;9;12;6;9;10;16;85
