 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 260010 AFOGADOS DA INGAZEIRA, 260120 ARCOVERDE, 260170 BELO JARDIM, 260190 BEZERROS, 260210 BOM CONSELHO, 260260 BREJO DA MADRE DE DEUS, 260310 CACHOEIRINHA, 260350 CAMOCIM DE SAO FELIX, 260360 CAMUTANGA, 260400 CARPINA, 260410 CARUARU, 260500 CUPIRA, 260540 FEIRA NOVA, 260600 GARANHUNS, 260640 GRAVATA, 260765 ITAMBE, 260850 LAGOA DE ITAENGA, 260880 LAJEDO, 260890 LIMOEIRO, 260950 NAZARE DA MATA, 261090 PESQUEIRA, 261110 PETROLINA, 261220 SALGUEIRO, 261250 SANTA CRUZ DO CAPIBARIBE, 261390 SERRA TALHADA, 261450 SURUBIM, 261530 TIMBAUBA, 261540 TORITAMA, 261550 TRACUNHAEM, 261560 TRINDADE, 261640 VITORIA DE SANTO ANTAO
Sexo: Masc
Período:2022
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS";1;1;11;4;3;3;4;14;9;18;25;25;39;47;52;54;65;73;71;229;1;749
". 001 Doenças infecciosas intestinais";-;-;2;1;-;-;-;-;-;-;-;-;3;-;1;3;5;1;3;14;-;33
"... 003 Diarréia e gastroenterite orig infec pres";-;-;2;1;-;-;-;-;-;-;-;-;2;-;1;1;3;1;2;10;-;23
"... 004 Outras doenças infecciosas intestinais";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;2;-;1;4;-;10
". 005-006 Tuberculose";-;-;-;-;-;-;-;6;2;2;-;4;4;7;8;4;5;1;3;4;-;50
"... 005 Tuberculose respiratória";-;-;-;-;-;-;-;4;2;2;-;4;4;7;7;4;5;1;3;3;-;46
"... 006 Outras tuberculoses";-;-;-;-;-;-;-;2;-;-;-;-;-;-;1;-;-;-;-;1;-;4
". 007-015 Outras doenças bacterianas";1;-;3;-;-;2;3;2;3;3;7;6;11;14;17;15;19;27;21;80;1;235
"... 008 Leptospirose";-;-;-;-;-;-;-;-;1;1;1;-;-;1;-;-;-;-;1;-;-;5
"... 009 Hanseníase";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"... 014 Septicemia";-;-;2;-;-;1;2;2;2;2;6;5;10;12;12;15;16;27;16;72;1;203
