 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 220020 AGUA BRANCA, 220040 ALTOS, 220190 BOM JESUS, 220220 CAMPO MAIOR, 220390 FLORIANO, 220770 PARNAIBA, 220800 PICOS, 220840 PIRIPIRI, 220880 REGENERACAO, 221100 TERESINA, 221130 VALENCA DO PIAUI
Sexo: Fem
Período:2021
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS";1;-;4;1;-;-;1;2;10;15;20;38;57;62;91;125;141;162;153;316;-;1199
". 001 Doenças infecciosas intestinais";-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;1;5;5;5;16;-;35
"... 003 Diarréia e gastroenterite orig infec pres";-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;5;5;4;12;-;28
"... 004 Outras doenças infecciosas intestinais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;4;-;7
". 005-006 Tuberculose";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;2;-;-;2;-;-;5
"... 005 Tuberculose respiratória";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;2;-;-;2;-;-;5
". 007-015 Outras doenças bacterianas";1;-;2;1;-;-;-;-;-;1;1;2;2;4;6;5;8;9;8;27;-;77
"... 008 Leptospirose";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"... 014 Septicemia";-;-;2;1;-;-;-;-;-;1;1;2;2;3;5;4;4;8;6;19;-;58
"... 015 Infecções com transmissão predom sexual";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
". 016-023 Doenças virais";-;-;-;-;-;-;-;-;-;1;4;-;4;1;7;1;-;4;2;4;-;28
"... 018 Dengue";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"... 022 Hepatite viral";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;2;-;3;-;7
"... 023 Doen p/vírus da imunodefic humana (HIV)";-;-;-;-;-;-;-;-;-;1;4;-;4;1;5;1;-;2;2;-;-;20
". 024-027 Doenças transmitidas por protozoários";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;3
"... 026 Doença de Chagas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;3
". 031 Restante algumas doenç infec e parasitárias";-;-;2;-;-;-;1;2;9;12;15;36;51;56;77;116;128;143;135;268;-;1051
"032-052 NEOPLASIAS";-;-;1;1;3;2;1;2;4;14;21;35;51;56;81;83;86;89;76;130;-;736
". 032 Neopl malig do lábio, cav oral e faringe";-;-;-;-;-;-;-;1;-;-;-;-;1;1;1;1;2;-;2;4;-;13
". 033 Neoplasia maligna do esôfago";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;5;1;2;-;2;-;12
". 034 Neoplasia maligna do estômago";-;-;-;-;-;-;-;-;1;1;2;-;2;1;3;1;6;2;2;6;-;27
". 035 Neoplasia maligna do cólon,reto e ânus";-;-;-;-;-;-;-;-;-;-;1;3;2;3;2;6;5;9;6;15;-;52
". 036 Neopl malig do fígado e vias bil intrahepát";-;-;-;-;-;-;-;-;-;-;1;-;2;-;3;7;8;3;7;5;-;36
". 037 Neoplasia maligna do pâncreas";-;-;-;-;-;-;-;-;-;-;1;-;1;1;5;3;11;3;2;10;-;37
". 038 Neoplasia maligna da laringe";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;1;-;-;4
". 039 Neopl malig da traquéia,brônquios e pulmões";-;-;-;-;-;-;-;-;-;1;-;3;2;6;5;12;10;13;14;16;-;82
". 040 Neoplasia maligna da pele";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
". 041 Neoplasia maligna da mama";-;-;-;-;-;-;-;-;-;4;5;15;12;19;19;11;9;10;9;17;-;130
". 042 Neoplasia maligna do colo do útero";-;-;-;-;-;-;-;-;-;2;4;5;9;5;8;13;3;2;4;2;-;57
". 043 Neopl malig de corpo e partes n/esp útero";-;-;-;-;-;-;-;-;-;-;-;1;4;1;3;1;2;1;-;2;-;15
". 044 Neoplasia maligna do ovário";-;-;-;-;-;-;-;-;1;-;3;-;1;2;6;2;2;3;2;6;-;28
". 046 Neoplasia maligna da bexiga";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;2;-;6
". 047 Neopl malig mening,encéf e out partes SNC";-;-;-;1;2;-;-;-;1;4;1;2;-;2;4;8;7;5;4;4;-;45
". 048 Linfoma não-Hodgkin";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;1;-;-;4
". 049 Mieloma mult e neopl malig de plasmócitos";-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;1;-;2;-;-;-;7
". 050 Leucemia";-;-;1;-;1;1;1;1;-;-;1;-;1;1;1;-;1;5;4;6;-;25
". 051 Neoplasias in situ, benig, comport incert";-;-;-;-;-;1;-;-;-;-;-;2;3;3;-;3;7;7;3;4;-;33
