 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 270030 ARAPIRACA, 270240 DELMIRO GOUVEIA, 270630 PALMEIRA DOS INDIOS, 270800 SANTANA DO IPANEMA
Sexo: Fem
Período:2019
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Total"
"001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS";-;-;1;-;-;-;1;4;2;-;-;2;1;3;-;3;7;6;13;15;58
". 001 Doenças infecciosas intestinais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;4;5;12
"... 003 Diarréia e gastroenterite orig infec pres";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;4;4;11
"... 004 Outras doenças infecciosas intestinais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
". 005-006 Tuberculose";-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;2
"... 005 Tuberculose respiratória";-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;2
". 007-015 Outras doenças bacterianas";-;-;1;-;-;-;1;2;1;-;-;-;-;1;-;3;5;4;6;9;33
"... 013 Infecção meningocócica";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"... 014 Septicemia";-;-;1;-;-;-;-;2;1;-;-;-;-;1;-;3;4;1;6;7;26
". 016-023 Doenças virais";-;-;-;-;-;-;-;1;-;-;-;1;-;2;-;-;-;1;-;-;5
"... 022 Hepatite viral";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"... 023 Doen p/vírus da imunodefic humana (HIV)";-;-;-;-;-;-;-;1;-;-;-;1;-;2;-;-;-;-;-;-;4
". 028-030 Helmintíases";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;1;3
"... 028 Esquistossomose";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;1;3
". 031 Restante algumas doenç infec e parasitárias";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;2;-;3
"032-052 NEOPLASIAS";-;-;-;2;2;-;-;-;2;3;3;5;10;11;14;24;23;23;27;29;178
". 032 Neopl malig do lábio, cav oral e faringe";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;3;6
". 033 Neoplasia maligna do esôfago";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;1;4
". 034 Neoplasia maligna do estômago";-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;1;2;-;-;1;8
". 035 Neoplasia maligna do cólon,reto e ânus";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;3;2;9
". 036 Neopl malig do fígado e vias bil intrahepát";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2;3;3;10
". 037 Neoplasia maligna do pâncreas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;3;6
". 038 Neoplasia maligna da laringe";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
". 039 Neopl malig da traquéia,brônquios e pulmões";-;-;-;-;-;-;-;-;-;-;1;-;1;1;3;2;5;3;4;4;24
". 041 Neoplasia maligna da mama";-;-;-;-;-;-;-;-;-;1;1;1;5;2;5;4;2;1;4;2;28
". 042 Neoplasia maligna do colo do útero";-;-;-;-;-;-;-;-;1;1;-;1;1;2;-;1;-;3;1;-;11
". 043 Neopl malig de corpo e partes n/esp útero";-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;2;2;-;1;-;8
". 044 Neoplasia maligna do ovário";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;1;1;-;1;5
". 047 Neopl malig mening,encéf e out partes SNC";-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;3
". 048 Linfoma não-Hodgkin";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;2
". 049 Mieloma mult e neopl malig de plasmócitos";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;1;1;-;5
". 050 Leucemia";-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;1;1;-;2;1;7
". 051 Neoplasias in situ, benig, comport incert";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;1;5
". 052 Restante de neoplasias malignas";-;-;-;-;1;-;-;-;-;1;-;1;2;4;1;7;4;5;4;6;36
"053-054 D SANGUE E ORG HEMAT E ALGUNS TRANS IMUNIT";-;-;1;-;-;-;1;-;-;-;1;-;1;-;-;1;-;-;-;3;8
". 053 Anemias";-;-;-;-;-;-;1;-;-;-;1;-;1;-;-;1;-;-;-;2;6
". 054 Rest d sangue, org hemat e alg transt imunit";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS";-;-;-;-;-;1;2;-;-;-;1;3;2;10;7;16;16;17;19;47;141
". 055 Diabetes mellitus";-;-;-;-;-;-;1;-;-;-;1;3;1;8;4;16;15;16;16;39;120
". 056 Desnutrição";-;-;-;-;-;-;1;-;-;-;-;-;-;1;2;-;-;-;1;4;9
". 057 Rest doenças endócr, nutricion e metabólicas";-;-;-;-;-;1;-;-;-;-;-;-;1;1;1;-;1;1;2;4;12
"058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS";-;-;-;-;-;-;-;-;-;2;-;-;-;2;-;1;-;1;1;1;8
". 058 Transt ment e comport uso subst psicoativas";-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;1;-;1;1;1;7
"... 058.1 Trans ment e comport devid uso álcool";-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;1;-;-;-;-;3
". 059 Rest transtornos mentais e comportamentais";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"060-063 DOENÇAS DO SISTEMA NERVOSO";-;-;1;1;1;-;-;-;1;-;-;-;-;2;-;-;-;-;3;12;21
". 061 Doença de Alzheimer";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;10;13
". 062 Epilepsia";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
". 063 Restante das doenças do sistema nervoso";-;-;1;1;1;-;-;-;-;-;-;-;-;2;-;-;-;-;-;2;7
"066-072 DOENÇAS DO APARELHO CIRCULATÓRIO";-;-;-;-;-;-;-;-;-;1;2;10;8;18;17;21;37;52;57;164;387
". 066 Febre reumát aguda e doen reum crôn coração";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;2
". 067 Doenças hipertensivas";-;-;-;-;-;-;-;-;-;-;-;1;4;1;5;6;7;13;16;44;97
". 068 Doenças isquêmicas do coração";-;-;-;-;-;-;-;-;-;-;1;4;-;5;6;3;10;8;12;32;81
"... 068.1 Infarto agudo do miocárdio";-;-;-;-;-;-;-;-;-;-;-;4;-;5;5;3;8;6;10;27;68
". 069 Outras doenças cardíacas";-;-;-;-;-;-;-;-;-;-;1;2;2;1;2;5;6;7;9;24;59
". 070 Doenças cerebrovasculares";-;-;-;-;-;-;-;-;-;1;-;2;1;9;4;6;11;23;20;60;137
". 072 Rest doenças do aparelho circulatório";-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;-;3;1;-;4;11
"073-077 DOENÇAS DO APARELHO RESPIRATÓRIO";-;-;3;2;1;1;2;2;1;4;2;2;2;5;5;12;11;19;21;78;173
". 073 Influenza (gripe)";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;2
". 074 Pneumonia";-;-;1;2;1;1;2;1;1;2;2;2;1;3;3;5;6;12;13;43;101
". 075 Out infec agudas das vias aéreas inferiores";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"... 075.1 Bronquiolite";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
". 076 Doenças crônicas das vias aéreas inferiores";-;-;-;-;-;-;-;-;-;1;-;-;1;2;2;4;2;5;4;23;44
"... 076.1 Asma";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;1;-;-;3
". 077 Restante  doenças do aparelho respiratório";-;-;1;-;-;-;-;1;-;1;-;-;-;-;-;3;2;2;4;11;25
