 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 270030 ARAPIRACA, 270240 DELMIRO GOUVEIA, 270630 PALMEIRA DOS INDIOS, 270800 SANTANA DO IPANEMA
Sexo: Masc
Período:2021
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Total"
"001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS";-;-;2;-;-;1;3;4;6;15;27;23;37;52;44;31;33;44;62;67;451
". 001 Doenças infecciosas intestinais";-;-;1;-;-;-;-;-;-;-;-;-;-;2;1;1;-;1;1;-;7
"... 003 Diarréia e gastroenterite orig infec pres";-;-;1;-;-;-;-;-;-;-;-;-;-;2;1;1;-;-;-;-;5
"... 004 Outras doenças infecciosas intestinais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2
". 005-006 Tuberculose";-;-;-;-;-;-;-;-;-;2;1;-;-;1;2;-;-;-;-;1;7
"... 005 Tuberculose respiratória";-;-;-;-;-;-;-;-;-;2;1;-;-;1;2;-;-;-;-;1;7
". 007-015 Outras doenças bacterianas";-;-;1;-;-;-;1;-;1;-;1;-;1;3;2;2;1;5;8;7;33
"... 014 Septicemia";-;-;1;-;-;-;1;-;1;-;1;-;1;2;2;2;1;3;6;6;27
". 016-023 Doenças virais";-;-;-;-;-;1;-;-;1;-;-;1;-;1;-;1;-;1;1;2;9
"... 018 Dengue";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2
