 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 270010 AGUA BRANCA, 270090 BELO MONTE, 270120 CACIMBINHAS, 270150 CAMPO GRANDE, 270160 CANAPI, 270180 CARNEIROS, 270200 COITE DO NOIA, 270235 CRAIBAS, 270250 DOIS RIACHOS, 270255 ESTRELA DE ALAGOAS, 270290 GIRAU DO PONCIANO, 270310 IGACI, 270330 INHAPI, 270340 JACARE DOS HOMENS, 270370 JARAMATAIA, 270410 LAGOA DA CANOA, 270440 MAJOR ISIDORO, 270460 MARAVILHA, 270500 MATA GRANDE, 270530 MINADOR DO NEGRAO, 270540 MONTEIROPOLIS, 270580 OLHO D'AGUA DO CASADO, 270590 OLHO D'AGUA GRANDE, 270600 OLIVENCA, 270610 OURO BRANCO, 270620 PALESTINA, 270640 PAO DE ACUCAR, 270642 PARICONHA, 270720 POCO DAS TRINCHEIRAS, 270750 PORTO REAL DO COLEGIO, 270760 QUEBRANGULO, 270820 SAO BRAS, 270840 SAO JOSE DA TAPERA, 270895 SENADOR RUI PALMEIRA, 270920 TRAIPU
Sexo: Masc
Período:2022
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Total"
"001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS";1;-;3;1;-;-;2;4;4;3;4;5;6;10;7;6;9;17;20;35;137
". 001 Doenças infecciosas intestinais";-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;5
"... 003 Diarréia e gastroenterite orig infec pres";-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;4
"... 004 Outras doenças infecciosas intestinais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
". 005-006 Tuberculose";-;-;-;-;-;-;-;1;1;-;-;-;1;1;1;-;1;1;-;-;7
"... 005 Tuberculose respiratória";-;-;-;-;-;-;-;1;1;-;-;-;1;1;1;-;1;1;-;-;7
". 007-015 Outras doenças bacterianas";1;-;1;-;-;-;1;1;1;3;2;2;2;7;2;2;3;8;9;12;57
"... 008 Leptospirose";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"... 014 Septicemia";-;-;1;-;-;-;1;1;1;2;1;1;2;6;1;1;2;6;9;8;43
"... 015 Infecções com transmissão predom sexual";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
". 016-023 Doenças virais";-;-;-;-;-;-;1;-;1;-;-;-;1;-;-;1;2;-;-;-;6
"... 020 Out febres p/arbovírus e febr hemor virais";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"... 023 Doen p/vírus da imunodefic humana (HIV)";-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;1;1;-;-;-;4
". 024-027 Doenças transmitidas por protozoários";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"... 025 Leishmaniose";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
". 028-030 Helmintíases";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;2
"... 028 Esquistossomose";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;2
". 031 Restante algumas doenç infec e parasitárias";-;-;-;1;-;-;-;1;1;-;1;3;2;2;4;2;3;6;11;22;59
"032-052 NEOPLASIAS";-;-;-;1;-;2;-;-;6;2;3;1;7;15;15;15;28;22;32;50;199
". 032 Neopl malig do lábio, cav oral e faringe";-;-;-;-;-;-;-;-;-;-;-;-;1;2;2;2;3;-;1;5;16
". 033 Neoplasia maligna do esôfago";-;-;-;-;-;-;-;-;-;-;-;-;2;2;-;-;-;3;1;1;9
". 034 Neoplasia maligna do estômago";-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;3;4;1;1;4;16
". 035 Neoplasia maligna do cólon,reto e ânus";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;2;2;6
". 036 Neopl malig do fígado e vias bil intrahepát";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;4;2;-;9
". 037 Neoplasia maligna do pâncreas";-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;1;1;1;1;2;10
". 038 Neoplasia maligna da laringe";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;3;-;-;4
". 039 Neopl malig da traquéia,brônquios e pulmões";-;-;-;-;-;-;-;-;-;-;1;-;-;-;4;3;4;1;4;3;20
". 041 Neoplasia maligna da mama";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;2
