 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 220005 ACAUA, 220010 AGRICOLANDIA, 220025 ALAGOINHA DO PIAUI, 220027 ALEGRETE DO PIAUI, 220030 ALTO LONGA, 220050 AMARANTE, 220060 ANGICAL DO PIAUI, 220070 ANISIO DE ABREU, 220090 AROAZES, 220095 AROEIRAS DO ITAIM, 220100 ARRAIAL, 220105 ASSUNCAO DO PIAUI, 220120 BARRAS, 220140 BARRO DURO, 220150 BATALHA, 220157 BELEM DO PIAUI, 220160 BENEDITINOS, 220173 BETANIA DO PIAUI, 220177 BOA HORA, 220180 BOCAINA, 220191 BOM PRINCIPIO DO PIAUI, 220192 BONFIM DO PIAUI, 220194 BOQUEIRAO DO PIAUI, 220196 BRASILEIRA, 220198 BREJO DO PIAUI, 220200 BURITI DOS LOPES, 220202 BURITI DOS MONTES, 220205 CABECEIRAS DO PIAUI, 220207 CAJAZEIRAS DO PIAUI, 220209 CALDEIRAO GRANDE DO PIAUI, 220210 CAMPINAS DO PIAUI, 220213 CAMPO GRANDE DO PIAUI, 220217 CAMPO LARGO DO PIAUI, 220240 CAPITAO DE CAMPOS, 220250 CARACOL, 220253 CARAUBAS DO PIAUI, 220255 CARIDADE DO PIAUI, 220265 CAXINGO, 220270 COCAL, 220271 COCAL DE TELHA, 220272 COCAL DOS ALVES, 220273 COIVARAS, 220277 COLONIA DO PIAUI, 220280 CONCEICAO DO CANINDE, 220285 CORONEL JOSE DIAS, 220325 CURRALINHOS, 220327 CURRAL NOVO DO PIAUI, 220330 DEMERVAL LOBAO, 220335 DIRCEU ARCOVERDE, 220340 DOM EXPEDITO LOPES, 220342 DOMINGOS MOURAO, 220345 DOM INOCENCIO, 220350 ELESBAO VELOSO, 220375 FARTURA DO PIAUI, 220385 FLORESTA DO PIAUI, 220410 FRANCISCO AYRES, 220415 FRANCISCO MACEDO, 220420 FRANCISCO SANTOS, 220430 FRONTEIRAS, 220435 GEMINIANO, 220465 ILHA GRANDE, 220470 INHUMA, 220480 IPIRANGA DO PIAUI, 220490 ISAIAS COELHO, 220500 ITAINOPOLIS, 220510 ITAUEIRA, 220515 JACOBINA DO PIAUI, 220520 JAICOS, 220525 JARDIM DO MULATO, 220527 JATOBA DO PIAUI, 220530 JERUMENHA, 220535 JOAO COSTA, 220540 JOAQUIM PIRES, 220551 JUAZEIRO DO PIAUI, 220553 JUREMA, 220554 LAGOINHA DO PIAUI, 220555 LAGOA ALEGRE, 220556 LAGOA DO BARRO DO PIAUI, 220557 LAGOA DE SAO FRANCISCO, 220558 LAGOA DO PIAUI, 220559 LAGOA DO SITIO, 220570 LUIS CORREIA, 220605 MASSAPE DO PIAUI, 220610 MATIAS OLIMPIO, 220620 MIGUEL ALVES, 220630 MIGUEL LEAO, 220635 MILTON BRANDAO, 220640 MONSENHOR GIL, 220650 MONSENHOR HIPOLITO, 220669 MURICI DOS PORTELAS, 220670 NAZARE DO PIAUI, 220672 NAZARIA, 220675 NOSSA SENHORA DE NAZARE, 220680 NOSSA SENHORA DOS REMEDIOS, 220690 NOVO ORIENTE DO PIAUI, 220695 NOVO SANTO ANTONIO, 220710 OLHO D'AGUA DO PIAUI, 220720 PADRE MARCOS, 220750 PALMEIRAIS, 220755 PAQUETA, 220775 PASSAGEM FRANCA DO PIAUI, 220777 PATOS DO PIAUI, 220779 PAU D'ARCO DO PIAUI, 220795 NOVA SANTA RITA, 220820 PIO IX, 220850 PORTO, 220860 PRATA DO PIAUI, 220865 QUEIMADA NOVA, 220910 SANTA CRUZ DO PIAUI, 220915 SANTA CRUZ DOS MILAGRES, 220935 SANTANA DO PIAUI, 220937 SANTA ROSA DO PIAUI, 220940 SANTO ANTONIO DE LISBOA, 220945 SANTO ANTONIO DOS MILAGRES, 220950 SANTO INACIO DO PIAUI, 220955 SAO BRAZ DO PIAUI, 220960 SAO FELIX DO PIAUI, 220970 SAO FRANCISCO DO PIAUI, 220980 SAO GONCALO DO PIAUI, 220985 SAO JOAO DA CANABRAVA, 220987 SAO JOAO DA FRONTEIRA, 220990 SAO JOAO DA SERRA, 220995 SAO JOAO DA VARJOTA, 220997 SAO JOAO DO ARRAIAL, 221005 SAO JOSE DO DIVINO, 221020 SAO JOSE DO PIAUI, 221030 SAO JULIAO, 221035 SAO LOURENCO DO PIAUI, 221037 SAO LUIS DO PIAUI, 221038 SAO MIGUEL DA BAIXA GRANDE, 221040 SAO MIGUEL DO TAPUIO, 221050 SAO PEDRO DO PIAUI, 221065 SIGEFREDO PACHECO, 221070 SIMOES, 221080 SIMPLICIO MENDES, 221093 SUSSUAPARA, 221095 TAMBORIL DO PIAUI, 221097 TANQUE DO PIAUI, 221110 UNIAO, 221135 VARZEA BRANCA, 221140 VARZEA GRANDE, 221150 VERA MENDES, 221160 VILA NOVA DO PIAUI, 221170 WALL FERRAZ
Sexo: Masc
Período:2017
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS";1;-;5;2;1;1;1;2;4;7;10;7;5;6;7;11;8;9;19;26;-;132
". 001 Doenças infecciosas intestinais";-;-;1;-;1;-;-;-;1;-;2;-;-;-;-;-;2;-;7;10;-;24
"... 003 Diarréia e gastroenterite orig infec pres";-;-;1;-;-;-;-;-;1;-;2;-;-;-;-;-;2;-;6;9;-;21
"... 004 Outras doenças infecciosas intestinais";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;3
". 005-006 Tuberculose";-;-;-;-;-;-;-;-;-;-;2;1;1;2;-;1;1;3;-;1;-;12
"... 005 Tuberculose respiratória";-;-;-;-;-;-;-;-;-;-;1;1;1;2;-;1;1;3;-;1;-;11
"... 006 Outras tuberculoses";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
". 007-015 Outras doenças bacterianas";1;-;3;-;-;-;-;-;-;2;1;1;1;-;1;5;3;3;10;12;-;43
"... 009 Hanseníase";-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;1;-;3
"... 010 Tétano";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"..... 010.3 Tétano acidental";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"... 014 Septicemia";-;-;3;-;-;-;-;-;-;1;1;1;-;-;1;3;3;2;8;10;-;33
"... 015 Infecções com transmissão predom sexual";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
". 016-023 Doenças virais";-;-;-;-;-;-;-;1;2;4;4;5;3;1;1;3;-;1;-;-;-;25
"... 018 Dengue";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"... 020 Out febres p/arbovírus e febr hemor virais";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"... 022 Hepatite viral";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;2
"... 023 Doen p/vírus da imunodefic humana (HIV)";-;-;-;-;-;-;-;1;2;4;3;5;3;1;1;1;-;-;-;-;-;21
". 024-027 Doenças transmitidas por protozoários";-;-;1;2;-;-;1;-;1;-;-;-;-;3;4;2;1;1;-;1;-;17
"... 025 Leishmaniose";-;-;1;2;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;5
"... 026 Doença de Chagas";-;-;-;-;-;-;-;-;-;-;-;-;-;3;3;2;1;1;-;1;-;11
". 028-030 Helmintíases";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;2
"... 029 Cisticercose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;2
". 031 Restante algumas doenç infec e parasitárias";-;-;-;-;-;1;-;1;-;1;1;-;-;-;1;-;-;1;2;1;-;9
"032-052 NEOPLASIAS";-;-;-;2;2;2;4;1;2;4;7;9;16;30;30;49;57;83;66;126;-;490
". 032 Neopl malig do lábio, cav oral e faringe";-;-;-;-;-;-;-;-;-;-;-;-;3;4;2;1;2;4;-;2;-;18
". 033 Neoplasia maligna do esôfago";-;-;-;-;-;-;-;-;-;-;-;-;2;1;2;7;2;4;3;5;-;26
". 034 Neoplasia maligna do estômago";-;-;-;-;-;-;-;-;-;-;1;2;1;4;2;2;2;3;6;6;-;29
". 035 Neoplasia maligna do cólon,reto e ânus";-;-;-;-;-;-;1;-;-;-;-;-;-;-;2;3;3;6;1;2;-;18
". 036 Neopl malig do fígado e vias bil intrahepát";-;-;-;-;-;-;-;-;-;-;-;1;-;3;3;2;5;6;1;8;-;29
". 037 Neoplasia maligna do pâncreas";-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;2;3;4;8;-;20
". 038 Neoplasia maligna da laringe";-;-;-;-;-;-;-;-;-;-;-;2;2;2;-;2;2;2;2;1;-;15
". 039 Neopl malig da traquéia,brônquios e pulmões";-;-;-;-;-;-;-;-;-;-;-;-;-;2;4;5;11;11;9;17;-;59
". 040 Neoplasia maligna da pele";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;2
". 041 Neoplasia maligna da mama";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
". 045 Neoplasia maligna da próstata";-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;3;10;20;19;50;-;105
". 046 Neoplasia maligna da bexiga";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;4;-;7
". 047 Neopl malig mening,encéf e out partes SNC";-;-;-;-;1;-;2;-;-;-;1;1;1;1;1;3;1;1;3;-;-;16
". 048 Linfoma não-Hodgkin";-;-;-;-;-;-;-;-;1;-;1;-;-;-;1;2;1;1;1;2;-;10
". 049 Mieloma mult e neopl malig de plasmócitos";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;2;-;1;-;6
". 050 Leucemia";-;-;-;1;-;1;1;1;1;-;1;1;1;1;-;2;2;1;1;3;-;18
". 051 Neoplasias in situ, benig, comport incert";-;-;-;-;-;-;-;-;-;-;-;1;2;1;-;1;1;1;4;3;-;14
". 052 Restante de neoplasias malignas";-;-;-;1;1;1;-;-;-;3;3;1;4;7;8;16;10;17;11;14;-;97
"053-054 D SANGUE E ORG HEMAT E ALGUNS TRANS IMUNIT";-;-;-;4;3;1;1;1;1;-;1;1;1;1;-;1;3;1;-;6;-;26
". 053 Anemias";-;-;-;3;3;-;1;-;1;-;1;1;1;1;-;1;2;1;-;4;-;20
". 054 Rest d sangue, org hemat e alg transt imunit";-;-;-;1;-;1;-;1;-;-;-;-;-;-;-;-;1;-;-;2;-;6
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS";-;-;1;-;-;1;-;-;1;-;4;8;7;10;16;19;37;34;30;73;1;242
". 055 Diabetes mellitus";-;-;-;-;-;-;-;-;1;-;3;4;7;9;13;17;35;29;23;60;1;202
". 056 Desnutrição";-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;1;2;-;5;-;10
". 057 Rest doenças endócr, nutricion e metabólicas";-;-;-;-;-;1;-;-;-;-;1;3;-;1;3;2;1;3;7;8;-;30
"058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS";-;-;-;-;-;-;1;-;2;5;9;4;8;8;7;7;6;3;6;7;-;73
". 058 Transt ment e comport uso subst psicoativas";-;-;-;-;-;-;-;-;2;3;9;4;8;8;7;6;5;3;6;7;-;68
"... 058.1 Trans ment e comport devid uso álcool";-;-;-;-;-;-;-;-;2;3;9;4;7;8;4;4;4;3;-;2;-;50
". 059 Rest transtornos mentais e comportamentais";-;-;-;-;-;-;1;-;-;2;-;-;-;-;-;1;1;-;-;-;-;5
"060-063 DOENÇAS DO SISTEMA NERVOSO";-;-;1;4;4;2;4;3;1;4;6;3;-;5;1;1;3;9;1;29;-;81
". 060 Meningite";-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;3
". 061 Doença de Alzheimer";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;1;19;-;25
". 062 Epilepsia";-;-;-;1;-;1;1;2;1;3;2;2;-;-;-;1;-;1;-;-;-;15
". 063 Restante das doenças do sistema nervoso";-;-;-;3;4;1;2;1;-;1;4;1;-;5;1;-;2;3;-;10;-;38
"064 DOENÇAS DOS OLHOS E ANEXOS";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"065 DOENÇAS DO OUVIDO E DA APÓFISE MASTÓIDE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"066-072 DOENÇAS DO APARELHO CIRCULATÓRIO";-;-;2;3;-;2;3;8;7;14;21;28;45;53;69;93;117;169;166;556;-;1356
". 067 Doenças hipertensivas";-;-;-;-;-;-;-;1;-;-;2;2;7;9;8;21;26;31;33;131;-;271
". 068 Doenças isquêmicas do coração";-;-;-;-;-;-;-;2;4;8;9;13;18;22;37;43;45;58;47;137;-;443
"... 068.1 Infarto agudo do miocárdio";-;-;-;-;-;-;-;2;4;8;9;13;16;20;34;39;42;53;45;121;-;406
". 069 Outras doenças cardíacas";-;-;2;3;-;1;3;4;-;2;3;3;8;5;3;11;7;22;22;70;-;169
". 070 Doenças cerebrovasculares";-;-;-;-;-;1;-;1;3;4;7;10;12;16;19;16;37;52;62;196;-;436
". 071 Aterosclerose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;3
". 072 Rest doenças do aparelho circulatório";-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;2;1;5;2;21;-;34
"073-077 DOENÇAS DO APARELHO RESPIRATÓRIO";1;-;10;2;-;-;1;4;4;2;9;9;12;10;14;17;26;29;41;158;-;349
". 073 Influenza (gripe)";-;-;1;-;-;-;-;-;-;-;-;1;1;3;-;-;-;-;4;3;-;13
". 074 Pneumonia";-;-;6;2;-;-;1;3;3;1;8;5;8;2;8;12;15;7;18;95;-;194
". 075 Out infec agudas das vias aéreas inferiores";-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;2;-;4
"... 075.1 Bronquiolite";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;2;-;3
". 076 Doenças crônicas das vias aéreas inferiores";-;-;-;-;-;-;-;1;-;-;-;1;1;2;3;3;6;16;16;34;-;83
"... 076.1 Asma";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;1;2;-;6
". 077 Restante  doenças do aparelho respiratório";1;-;2;-;-;-;-;-;1;1;1;2;1;3;3;2;5;6;3;24;-;55
"078-082 DOENÇAS DO APARELHO DIGESTIVO";-;-;4;-;-;2;-;-;3;3;10;24;18;14;19;21;15;13;17;39;-;202
". 078 Úlcera gástrica, duodenal e péptica";-;-;1;-;-;-;-;-;-;-;1;2;1;1;2;2;-;2;4;5;-;21
". 079 Peritonite";-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;1;2;-;5
". 080 Doenças do fígado";-;-;2;-;-;1;-;-;2;2;7;20;13;9;11;11;7;3;6;5;-;99
"... 080.1 Doença alcoólica do fígado";-;-;-;-;-;-;-;-;2;1;1;10;10;6;8;5;2;1;1;-;-;47
"... 080.2 Fibrose e cirrose do fígado";-;-;-;-;-;-;-;-;-;-;5;5;2;2;1;4;3;1;-;1;-;24
"... 080.3 Outras doenças do fígado";-;-;2;-;-;1;-;-;-;1;1;5;1;1;2;2;2;1;5;4;-;28
". 081 Colecistite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2
". 082 Rest doenças do aparelho digestivo";-;-;1;-;-;1;-;-;1;-;2;2;4;4;5;8;8;8;6;25;-;75
"083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO";-;-;-;-;-;-;-;-;-;-;1;-;1;-;2;1;1;1;1;4;-;12
"084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;1;-;3
"085-087 DOENÇAS DO APARELHO GENITURINÁRIO";-;-;2;1;-;-;-;-;4;1;1;3;3;1;6;4;11;9;10;23;-;79
". 085 D glomerulares e d renais túbulo-interstic";-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;1;2;-;6;-;11
". 086 Insuficiência renal";-;-;1;-;-;-;-;-;1;-;1;3;3;1;5;4;6;4;2;10;-;41
". 087 Rest doenças do aparelho geniturinário";-;-;1;-;-;-;-;-;3;1;-;-;-;-;-;-;4;3;8;7;-;27
"093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL";57;17;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;81
". 093 Feto e recemnasc afet fat mat e compl grav";26;6;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;35
". 094 Transt relac duração gestação e cresc fetal";3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
". 096 Trans resp e cardiovas espec per perinatal";17;7;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;26
". 097 Rest afec originadas no período perinatal";11;4;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS";11;1;11;2;4;1;1;-;-;-;1;-;-;-;-;-;1;-;-;-;-;33
". 098 Malformações congênitas do sistema nervoso";2;1;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
". 099 Malf congênitas do aparelho circulatório";2;-;3;-;1;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;8
". 100 Rest de malf cong, deform e anomal Cromoss";7;-;6;1;3;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;19
"101-103 SINT, SIN E ACH ANORM CLÍN E LAB, NCOP";1;1;4;-;-;2;4;1;1;6;8;9;13;11;13;16;14;20;19;79;1;223
". 101 Senilidade";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19;-;19
". 102 Morte sem assistência médica";-;-;3;-;-;-;2;-;1;5;2;6;6;7;4;10;7;9;10;36;-;108
". 103 Rest sint, sin e ach anorm clín e laborat";1;1;1;-;-;2;2;1;-;1;6;3;7;4;9;6;7;11;9;24;1;96
"104-113 CAUSAS EXTERNAS DE MORBIDADE E MORTALIDADE";-;-;1;3;5;9;47;59;76;70;70;57;45;49;36;40;21;21;18;31;-;658
". 104 Acidentes de transporte";-;-;-;-;2;5;25;32;42;37;38;36;21;25;16;23;14;11;5;11;-;343
". 105 Quedas";-;-;-;-;-;-;-;-;3;1;3;1;2;2;5;2;-;4;3;11;-;37
". 106 Afogamento e submersões acidentais";-;-;-;2;1;2;4;2;5;3;5;1;4;4;3;-;2;1;-;1;-;40
". 107 Exposição à fumaça, ao fogo e às chamas";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
". 108 Envenen, intoxic por ou expos a subst nociv";-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;2
". 109 Lesões autoprovocadas voluntariamente";-;-;-;-;-;-;10;6;8;5;8;9;6;5;4;6;1;2;5;4;-;79
". 110 Agressões";-;-;-;1;-;1;4;17;15;22;13;6;10;7;6;6;2;2;2;1;-;115
". 111 Eventos(fatos) cuja intenção é indeterminada";-;-;-;-;-;-;-;-;1;-;-;1;-;3;-;2;2;-;3;2;-;14
". 113 Todas as outras causas externas";-;-;1;-;2;1;3;2;2;2;3;2;2;3;1;1;-;1;-;1;-;27
"Total";71;19;48;23;19;23;67;79;106;116;159;162;175;198;220;280;321;401;394;1159;2;4042
 Fonte: MS/SVS/CGIAE - Sistema de Informações sobre Mortalidade - SIM
 Nota:
 
 Em 2011, houve uma mudança no conteúdo da Declaração de Óbito, com maior detalhamento das informações coletadas. Para este ano, foram
 utilizados simultaneamente os dois formulários. Para mais detalhes sobre as mudanças ocorridas e os seus efeitos, veja o documento
 "Sistema de Informações sobre Mortalidade - SIM. Consolidação da base de dados de 2011".
 No dia 13/06/2019, os arquivos do SIM referentes ao ano de notificação 2017 foram atualizados, com alteração das causas básicas de 2 registros e exclusão de 1 registro.
 No dia 01/04/2020, os arquivos do SIM referentes ao ano de notificação 2019 foram atualizados, com alteração das causas básicas de 4 registros e exclusão de 1 registro.
 
