 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 260020 AFRANIO, 260060 ALAGOINHA, 260100 ANGELIM, 260180 BETANIA, 260200 BODOCO, 260220 BOM JARDIM, 260240 BREJAO, 260250 BREJINHO, 260270 BUENOS AIRES, 260280 BUIQUE, 260320 CAETES, 260330 CALCADO, 260340 CALUMBI, 260370 CANHOTINHO, 260380 CAPOEIRAS, 260390 CARNAIBA, 260392 CARNAUBEIRA DA PENHA, 260415 CASINHAS, 260430 CEDRO, 260470 CORRENTES, 260490 CUMARU, 260515 DORMENTES, 260530 EXU, 260560 FLORES, 260580 FREI MIGUELINHO, 260630 GRANITO, 260650 IATI, 260670 IBIRAJUBA, 260690 IGUARACY, 260700 INAJA, 260710 INGAZEIRA, 260750 ITAIBA, 260770 ITAPETIM, 260800 JATAUBA, 260805 JATOBA, 260825 JUCATI, 260830 JUPI, 260840 JUREMA, 260860 LAGOA DO OURO, 260870 LAGOA DOS GATOS, 260910 MACHADOS, 260915 MANARI, 260930 MIRANDIBA, 260970 OROBO, 260980 OROCO, 261010 PALMEIRINA, 261020 PANELAS, 261030 PARANATAMA, 261040 PARNAMIRIM, 261050 PASSIRA, 261080 PEDRA, 261120 POCAO, 261153 QUIXABA, 261170 RIACHO DAS ALMAS, 261200 SAIRE, 261210 SALGADINHO, 261230 SALOA, 261240 SANHARO, 261245 SANTA CRUZ, 261247 SANTA CRUZ DA BAIXA VERDE, 261255 SANTA FILOMENA, 261260 SANTA MARIA DA BOA VISTA, 261270 SANTA MARIA DO CAMBUCA, 261280 SANTA TEREZINHA, 261320 SAO JOAO, 261350 SAO JOSE DO BELMONTE, 261400 SERRITA, 261430 MOREILANDIA, 261440 SOLIDAO, 261470 TACAIMBO, 261480 TACARATU, 261510 TEREZINHA, 261520 TERRA NOVA, 261570 TRIUNFO, 261580 TUPANATINGA, 261590 TUPARETAMA, 261600 VENTUROSA, 261610 VERDEJANTE, 261618 VERTENTE DO LERIO, 261620 VERTENTES
Sexo: Fem
Período:2019
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS";-;1;3;1;-;1;2;2;2;2;3;2;4;3;5;8;8;13;14;61;-;135
". 001 Doenças infecciosas intestinais";-;-;-;1;-;-;-;1;-;-;1;1;-;-;1;-;-;2;1;11;-;19
"... 003 Diarréia e gastroenterite orig infec pres";-;-;-;1;-;-;-;1;-;-;1;-;-;-;1;-;-;2;1;10;-;17
"... 004 Outras doenças infecciosas intestinais";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;2
". 005-006 Tuberculose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;3;-;6
"... 005 Tuberculose respiratória";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;3;-;6
". 007-015 Outras doenças bacterianas";-;1;2;-;-;-;2;1;2;1;1;1;1;-;2;3;6;5;6;42;-;76
"... 014 Septicemia";-;-;2;-;-;-;2;1;2;1;1;1;1;-;-;3;6;5;5;36;-;66
"... 015 Infecções com transmissão predom sexual";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
". 016-023 Doenças virais";-;-;-;-;-;1;-;-;-;1;1;-;1;2;-;3;2;2;-;-;-;13
"... 018 Dengue";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"... 022 Hepatite viral";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;-;-;-;3
"... 023 Doen p/vírus da imunodefic humana (HIV)";-;-;-;-;-;-;-;-;-;-;1;-;1;2;-;1;1;1;-;-;-;7
". 024-027 Doenças transmitidas por protozoários";-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;-;3;3;-;9
"... 026 Doença de Chagas";-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;-;3;3;-;9
". 028-030 Helmintíases";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;3;1;-;7
"... 028 Esquistossomose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;3;1;-;7
". 031 Restante algumas doenç infec e parasitárias";-;-;1;-;-;-;-;-;-;-;-;-;1;-;1;-;-;1;-;1;-;5
"032-052 NEOPLASIAS";-;-;-;-;4;3;4;4;3;8;15;33;23;39;58;51;60;65;73;141;-;584
". 032 Neopl malig do lábio, cav oral e faringe";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;2;2;2;-;8
". 033 Neoplasia maligna do esôfago";-;-;-;-;-;-;-;-;-;-;-;1;1;4;-;-;-;1;2;7;-;16
". 034 Neoplasia maligna do estômago";-;-;-;-;-;-;-;-;-;-;-;2;2;2;5;4;3;5;7;6;-;36
". 035 Neoplasia maligna do cólon,reto e ânus";-;-;-;-;-;-;-;-;-;-;-;1;2;1;4;3;4;1;5;8;-;29
". 036 Neopl malig do fígado e vias bil intrahepát";-;-;-;-;-;-;-;-;-;-;-;2;1;3;4;3;5;5;6;10;-;39
". 037 Neoplasia maligna do pâncreas";-;-;-;-;-;-;-;-;-;1;1;-;1;2;2;2;2;2;2;9;-;24
". 038 Neoplasia maligna da laringe";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;-;4
". 039 Neopl malig da traquéia,brônquios e pulmões";-;-;-;-;-;-;-;-;-;1;1;2;1;5;4;10;8;9;8;19;-;68
". 040 Neoplasia maligna da pele";-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;1;1;1;-;5
". 041 Neoplasia maligna da mama";-;-;-;-;-;-;-;-;-;1;3;10;4;6;13;5;6;7;6;17;-;78
". 042 Neoplasia maligna do colo do útero";-;-;-;-;-;-;-;1;1;1;4;6;3;3;5;3;5;2;3;3;-;40
". 043 Neopl malig de corpo e partes n/esp útero";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;4;3;3;-;2;-;14
". 044 Neoplasia maligna do ovário";-;-;-;-;-;-;1;-;-;-;1;-;-;-;4;2;2;3;1;4;-;18
". 046 Neoplasia maligna da bexiga";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;4;3;-;10
". 047 Neopl malig mening,encéf e out partes SNC";-;-;-;-;-;-;-;-;1;-;1;1;3;3;4;4;2;-;5;5;-;29
". 048 Linfoma não-Hodgkin";-;-;-;-;-;1;-;-;-;1;-;1;-;-;1;-;-;-;-;2;-;6
". 049 Mieloma mult e neopl malig de plasmócitos";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;2;-;-;5
". 050 Leucemia";-;-;-;-;-;1;1;-;-;1;-;-;-;1;-;-;2;2;3;4;-;15
". 051 Neoplasias in situ, benig, comport incert";-;-;-;-;-;-;1;-;-;-;-;-;-;1;1;1;-;1;1;2;-;8
". 052 Restante de neoplasias malignas";-;-;-;-;4;1;1;3;1;1;4;7;5;6;6;9;17;19;13;35;-;132
"053-054 D SANGUE E ORG HEMAT E ALGUNS TRANS IMUNIT";-;-;-;-;-;1;-;1;-;-;1;3;-;3;-;1;2;4;2;15;-;33
". 053 Anemias";-;-;-;-;-;1;-;1;-;-;1;3;-;3;-;-;2;3;2;15;-;31
". 054 Rest d sangue, org hemat e alg transt imunit";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;2
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS";-;-;2;2;-;1;2;-;1;2;3;5;11;19;14;30;32;57;63;212;-;456
". 055 Diabetes mellitus";-;-;-;-;-;1;1;-;1;1;2;3;9;15;12;26;29;50;52;171;-;373
". 056 Desnutrição";-;-;2;1;-;-;1;-;-;1;1;-;-;-;-;1;-;1;6;20;-;34
". 057 Rest doenças endócr, nutricion e metabólicas";-;-;-;1;-;-;-;-;-;-;-;2;2;4;2;3;3;6;5;21;-;49
"058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS";-;-;-;-;-;-;-;-;-;1;1;-;-;1;3;1;2;3;1;10;-;23
". 058 Transt ment e comport uso subst psicoativas";-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;1;2;2;-;3;-;11
"... 058.1 Trans ment e comport devid uso álcool";-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;2
". 059 Rest transtornos mentais e comportamentais";-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;-;1;1;7;-;12
"060-063 DOENÇAS DO SISTEMA NERVOSO";-;1;1;1;5;2;1;-;2;-;2;2;4;-;4;6;3;7;15;47;-;103
". 060 Meningite";-;1;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;4
". 061 Doença de Alzheimer";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;12;38;-;53
". 062 Epilepsia";-;-;-;1;2;-;-;-;-;-;-;2;1;-;2;2;-;-;1;-;-;11
". 063 Restante das doenças do sistema nervoso";-;-;1;-;2;2;1;-;2;-;1;-;3;-;2;4;2;4;2;9;-;35
"066-072 DOENÇAS DO APARELHO CIRCULATÓRIO";-;-;-;-;1;1;1;-;5;11;15;25;21;48;59;58;115;156;171;561;1;1249
". 066 Febre reumát aguda e doen reum crôn coração";-;-;-;-;-;-;-;-;-;1;1;4;1;-;4;-;1;1;-;-;-;13
". 067 Doenças hipertensivas";-;-;-;-;-;-;-;-;-;1;-;2;5;8;10;12;19;25;26;124;-;232
". 068 Doenças isquêmicas do coração";-;-;-;-;-;-;-;-;2;3;6;7;7;23;25;23;48;59;65;181;-;449
"... 068.1 Infarto agudo do miocárdio";-;-;-;-;-;-;-;-;2;3;6;7;7;18;23;22;45;53;55;162;-;403
". 069 Outras doenças cardíacas";-;-;-;-;-;-;1;-;1;4;4;5;2;4;7;7;13;23;25;96;1;193
". 070 Doenças cerebrovasculares";-;-;-;-;1;1;-;-;2;1;3;7;5;10;12;14;29;43;47;145;-;320
". 071 Aterosclerose";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
". 072 Rest doenças do aparelho circulatório";-;-;-;-;-;-;-;-;-;1;1;-;1;2;1;2;5;5;8;15;-;41
"073-077 DOENÇAS DO APARELHO RESPIRATÓRIO";-;-;5;3;1;1;2;5;2;3;4;6;7;9;14;28;35;53;77;354;-;609
". 073 Influenza (gripe)";-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;1;-;-;-;2;-;5
". 074 Pneumonia";-;-;4;2;-;1;-;2;1;1;-;1;3;4;7;9;9;22;34;166;-;266
". 075 Out infec agudas das vias aéreas inferiores";-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;2;-;4;-;8
"... 075.1 Bronquiolite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
". 076 Doenças crônicas das vias aéreas inferiores";-;-;1;1;-;-;-;1;-;1;-;1;1;1;3;12;14;16;21;100;-;173
"... 076.1 Asma";-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;1;5;-;8
". 077 Restante  doenças do aparelho respiratório";-;-;-;-;1;-;2;2;-;1;3;3;3;4;3;6;12;13;22;82;-;157
"078-082 DOENÇAS DO APARELHO DIGESTIVO";-;-;2;1;-;3;-;1;2;4;5;6;5;5;7;10;16;17;32;48;-;164
". 078 Úlcera gástrica, duodenal e péptica";-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;-;2;3;-;8
". 079 Peritonite";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;4
". 080 Doenças do fígado";-;-;-;-;-;1;-;-;1;1;2;2;2;1;3;4;8;2;4;4;-;35
"... 080.1 Doença alcoólica do fígado";-;-;-;-;-;-;-;-;-;-;1;2;1;1;1;-;3;-;-;-;-;9
"... 080.2 Fibrose e cirrose do fígado";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2;2;1;-;2;-;8
"... 080.3 Outras doenças do fígado";-;-;-;-;-;1;-;-;1;1;-;-;1;-;2;2;3;1;4;2;-;18
". 081 Colecistite";-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;1;-;-;1;5;-;9
". 082 Rest doenças do aparelho digestivo";-;-;1;1;-;2;-;1;1;2;3;3;3;3;2;4;8;15;24;35;-;108
"083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO";-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;2;2;1;3;20;-;31
"084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO";-;-;-;-;-;1;-;-;2;-;-;1;-;1;-;1;1;1;4;12;-;24
