 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 240030 AFONSO BEZERRA, 240040 AGUA NOVA, 240050 ALEXANDRIA, 240060 ALMINO AFONSO, 240070 ALTO DO RODRIGUES, 240090 ANTONIO MARTINS, 240130 AUGUSTO SEVERO, 240150 BARCELONA, 240160 BENTO FERNANDES, 240165 BODO, 240190 CAICARA DO RIO DO VENTO, 240210 CAMPO REDONDO, 240250 CARNAUBAIS, 240270 CERRO CORA, 240280 CORONEL EZEQUIEL, 240290 CORONEL JOAO PESSOA, 240320 DOUTOR SEVERIANO, 240330 ENCANTO, 240370 FELIPE GUERRA, 240375 FERNANDO PEDROZA, 240380 FLORANIA, 240390 FRANCISCO DANTAS, 240400 FRUTUOSO GOMES, 240410 GALINHOS, 240430 GOVERNADOR DIX-SEPT ROSADO, 240440 GROSSOS, 240450 GUAMARE, 240460 IELMO MARINHO, 240470 IPANGUACU, 240480 IPUEIRA, 240510 JANDAIRA, 240520 JANDUIS, 240530 JANUARIO CICCO, 240550 JARDIM DE ANGICOS, 240590 JOAO DIAS, 240600 JOSE DA PENHA, 240610 JUCURUTU, 240620 LAGOA D'ANTA, 240630 LAGOA DE PEDRAS, 240640 LAGOA DE VELHOS, 240650 LAGOA NOVA, 240660 LAGOA SALGADA, 240680 LAJES PINTADAS, 240690 LUCRECIA, 240700 LUIS GOMES, 240725 MAJOR SALES, 240730 MARCELINO VIEIRA, 240740 MARTINS, 240780 MONTE ALEGRE, 240790 MONTE DAS GAMELEIRAS, 240840 OLHO-D'AGUA DO BORGES, 240850 OURO BRANCO, 240860 PARANA, 240870 PARAU, 240880 PARAZINHO, 240910 PASSA E FICA, 240920 PASSAGEM, 240933 SANTA MARIA, 240950 PEDRA GRANDE, 240960 PEDRA PRETA, 240970 PEDRO AVELINO, 240990 PENDENCIAS, 241000 PILOES, 241010 POCO BRANCO, 241020 PORTALEGRE, 241025 PORTO DO MANGUE, 241030 SERRA CAIADA, 241040 PUREZA, 241050 RAFAEL FERNANDES, 241060 RAFAEL GODEIRO, 241070 RIACHO DA CRUZ, 241080 RIACHO DE SANTANA, 241090 RIACHUELO, 241105 TIBAU, 241110 RUY BARBOSA, 241140 SANTANA DO MATOS, 241142 SANTANA DO SERIDO, 241150 SANTO ANTONIO, 241170 SAO BENTO DO TRAIRI, 241180 SAO FERNANDO, 241255 SAO MIGUEL DO GOSTOSO, 241270 SAO PEDRO, 241280 SAO RAFAEL, 241290 SAO TOME, 241300 SAO VICENTE, 241310 SENADOR ELOI DE SOUZA, 241330 SERRA DE SAO BENTO, 241335 SERRA DO MEL, 241340 SERRA NEGRA DO NORTE, 241350 SERRINHA, 241355 SERRINHA DOS PINTOS, 241360 SEVERIANO MELO, 241370 SITIO NOVO, 241380 TABOLEIRO GRANDE, 241390 TAIPU, 241400 TANGARA, 241410 TENENTE ANANIAS, 241415 TENENTE LAURENTINO CRUZ, 241430 TIMBAUBA DOS BATISTAS, 241440 TOUROS, 241445 TRIUNFO POTIGUAR, 241460 UPANEMA, 241475 VENHA-VER, 241480 VERA CRUZ, 241490 VICOSA
Sexo: Masc
Período:2022
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Total"
"001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS";-;-;3;2;1;1;1;1;4;9;9;10;9;13;13;13;16;20;22;95;242
". 001 Doenças infecciosas intestinais";-;-;1;1;-;-;-;-;-;-;-;1;1;-;-;-;3;2;-;8;17
"... 003 Diarréia e gastroenterite orig infec pres";-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;2;7
"... 004 Outras doenças infecciosas intestinais";-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;1;1;-;6;10
". 005-006 Tuberculose";-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;-;4;1;-;-;8
"... 005 Tuberculose respiratória";-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;3;1;-;-;6
"... 006 Outras tuberculoses";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;2
". 007-015 Outras doenças bacterianas";-;-;-;-;-;-;-;-;-;3;1;2;3;2;3;2;2;6;7;34;65
"... 014 Septicemia";-;-;-;-;-;-;-;-;-;3;1;1;2;1;2;1;2;5;6;27;51
". 016-023 Doenças virais";-;-;-;1;-;-;-;-;1;4;5;5;3;3;3;2;2;2;-;3;34
"... 018 Dengue";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;2
"... 020 Out febres p/arbovírus e febr hemor virais";-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;2
"... 022 Hepatite viral";-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;1;1;-;-;1;5
"... 023 Doen p/vírus da imunodefic humana (HIV)";-;-;-;1;-;-;-;-;1;4;4;3;3;2;2;1;1;-;-;1;23
". 024-027 Doenças transmitidas por protozoários";-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;1;-;1;-;1;6
"... 026 Doença de Chagas";-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;1;-;1;-;1;6
". 031 Restante algumas doenç infec e parasitárias";-;-;2;-;1;1;1;1;3;2;1;2;2;5;6;8;5;8;15;49;112
"032-052 NEOPLASIAS";-;-;1;1;1;-;1;-;3;5;6;10;8;24;43;51;43;48;62;133;440
". 032 Neopl malig do lábio, cav oral e faringe";-;-;-;-;-;-;-;-;-;-;-;1;1;2;1;2;3;2;3;1;16
". 033 Neoplasia maligna do esôfago";-;-;-;-;-;-;-;-;-;1;-;1;1;2;4;3;4;4;2;4;26
". 034 Neoplasia maligna do estômago";-;-;-;-;-;-;-;-;-;1;1;-;-;2;3;7;3;2;6;10;35
". 035 Neoplasia maligna do cólon,reto e ânus";-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;6;2;2;4;8;25
". 036 Neopl malig do fígado e vias bil intrahepát";-;-;1;-;-;-;-;-;-;-;-;-;-;2;3;2;-;2;3;1;14
". 037 Neoplasia maligna do pâncreas";-;-;-;-;-;-;-;-;-;-;1;-;-;-;6;5;3;-;2;4;21
". 038 Neoplasia maligna da laringe";-;-;-;-;-;-;-;-;-;-;-;-;1;3;3;2;1;3;2;3;18
". 039 Neopl malig da traquéia,brônquios e pulmões";-;-;-;-;-;-;-;-;-;-;-;2;1;4;6;6;12;7;7;9;54
". 040 Neoplasia maligna da pele";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;1;2;5
". 045 Neoplasia maligna da próstata";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;3;2;5;12;50;74
". 046 Neoplasia maligna da bexiga";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;1;1;1;6
". 047 Neopl malig mening,encéf e out partes SNC";-;-;-;-;1;-;-;-;2;1;1;1;1;3;-;3;-;1;2;3;19
". 048 Linfoma não-Hodgkin";-;-;-;-;-;-;-;-;-;-;1;-;-;-;3;1;-;3;1;-;9
". 049 Mieloma mult e neopl malig de plasmócitos";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;1;2;6
". 050 Leucemia";-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;2;2;-;3;9
". 051 Neoplasias in situ, benig, comport incert";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;4;7
". 052 Restante de neoplasias malignas";-;-;-;1;-;-;-;-;1;1;2;4;2;4;10;7;10;12;14;28;96
"053-054 D SANGUE E ORG HEMAT E ALGUNS TRANS IMUNIT";-;-;-;1;1;1;-;-;1;-;1;1;1;-;1;1;3;2;1;9;24
". 053 Anemias";-;-;-;-;1;-;-;-;1;-;-;1;1;-;1;1;3;2;-;6;17
". 054 Rest d sangue, org hemat e alg transt imunit";-;-;-;1;-;1;-;-;-;-;1;-;-;-;-;-;-;-;1;3;7
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS";-;-;1;-;1;-;-;-;2;-;3;3;5;5;19;16;22;34;27;76;214
". 055 Diabetes mellitus";-;-;-;-;1;-;-;-;2;-;2;2;5;5;14;15;18;32;25;58;179
". 056 Desnutrição";-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;13;17
". 057 Rest doenças endócr, nutricion e metabólicas";-;-;-;-;-;-;-;-;-;-;1;1;-;-;4;1;3;1;2;5;18
"058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS";-;-;-;-;-;-;-;-;2;2;2;2;4;7;4;9;2;1;2;10;47
". 058 Transt ment e comport uso subst psicoativas";-;-;-;-;-;-;-;-;2;1;2;2;4;7;4;9;1;1;2;6;41
"... 058.1 Trans ment e comport devid uso álcool";-;-;-;-;-;-;-;-;2;1;2;2;4;6;3;7;1;-;2;-;30
". 059 Rest transtornos mentais e comportamentais";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;4;6
"060-063 DOENÇAS DO SISTEMA NERVOSO";-;-;-;-;-;3;2;1;4;2;-;2;1;4;3;4;3;5;11;39;84
". 061 Doença de Alzheimer";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;4;4;29;38
". 062 Epilepsia";-;-;-;-;-;1;-;-;1;-;-;-;-;2;1;1;-;1;-;-;7
". 063 Restante das doenças do sistema nervoso";-;-;-;-;-;2;2;1;3;2;-;2;1;2;2;3;2;-;7;10;39
"065 DOENÇAS DO OUVIDO E DA APÓFISE MASTÓIDE";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"066-072 DOENÇAS DO APARELHO CIRCULATÓRIO";-;-;-;2;-;-;2;3;5;11;17;24;42;44;62;75;88;94;114;350;933
". 066 Febre reumát aguda e doen reum crôn coração";-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;1;2;-;-;5
". 067 Doenças hipertensivas";-;-;-;-;-;-;-;1;-;1;2;2;1;4;3;12;13;14;20;74;147
". 068 Doenças isquêmicas do coração";-;-;-;-;-;-;-;-;1;7;11;12;21;23;36;44;43;42;49;131;420
"... 068.1 Infarto agudo do miocárdio";-;-;-;-;-;-;-;-;1;7;9;10;17;22;31;38;33;33;40;111;352
". 069 Outras doenças cardíacas";-;-;-;1;-;-;1;2;3;1;-;6;7;8;11;6;11;12;16;56;141
". 070 Doenças cerebrovasculares";-;-;-;-;-;-;1;-;1;2;3;3;12;8;12;10;15;21;26;77;191
". 071 Aterosclerose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;2
". 072 Rest doenças do aparelho circulatório";-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;3;4;3;3;11;27
"073-077 DOENÇAS DO APARELHO RESPIRATÓRIO";-;-;4;2;-;1;1;2;4;4;6;4;3;8;15;17;23;31;46;206;377
". 073 Influenza (gripe)";-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;1;1;1;1;6;12
". 074 Pneumonia";-;-;3;-;-;1;-;-;-;4;2;2;1;4;7;10;9;12;27;120;202
". 075 Out infec agudas das vias aéreas inferiores";-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;1;1;-;-;4
". 076 Doenças crônicas das vias aéreas inferiores";-;-;-;2;-;-;-;-;2;-;-;-;-;1;3;2;6;12;16;53;97
"... 076.1 Asma";-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;4
". 077 Restante  doenças do aparelho respiratório";-;-;1;-;-;-;1;1;2;-;3;-;2;3;5;4;6;5;2;27;62
"078-082 DOENÇAS DO APARELHO DIGESTIVO";-;-;-;1;1;1;-;-;5;3;8;12;14;21;15;12;16;16;14;31;170
". 078 Úlcera gástrica, duodenal e péptica";-;-;-;-;-;-;-;-;-;-;-;1;2;1;-;-;2;2;-;2;10
". 079 Peritonite";-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;-;-;1;-;4
". 080 Doenças do fígado";-;-;-;-;1;-;-;-;3;2;7;7;10;17;9;9;9;7;7;6;94
"... 080.1 Doença alcoólica do fígado";-;-;-;-;-;-;-;-;2;-;2;5;7;11;4;5;3;4;4;1;48
"... 080.2 Fibrose e cirrose do fígado";-;-;-;-;-;-;-;-;-;2;3;2;-;6;2;2;5;2;2;4;30
"... 080.3 Outras doenças do fígado";-;-;-;-;1;-;-;-;1;-;2;-;3;-;3;2;1;1;1;1;16
". 081 Colecistite";-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;1;1;4
". 082 Rest doenças do aparelho digestivo";-;-;-;1;-;1;-;-;2;1;-;3;2;2;5;2;5;7;5;22;58
"083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO";-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2;7;6;17
"084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;1;-;2;8;14
"085-087 DOENÇAS DO APARELHO GENITURINÁRIO";-;-;-;-;-;-;-;-;-;-;-;2;1;2;4;3;6;9;10;48;85
". 085 D glomerulares e d renais túbulo-interstic";-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;2;1;-;-;4;9
". 086 Insuficiência renal";-;-;-;-;-;-;-;-;-;-;-;1;-;-;3;1;4;2;6;24;41
". 087 Rest doenças do aparelho geniturinário";-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;1;7;4;20;35
"093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL";36;8;4;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;49
". 093 Feto e recemnasc afet fat mat e compl grav";11;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13
". 094 Transt relac duração gestação e cresc fetal";6;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
". 095 Traumatismo de parto";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
". 096 Trans resp e cardiovas espec per perinatal";14;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18
". 097 Rest afec originadas no período perinatal";5;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS";4;3;4;1;-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;15
". 098 Malformações congênitas do sistema nervoso";-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2
