 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 290035 ADUSTINA, 290040 AGUA FRIA, 290050 ERICO CARDOSO, 290115 AMERICA DOURADA, 290120 ANAGE, 290130 ANDARAI, 290135 ANDORINHA, 290140 ANGICAL, 290150 ANGUERA, 290160 ANTAS, 290170 ANTONIO CARDOSO, 290180 ANTONIO GONCALVES, 290200 ARACATU, 290210 ARACI, 290250 BAIANOPOLIS, 290260 BAIXA GRANDE, 290265 BANZAE, 290280 BARRA DA ESTIVA, 290300 BARRA DO MENDES, 290323 BARRO ALTO, 290327 BARROCAS, 290350 BELO CAMPO, 290360 BIRITINGA, 290370 BOA NOVA, 290380 BOA VISTA DO TUPIM, 290395 BOM JESUS DA SERRA, 290405 BONITO, 290420 BOTUPORA, 290430 BREJOES, 290440 BREJOLANDIA, 290480 CAATIBA, 290485 CABACEIRAS DO PARAGUACU, 290510 CAEM, 290515 CAETANOS, 290530 CAFARNAUM, 290550 CALDEIRAO GRANDE, 290590 CAMPO ALEGRE DE LOURDES, 290610 CANAPOLIS, 290620 CANARANA, 290640 CANDEAL, 290660 CANDIBA, 290680 CANSANCAO, 290682 CANUDOS, 290685 CAPELA DO ALTO ALEGRE, 290689 CARAIBAS, 290710 CARINHANHA, 290740 CATOLANDIA, 290760 CENTRAL, 290870 CONDEUBA, 290880 CONTENDAS DO SINCORA, 290890 CORACAO DE MARIA, 290900 CORDEIROS, 290920 CORONEL JOAO SA, 290930 CORRENTINA, 290940 COTEGIPE, 290950 CRAVOLANDIA, 290960 CRISOPOLIS, 290970 CRISTOPOLIS, 290990 CURACA, 291000 DARIO MEIRA, 291010 DOM BASILIO, 291030 ELISIO MEDRADO, 291070 EUCLIDES DA CUNHA, 291075 FATIMA, 291085 FILADELFIA, 291125 GAVIAO, 291130 GENTIO DO OURO, 291140 GLORIA, 291165 GUAJERU, 291185 HELIOPOLIS, 291200 IBIASSUCE, 291220 IBICOARA, 291240 IBIPEBA, 291260 IBIQUERA, 291310 IBITITA, 291330 ICHU, 291340 IGAPORA, 291370 INHAMBUPE, 291380 IPECAETA, 291420 IRAJUBA, 291430 IRAMAIA, 291440 IRAQUARA, 291450 IRARA, 291500 ITAETE, 291535 ITAGUACU DA BAHIA, 291650 ITAPICURU, 291670 ITAQUARA, 291700 ITIUBA, 291720 ITUACU, 291733 IUIU, 291735 JABORANDI, 291740 JACARACI, 291770 JAGUARARI, 291810 JEREMOABO, 291830 JITAUNA, 291850 JUSSARA, 291860 JUSSIAPE, 291870 LAFAIETE COUTINHO, 291875 LAGOA REAL, 291900 LAJEDINHO, 291905 LAJEDO DO TABOCAL, 291910 LAMARAO, 291930 LENCOIS, 291940 LICINIO DE ALMEIDA, 291950 LIVRAMENTO DE NOSSA SENHORA, 291960 MACAJUBA, 291995 MAETINGA, 292000 MAIQUINIQUE, 292010 MAIRI, 292020 MALHADA, 292030 MALHADA DE PEDRAS, 292040 MANOEL VITORINO, 292080 MARCIONILIO SOUZA, 292105 MATINA, 292130 MILAGRES, 292140 MIRANGABA, 292145 MIRANTE, 292150 MONTE SANTO, 292170 MORRO DO CHAPEU, 292180 MORTUGABA, 292190 MUCUGE, 292205 MULUNGU DO MORRO, 292210 MUNDO NOVO, 292225 MUQUEM DE SAO FRANCISCO, 292265 NORDESTINA, 292270 NOVA CANAA, 292273 NOVA FATIMA, 292280 NOVA ITARANA, 292285 NOVA REDENCAO, 292290 NOVA SOURE, 292305 NOVO TRIUNFO, 292335 OUROLANDIA, 292340 PALMAS DE MONTE ALTO, 292350 PALMEIRAS, 292360 PARAMIRIM, 292370 PARATINGA, 292380 PARIPIRANGA, 292405 PE DE SERRA, 292420 PEDRO ALEXANDRE, 292450 PINDAI, 292465 PINTADAS, 292470 PIRIPA, 292490 PLANALTINO, 292500 PLANALTO, 292525 PONTO NOVO, 292540 POTIRAGUA, 292560 PRESIDENTE DUTRA, 292570 PRESIDENTE JANIO QUADROS, 292580 QUEIMADAS, 292590 QUIJINGUE, 292593 QUIXABEIRA, 292595 RAFAEL JAMBEIRO, 292610 RETIROLANDIA, 292620 RIACHAO DAS NEVES, 292640 RIACHO DE SANTANA, 292650 RIBEIRA DO AMPARO, 292665 RIBEIRAO DO LARGO, 292670 RIO DE CONTAS, 292680 RIO DO ANTONIO, 292750 SANTA BARBARA, 292760 SANTA BRIGIDA, 292820 SANTANA, 292830 SANTANOPOLIS, 292850 SANTA TERESINHA, 292890 SAO DESIDERIO, 292895 SAO DOMINGOS, 292925 SAO GABRIEL, 292937 SAO JOSE DO JACUIPE, 292970 SATIRO DIAS, 292980 SAUDE, 292990 SEABRA, 293000 SEBASTIAO LARANJEIRAS, 293015 SERRA DO RAMALHO, 293020 SENTO SE, 293030 SERRA DOURADA, 293040 SERRA PRETA, 293060 SERROLANDIA, 293075 SITIO DO MATO, 293076 SITIO DO QUINTO, 293080 SOUTO SOARES, 293090 TABOCAS DO BREJO VELHO, 293100 TANHACU, 293105 TANQUE NOVO, 293110 TANQUINHO, 293150 TEOFILANDIA, 293180 TREMEDAL, 293190 TUCANO, 293200 UAUA, 293210 UBAIRA, 293240 UIBAI, 293245 UMBURANAS, 293260 URANDI, 293305 VARZEA DA ROCA, 293310 VARZEA DO POCO, 293315 VARZEA NOVA, 293340 WAGNER, 293345 WANDERLEY
Sexo: Masc
Período:2017
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS";1;1;12;4;-;2;6;5;8;10;29;17;20;32;37;38;37;37;49;96;-;441
". 001 Doenças infecciosas intestinais";-;1;2;1;-;-;-;2;1;-;-;1;1;1;2;1;6;4;6;17;-;46
"... 003 Diarréia e gastroenterite orig infec pres";-;1;2;1;-;-;-;1;1;-;-;1;1;1;2;1;5;3;5;15;-;40
"... 004 Outras doenças infecciosas intestinais";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;1;1;2;-;6
". 005-006 Tuberculose";-;-;-;1;-;-;1;1;2;-;4;4;2;1;4;6;4;4;1;4;-;39
"... 005 Tuberculose respiratória";-;-;-;1;-;-;1;1;2;-;4;3;2;1;4;6;4;4;1;4;-;38
"... 006 Outras tuberculoses";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
". 007-015 Outras doenças bacterianas";1;-;9;1;-;1;2;1;2;4;7;4;4;18;10;11;16;17;29;52;-;189
"... 009 Hanseníase";-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;2
"... 010 Tétano";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"..... 010.3 Tétano acidental";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"... 013 Infecção meningocócica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"... 014 Septicemia";-;-;8;1;-;1;2;1;2;4;7;3;3;17;8;10;14;15;23;43;-;162
"... 015 Infecções com transmissão predom sexual";1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;3
". 016-023 Doenças virais";-;-;-;-;-;-;1;1;2;4;10;5;7;3;3;2;1;1;-;5;-;45
"... 017 Raiva";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"... 018 Dengue";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;1;-;3
"... 020 Out febres p/arbovírus e febr hemor virais";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;2
"... 022 Hepatite viral";-;-;-;-;-;-;-;-;-;-;1;-;2;-;2;1;1;-;-;-;-;7
"... 023 Doen p/vírus da imunodefic humana (HIV)";-;-;-;-;-;-;1;-;1;1;9;5;3;2;1;1;-;-;-;1;-;25
". 024-027 Doenças transmitidas por protozoários";-;-;1;1;-;-;-;-;-;1;7;3;5;8;17;16;9;8;11;15;-;102
"... 025 Leishmaniose";-;-;1;1;-;-;-;-;-;-;-;1;-;-;-;-;1;1;-;-;-;5
"... 026 Doença de Chagas";-;-;-;-;-;-;-;-;-;1;7;2;5;8;17;16;8;7;11;15;-;97
". 028-030 Helmintíases";-;-;-;-;-;-;-;-;-;1;1;-;1;1;1;2;1;3;1;2;-;14
"... 028 Esquistossomose";-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;1;-;3;1;2;-;10
"... 029 Cisticercose";-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;1;1;-;-;-;-;4
". 031 Restante algumas doenç infec e parasitárias";-;-;-;-;-;1;2;-;1;-;-;-;-;-;-;-;-;-;1;1;-;6
"032-052 NEOPLASIAS";-;-;-;4;6;11;7;9;9;13;27;29;58;88;96;126;135;172;176;354;-;1320
". 032 Neopl malig do lábio, cav oral e faringe";-;-;-;-;-;-;-;-;-;-;4;3;9;13;10;5;8;8;3;10;-;73
". 033 Neoplasia maligna do esôfago";-;-;-;-;-;-;-;-;-;-;1;2;4;18;16;12;6;11;11;10;-;91
". 034 Neoplasia maligna do estômago";-;-;-;-;-;-;-;-;-;1;-;-;6;10;12;11;12;22;9;18;-;101
". 035 Neoplasia maligna do cólon,reto e ânus";-;-;-;-;-;-;-;-;-;1;2;1;1;2;4;9;9;7;7;15;-;58
". 036 Neopl malig do fígado e vias bil intrahepát";-;-;-;-;-;-;-;-;-;-;2;1;3;6;4;7;4;7;9;12;-;55
". 037 Neoplasia maligna do pâncreas";-;-;-;-;-;-;-;-;-;-;1;-;1;1;5;5;5;6;5;9;-;38
". 038 Neoplasia maligna da laringe";-;-;-;-;-;-;-;1;-;-;-;1;9;5;4;6;3;6;3;3;-;41
". 039 Neopl malig da traquéia,brônquios e pulmões";-;-;-;-;-;-;1;-;1;1;4;1;5;5;7;14;17;20;19;29;-;124
". 040 Neoplasia maligna da pele";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;2;-;5
". 041 Neoplasia maligna da mama";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;2
". 045 Neoplasia maligna da próstata";-;-;-;-;-;-;-;-;-;-;-;-;3;3;4;21;24;41;40;150;-;286
". 046 Neoplasia maligna da bexiga";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;2;8;6;-;19
". 047 Neopl malig mening,encéf e out partes SNC";-;-;-;4;-;-;2;2;1;2;3;3;1;3;5;6;2;1;6;4;-;45
". 048 Linfoma não-Hodgkin";-;-;-;-;-;1;-;1;-;1;2;1;1;4;-;1;6;2;4;4;-;28
". 049 Mieloma mult e neopl malig de plasmócitos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;3;1;5;-;13
". 050 Leucemia";-;-;-;-;2;5;2;1;1;2;3;3;1;-;1;3;2;4;8;9;-;47
". 051 Neoplasias in situ, benig, comport incert";-;-;-;-;-;1;-;1;-;2;-;-;-;1;2;3;3;3;1;3;-;20
". 052 Restante de neoplasias malignas";-;-;-;-;4;4;2;3;6;3;5;13;13;16;21;19;31;29;41;64;-;274
"053-054 D SANGUE E ORG HEMAT E ALGUNS TRANS IMUNIT";-;-;2;3;2;1;1;3;1;5;3;2;-;4;2;7;7;2;4;23;-;72
