 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 270010 AGUA BRANCA, 270090 BELO MONTE, 270120 CACIMBINHAS, 270150 CAMPO GRANDE, 270160 CANAPI, 270180 CARNEIROS, 270200 COITE DO NOIA, 270235 CRAIBAS, 270250 DOIS RIACHOS, 270255 ESTRELA DE ALAGOAS, 270290 GIRAU DO PONCIANO, 270310 IGACI, 270330 INHAPI, 270340 JACARE DOS HOMENS, 270370 JARAMATAIA, 270410 LAGOA DA CANOA, 270440 MAJOR ISIDORO, 270460 MARAVILHA, 270500 MATA GRANDE, 270530 MINADOR DO NEGRAO, 270540 MONTEIROPOLIS, 270580 OLHO D'AGUA DO CASADO, 270590 OLHO D'AGUA GRANDE, 270600 OLIVENCA, 270610 OURO BRANCO, 270620 PALESTINA, 270640 PAO DE ACUCAR, 270642 PARICONHA, 270720 POCO DAS TRINCHEIRAS, 270750 PORTO REAL DO COLEGIO, 270760 QUEBRANGULO, 270820 SAO BRAS, 270840 SAO JOSE DA TAPERA, 270895 SENADOR RUI PALMEIRA, 270920 TRAIPU
Sexo: Masc
Período:2019
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Total"
"001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS";-;-;4;1;1;1;1;-;1;1;5;4;2;2;4;7;2;4;4;12;56
". 001 Doenças infecciosas intestinais";-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;2;-;4
"... 003 Diarréia e gastroenterite orig infec pres";-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;1;-;3
"... 004 Outras doenças infecciosas intestinais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
". 005-006 Tuberculose";-;-;-;-;-;-;-;-;-;-;2;1;-;-;1;1;1;-;-;-;6
"... 005 Tuberculose respiratória";-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;1;1;-;-;-;5
"... 006 Outras tuberculoses";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
". 007-015 Outras doenças bacterianas";-;-;3;1;1;1;-;-;-;1;1;2;1;2;3;5;1;4;2;10;38
"... 014 Septicemia";-;-;3;1;1;1;-;-;-;1;1;2;1;2;3;3;1;3;1;7;31
". 016-023 Doenças virais";-;-;-;-;-;-;-;-;1;-;2;1;-;-;-;-;-;-;-;1;5
"... 020 Out febres p/arbovírus e febr hemor virais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
"... 022 Hepatite viral";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"... 023 Doen p/vírus da imunodefic humana (HIV)";-;-;-;-;-;-;-;-;-;-;2;1;-;-;-;-;-;-;-;-;3
". 024-027 Doenças transmitidas por protozoários";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2
"... 025 Leishmaniose";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2
". 031 Restante algumas doenç infec e parasitárias";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
"032-052 NEOPLASIAS";-;-;-;1;2;1;5;1;-;-;2;7;9;11;13;9;23;26;25;40;175
". 032 Neopl malig do lábio, cav oral e faringe";-;-;-;-;-;-;-;-;-;-;-;1;3;2;1;-;1;2;-;-;10
". 033 Neoplasia maligna do esôfago";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;1;2;1;6
". 034 Neoplasia maligna do estômago";-;-;-;-;-;-;-;1;-;-;-;-;1;1;1;1;4;1;2;2;14
". 035 Neoplasia maligna do cólon,reto e ânus";-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;1;1;-;4
". 036 Neopl malig do fígado e vias bil intrahepát";-;-;-;-;-;-;1;-;-;-;-;-;-;2;1;-;-;1;2;1;8
". 037 Neoplasia maligna do pâncreas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;1;4
". 038 Neoplasia maligna da laringe";-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;2;1;-;5
". 039 Neopl malig da traquéia,brônquios e pulmões";-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;2;3;1;3;3;15
". 040 Neoplasia maligna da pele";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
". 045 Neoplasia maligna da próstata";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;4;4;8;17;34
". 046 Neoplasia maligna da bexiga";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;2;5
". 047 Neopl malig mening,encéf e out partes SNC";-;-;-;1;-;-;-;-;-;-;-;1;1;-;2;-;-;6;-;2;13
". 048 Linfoma não-Hodgkin";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;-;-;3
". 049 Mieloma mult e neopl malig de plasmócitos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
". 050 Leucemia";-;-;-;-;-;1;2;-;-;-;1;-;-;-;-;-;2;-;1;-;7
". 051 Neoplasias in situ, benig, comport incert";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;2;1;1;6
". 052 Restante de neoplasias malignas";-;-;-;-;1;-;2;-;-;-;-;-;3;3;5;3;6;3;4;9;39
"053-054 D SANGUE E ORG HEMAT E ALGUNS TRANS IMUNIT";-;-;-;1;1;-;-;-;-;-;-;1;-;1;2;-;1;1;-;1;9
". 053 Anemias";-;-;-;1;1;-;-;-;-;-;-;-;-;1;1;-;1;1;-;1;7
". 054 Rest d sangue, org hemat e alg transt imunit";-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;2
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS";-;-;1;-;-;-;-;1;3;4;4;-;2;3;9;11;13;22;14;34;121
". 055 Diabetes mellitus";-;-;-;-;-;-;-;-;1;3;2;-;1;2;8;9;10;21;13;27;97
". 056 Desnutrição";-;-;1;-;-;-;-;1;1;-;-;-;1;-;-;-;2;-;1;5;12
". 057 Rest doenças endócr, nutricion e metabólicas";-;-;-;-;-;-;-;-;1;1;2;-;-;1;1;2;1;1;-;2;12
"058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS";-;-;-;-;-;-;-;-;2;-;3;-;1;2;-;2;1;3;1;1;16
". 058 Transt ment e comport uso subst psicoativas";-;-;-;-;-;-;-;-;2;-;3;-;1;2;-;2;1;2;1;-;14
"... 058.1 Trans ment e comport devid uso álcool";-;-;-;-;-;-;-;-;2;-;2;-;1;2;-;2;1;2;1;-;13
". 059 Rest transtornos mentais e comportamentais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2
"060-063 DOENÇAS DO SISTEMA NERVOSO";-;-;-;1;2;1;2;-;1;-;1;3;4;2;-;-;1;2;2;4;26
". 060 Meningite";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
". 061 Doença de Alzheimer";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;4;8
". 062 Epilepsia";-;-;-;-;1;-;-;-;1;-;-;3;-;2;-;-;-;-;-;-;7
". 063 Restante das doenças do sistema nervoso";-;-;-;1;1;-;2;-;-;-;1;-;4;-;-;-;-;1;-;-;10
"066-072 DOENÇAS DO APARELHO CIRCULATÓRIO";-;-;1;1;1;-;-;2;4;6;9;9;13;27;30;36;46;69;79;158;491
". 066 Febre reumát aguda e doen reum crôn coração";-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;-;-;-;-;3
". 067 Doenças hipertensivas";-;-;-;-;-;-;-;-;1;1;1;-;1;2;6;2;8;8;16;39;85
". 068 Doenças isquêmicas do coração";-;-;-;-;-;-;-;-;2;5;4;6;3;15;12;17;24;25;19;43;175
"... 068.1 Infarto agudo do miocárdio";-;-;-;-;-;-;-;-;2;5;4;6;3;13;12;16;23;23;18;43;168
". 069 Outras doenças cardíacas";-;-;1;1;1;-;-;2;1;-;2;1;4;5;4;4;4;10;12;18;70
". 070 Doenças cerebrovasculares";-;-;-;-;-;-;-;-;-;-;1;-;4;4;8;12;10;25;29;53;146
". 071 Aterosclerose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
". 072 Rest doenças do aparelho circulatório";-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;1;-;1;3;4;11
"073-077 DOENÇAS DO APARELHO RESPIRATÓRIO";-;-;5;2;1;2;-;-;-;1;3;3;3;6;6;7;11;16;18;70;154
". 073 Influenza (gripe)";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
". 074 Pneumonia";-;-;5;1;-;-;-;-;-;1;3;2;-;2;4;1;7;6;9;40;81
". 075 Out infec agudas das vias aéreas inferiores";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
"... 075.1 Bronquiolite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
". 076 Doenças crônicas das vias aéreas inferiores";-;-;-;-;-;1;-;-;-;-;-;-;2;2;2;4;4;6;7;23;51
"... 076.1 Asma";-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;1;-;-;-;-;3
". 077 Restante  doenças do aparelho respiratório";-;-;-;1;1;1;-;-;-;-;-;1;1;2;-;1;-;4;2;6;20
"078-082 DOENÇAS DO APARELHO DIGESTIVO";-;-;-;2;1;-;1;1;3;2;4;7;8;15;7;8;8;14;5;16;102
". 078 Úlcera gástrica, duodenal e péptica";-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;1;-;-;-;-;4
