 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 210015 AGUA DOCE DO MARANHAO, 210090 ARAIOSES, 210210 BREJO, 210220 BURITI, 210630 MAGALHAES DE ALMEIDA, 210660 MATOES, 210667 MILAGRES DO MARANHAO, 210780 PARNARAMA, 211010 SANTA QUITERIA DO MARANHAO, 211023 SANTANA DO MARANHAO, 211060 SAO BERNARDO, 211090 SAO FRANCISCO DO MARANHAO, 211250 TUTOIA
Sexo: Masc
Período:2017
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Total"
"001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS";1;-;4;-;1;-;-;-;1;3;2;2;1;3;1;3;-;2;1;5;30
". 001 Doenças infecciosas intestinais";-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;1;2;6
"... 003 Diarréia e gastroenterite orig infec pres";-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;5
"... 004 Outras doenças infecciosas intestinais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
". 005-006 Tuberculose";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;1;3
"... 005 Tuberculose respiratória";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;1;3
". 007-015 Outras doenças bacterianas";1;-;1;-;-;-;-;-;-;2;-;-;-;1;1;1;-;-;-;2;9
"... 014 Septicemia";-;-;1;-;-;-;-;-;-;2;-;-;-;-;1;1;-;-;-;-;5
"... 015 Infecções com transmissão predom sexual";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
". 016-023 Doenças virais";-;-;-;-;-;-;-;-;-;-;1;2;1;1;-;1;-;1;-;-;7
"... 022 Hepatite viral";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"... 023 Doen p/vírus da imunodefic humana (HIV)";-;-;-;-;-;-;-;-;-;-;1;2;1;1;-;1;-;-;-;-;6
". 024-027 Doenças transmitidas por protozoários";-;-;2;-;-;-;-;-;-;1;1;-;-;1;-;-;-;-;-;-;5
"... 025 Leishmaniose";-;-;2;-;-;-;-;-;-;1;1;-;-;1;-;-;-;-;-;-;5
"032-052 NEOPLASIAS";-;-;-;1;2;2;2;2;-;1;2;4;-;7;7;9;12;13;9;18;91
". 032 Neopl malig do lábio, cav oral e faringe";-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;1;1;1;1;-;7
