 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 210015 AGUA DOCE DO MARANHAO, 210090 ARAIOSES, 210210 BREJO, 210220 BURITI, 210630 MAGALHAES DE ALMEIDA, 210660 MATOES, 210667 MILAGRES DO MARANHAO, 210780 PARNARAMA, 211010 SANTA QUITERIA DO MARANHAO, 211023 SANTANA DO MARANHAO, 211060 SAO BERNARDO, 211090 SAO FRANCISCO DO MARANHAO, 211250 TUTOIA
Sexo: Fem
Período:2017
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Total"
"001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS";-;-;2;-;-;-;-;2;3;-;1;1;2;-;1;-;2;-;2;5;21
". 001 Doenças infecciosas intestinais";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;5
"... 003 Diarréia e gastroenterite orig infec pres";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;5
". 007-015 Outras doenças bacterianas";-;-;-;-;-;-;-;2;3;-;-;1;2;-;-;-;2;-;-;3;13
"... 014 Septicemia";-;-;-;-;-;-;-;2;3;-;-;1;2;-;-;-;1;-;-;2;11
". 016-023 Doenças virais";-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;2
"... 023 Doen p/vírus da imunodefic humana (HIV)";-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;2
". 031 Restante algumas doenç infec e parasitárias";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"032-052 NEOPLASIAS";-;-;-;-;-;1;-;-;1;3;3;3;6;1;4;6;7;6;5;13;59
". 032 Neopl malig do lábio, cav oral e faringe";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
". 034 Neoplasia maligna do estômago";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
". 035 Neoplasia maligna do cólon,reto e ânus";-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;-;2;-;2;7
". 036 Neopl malig do fígado e vias bil intrahepát";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;3;6
". 037 Neoplasia maligna do pâncreas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
". 039 Neopl malig da traquéia,brônquios e pulmões";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;1;4
". 041 Neoplasia maligna da mama";-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;2;-;-;4
". 042 Neoplasia maligna do colo do útero";-;-;-;-;-;-;-;-;-;1;-;1;1;1;1;1;1;-;1;3;11
". 043 Neopl malig de corpo e partes n/esp útero";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
". 044 Neoplasia maligna do ovário";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;2
". 047 Neopl malig mening,encéf e out partes SNC";-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;1;-;-;-;3
". 048 Linfoma não-Hodgkin";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
". 050 Leucemia";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2
". 051 Neoplasias in situ, benig, comport incert";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;2
". 052 Restante de neoplasias malignas";-;-;-;-;-;-;-;-;-;-;2;1;1;-;1;3;2;1;-;2;13
"053-054 D SANGUE E ORG HEMAT E ALGUNS TRANS IMUNIT";-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;1;4
". 053 Anemias";-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;3
". 054 Rest d sangue, org hemat e alg transt imunit";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS";-;-;-;-;-;1;-;-;-;-;-;-;4;6;4;5;8;16;8;14;66
". 055 Diabetes mellitus";-;-;-;-;-;-;-;-;-;-;-;-;3;6;4;5;8;14;6;10;56
". 056 Desnutrição";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;1;1;4
". 057 Rest doenças endócr, nutricion e metabólicas";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;3;6
"060-063 DOENÇAS DO SISTEMA NERVOSO";-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;2;2;4;10
". 061 Doença de Alzheimer";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;2;5
". 062 Epilepsia";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;2
". 063 Restante das doenças do sistema nervoso";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;1;3
"066-072 DOENÇAS DO APARELHO CIRCULATÓRIO";-;-;-;1;-;-;3;-;2;1;3;4;7;7;12;13;30;27;23;111;244
". 066 Febre reumát aguda e doen reum crôn coração";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;3
". 067 Doenças hipertensivas";-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;2;2;4;2;31;44
". 068 Doenças isquêmicas do coração";-;-;-;-;-;-;-;-;-;-;2;1;4;3;9;6;14;8;10;30;87
"... 068.1 Infarto agudo do miocárdio";-;-;-;-;-;-;-;-;-;-;1;1;3;2;9;5;12;8;8;27;76
". 069 Outras doenças cardíacas";-;-;-;-;-;-;1;-;-;-;-;2;-;1;2;-;2;3;4;15;30
". 070 Doenças cerebrovasculares";-;-;-;-;-;-;2;-;2;-;1;-;2;2;-;5;9;11;7;33;74
". 071 Aterosclerose";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
". 072 Rest doenças do aparelho circulatório";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;-;2;5
"073-077 DOENÇAS DO APARELHO RESPIRATÓRIO";-;1;-;3;1;1;-;-;-;1;1;1;1;2;2;2;5;8;10;27;66
". 074 Pneumonia";-;1;-;3;1;-;-;-;-;-;-;-;-;-;1;2;2;4;8;15;37
". 076 Doenças crônicas das vias aéreas inferiores";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2;2;1;5;11
"... 076.1 Asma";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2
". 077 Restante  doenças do aparelho respiratório";-;-;-;-;-;1;-;-;-;1;-;1;1;2;1;-;1;2;1;7;18
"078-082 DOENÇAS DO APARELHO DIGESTIVO";-;-;-;-;-;-;-;-;1;1;-;2;-;3;-;2;2;3;6;4;24
". 078 Úlcera gástrica, duodenal e péptica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
". 079 Peritonite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
". 080 Doenças do fígado";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;2;-;-;4
"... 080.1 Doença alcoólica do fígado";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;2
"... 080.2 Fibrose e cirrose do fígado";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"... 080.3 Outras doenças do fígado";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
". 081 Colecistite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
". 082 Rest doenças do aparelho digestivo";-;-;-;-;-;-;-;-;1;1;-;2;-;2;-;1;1;-;5;4;17
"084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2
"085-087 DOENÇAS DO APARELHO GENITURINÁRIO";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;2;-;-;4
". 085 D glomerulares e d renais túbulo-interstic";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
". 086 Insuficiência renal";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;3
"088-092 GRAVIDEZ, PARTO E PUERPÉRIO";-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;2
". 089 Outras causas obstétricas diretas";-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;2
"093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL";23;5;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;29
". 093 Feto e recemnasc afet fat mat e compl grav";3;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
". 094 Transt relac duração gestação e cresc fetal";4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
". 096 Trans resp e cardiovas espec per perinatal";11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
". 097 Rest afec originadas no período perinatal";5;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS";1;1;4;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;8
". 098 Malformações congênitas do sistema nervoso";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
