 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 270010 AGUA BRANCA, 270090 BELO MONTE, 270120 CACIMBINHAS, 270150 CAMPO GRANDE, 270160 CANAPI, 270180 CARNEIROS, 270200 COITE DO NOIA, 270235 CRAIBAS, 270250 DOIS RIACHOS, 270255 ESTRELA DE ALAGOAS, 270290 GIRAU DO PONCIANO, 270310 IGACI, 270330 INHAPI, 270340 JACARE DOS HOMENS, 270370 JARAMATAIA, 270410 LAGOA DA CANOA, 270440 MAJOR ISIDORO, 270460 MARAVILHA, 270500 MATA GRANDE, 270530 MINADOR DO NEGRAO, 270540 MONTEIROPOLIS, 270580 OLHO D'AGUA DO CASADO, 270590 OLHO D'AGUA GRANDE, 270600 OLIVENCA, 270610 OURO BRANCO, 270620 PALESTINA, 270640 PAO DE ACUCAR, 270642 PARICONHA, 270720 POCO DAS TRINCHEIRAS, 270750 PORTO REAL DO COLEGIO, 270760 QUEBRANGULO, 270820 SAO BRAS, 270840 SAO JOSE DA TAPERA, 270895 SENADOR RUI PALMEIRA, 270920 TRAIPU
Sexo: Masc
Período:2017
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Total"
"001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS";-;-;4;-;-;-;1;1;1;2;1;4;3;3;4;7;4;4;5;16;60
". 001 Doenças infecciosas intestinais";-;-;2;-;-;-;-;-;-;-;-;1;1;-;-;1;-;2;3;4;14
"... 003 Diarréia e gastroenterite orig infec pres";-;-;2;-;-;-;-;-;-;-;-;1;1;-;-;1;-;2;3;4;14
". 005-006 Tuberculose";-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;-;-;-;3
"... 005 Tuberculose respiratória";-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;-;-;-;3
". 007-015 Outras doenças bacterianas";-;-;1;-;-;-;1;-;-;1;-;1;2;2;-;5;4;2;2;8;29
"... 013 Infecção meningocócica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
"... 014 Septicemia";-;-;1;-;-;-;1;-;-;1;-;1;2;1;-;3;4;2;2;7;25
". 016-023 Doenças virais";-;-;-;-;-;-;-;-;1;1;-;1;-;-;2;-;-;-;-;2;7
"... 018 Dengue";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
"... 022 Hepatite viral";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
"... 023 Doen p/vírus da imunodefic humana (HIV)";-;-;-;-;-;-;-;-;1;1;-;1;-;-;2;-;-;-;-;-;5
". 024-027 Doenças transmitidas por protozoários";-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;2
"... 025 Leishmaniose";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"... 026 Doença de Chagas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
". 028-030 Helmintíases";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;2
"... 028 Esquistossomose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;2
". 031 Restante algumas doenç infec e parasitárias";-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;3
"032-052 NEOPLASIAS";-;-;-;1;1;-;3;-;1;2;3;2;6;12;8;21;16;20;32;50;178
". 032 Neopl malig do lábio, cav oral e faringe";-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;4;1;-;2;-;9
". 033 Neoplasia maligna do esôfago";-;-;-;-;-;-;-;-;-;-;-;-;1;2;2;1;1;-;3;2;12
". 034 Neoplasia maligna do estômago";-;-;-;-;-;-;-;-;-;-;1;-;-;2;3;3;1;1;2;3;16
". 035 Neoplasia maligna do cólon,reto e ânus";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;1;-;1;5
". 036 Neopl malig do fígado e vias bil intrahepát";-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;3;2;-;-;1;9
". 037 Neoplasia maligna do pâncreas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;1;1;5
". 038 Neoplasia maligna da laringe";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;3
". 039 Neopl malig da traquéia,brônquios e pulmões";-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;2;1;5;2;9;23
". 040 Neoplasia maligna da pele";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
". 041 Neoplasia maligna da mama";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
". 045 Neoplasia maligna da próstata";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;4;6;8;18;37
". 046 Neoplasia maligna da bexiga";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;3
". 047 Neopl malig mening,encéf e out partes SNC";-;-;-;-;-;-;-;-;1;1;-;-;-;1;-;-;-;2;2;-;7
". 048 Linfoma não-Hodgkin";-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;1;-;3
". 049 Mieloma mult e neopl malig de plasmócitos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;2
". 050 Leucemia";-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;1;-;1;2;6
". 051 Neoplasias in situ, benig, comport incert";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
". 052 Restante de neoplasias malignas";-;-;-;-;1;-;1;-;-;1;1;-;2;3;1;4;-;2;8;11;35
"053-054 D SANGUE E ORG HEMAT E ALGUNS TRANS IMUNIT";-;-;-;1;-;-;1;-;1;1;-;-;1;-;-;-;-;-;1;1;7
". 053 Anemias";-;-;-;-;-;-;-;-;1;1;-;-;1;-;-;-;-;-;1;1;5
". 054 Rest d sangue, org hemat e alg transt imunit";-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS";-;-;1;1;-;-;-;-;1;2;3;2;4;9;9;8;17;23;17;40;137
". 055 Diabetes mellitus";-;-;-;1;-;-;-;-;1;1;2;-;3;5;6;7;14;21;13;30;104
". 056 Desnutrição";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;1;5;9
". 057 Rest doenças endócr, nutricion e metabólicas";-;-;1;-;-;-;-;-;-;1;1;2;-;4;3;-;3;1;3;5;24
"058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS";-;-;-;-;-;-;-;1;2;2;3;1;5;3;3;2;4;1;-;2;29
". 058 Transt ment e comport uso subst psicoativas";-;-;-;-;-;-;-;1;2;2;3;1;5;3;2;2;3;1;-;-;25
"... 058.1 Trans ment e comport devid uso álcool";-;-;-;-;-;-;-;1;2;1;3;1;4;3;2;1;2;1;-;-;21
". 059 Rest transtornos mentais e comportamentais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;2;4
"060-063 DOENÇAS DO SISTEMA NERVOSO";-;-;1;3;-;1;2;-;4;2;1;-;-;-;1;-;1;2;2;8;28
". 060 Meningite";-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;2
". 061 Doença de Alzheimer";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;3;7
". 062 Epilepsia";-;-;1;-;-;1;-;-;3;-;1;-;-;-;-;-;-;-;-;-;6
". 063 Restante das doenças do sistema nervoso";-;-;-;3;-;-;1;-;1;1;-;-;-;-;1;-;-;1;-;5;13
"065 DOENÇAS DO OUVIDO E DA APÓFISE MASTÓIDE";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"066-072 DOENÇAS DO APARELHO CIRCULATÓRIO";1;-;-;2;1;-;4;1;2;-;3;6;10;23;28;41;51;89;80;203;545
". 066 Febre reumát aguda e doen reum crôn coração";-;-;-;-;-;-;1;-;1;-;-;-;-;-;1;-;1;-;-;-;4
". 067 Doenças hipertensivas";-;-;-;-;-;-;-;-;-;-;-;-;2;4;2;4;10;14;18;57;111
". 068 Doenças isquêmicas do coração";-;-;-;-;1;-;-;-;1;-;3;6;4;12;12;19;18;28;27;64;195
"... 068.1 Infarto agudo do miocárdio";-;-;-;-;1;-;-;-;1;-;3;5;4;11;12;18;16;25;26;56;178
". 069 Outras doenças cardíacas";1;-;-;2;-;-;1;1;-;-;-;-;2;2;6;7;6;14;18;25;85
". 070 Doenças cerebrovasculares";-;-;-;-;-;-;1;-;-;-;-;-;2;5;5;10;14;30;15;53;135
". 071 Aterosclerose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;3
". 072 Rest doenças do aparelho circulatório";-;-;-;-;-;-;1;-;-;-;-;-;-;-;2;1;1;3;2;2;12
"073-077 DOENÇAS DO APARELHO RESPIRATÓRIO";-;-;8;3;1;-;-;2;-;-;2;3;3;5;3;6;15;16;17;70;154
". 074 Pneumonia";-;-;7;2;1;-;-;1;-;-;-;1;-;2;-;3;10;5;6;43;81
". 075 Out infec agudas das vias aéreas inferiores";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2
"... 075.1 Bronquiolite";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
". 076 Doenças crônicas das vias aéreas inferiores";-;-;-;-;-;-;-;-;-;-;-;1;-;-;3;-;4;7;6;20;41
"... 076.1 Asma";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;3
". 077 Restante  doenças do aparelho respiratório";-;-;1;-;-;-;-;1;-;-;2;1;3;3;-;3;1;4;5;6;30
"078-082 DOENÇAS DO APARELHO DIGESTIVO";-;-;1;-;-;1;1;-;4;4;6;9;9;9;3;11;5;11;11;9;94
". 078 Úlcera gástrica, duodenal e péptica";-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;-;-;1;1;2;7
". 080 Doenças do fígado";-;-;1;-;-;1;-;-;4;2;6;6;7;7;1;10;4;4;5;4;62
"... 080.1 Doença alcoólica do fígado";-;-;-;-;-;-;-;-;1;1;3;5;4;6;1;4;2;-;1;-;28
"... 080.2 Fibrose e cirrose do fígado";-;-;-;-;-;-;-;-;2;-;1;1;1;-;-;3;-;3;1;2;14
"... 080.3 Outras doenças do fígado";-;-;1;-;-;1;-;-;1;1;2;-;2;1;-;3;2;1;3;2;20
". 081 Colecistite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;2
". 082 Rest doenças do aparelho digestivo";-;-;-;-;-;-;1;-;-;2;-;2;2;-;2;1;1;4;5;3;23
"083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;-;5
