 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 260020 AFRANIO, 260060 ALAGOINHA, 260100 ANGELIM, 260180 BETANIA, 260200 BODOCO, 260220 BOM JARDIM, 260240 BREJAO, 260250 BREJINHO, 260270 BUENOS AIRES, 260280 BUIQUE, 260320 CAETES, 260330 CALCADO, 260340 CALUMBI, 260370 CANHOTINHO, 260380 CAPOEIRAS, 260390 CARNAIBA, 260392 CARNAUBEIRA DA PENHA, 260415 CASINHAS, 260430 CEDRO, 260470 CORRENTES, 260490 CUMARU, 260515 DORMENTES, 260530 EXU, 260560 FLORES, 260580 FREI MIGUELINHO, 260630 GRANITO, 260650 IATI, 260670 IBIRAJUBA, 260690 IGUARACY, 260700 INAJA, 260710 INGAZEIRA, 260750 ITAIBA, 260770 ITAPETIM, 260800 JATAUBA, 260805 JATOBA, 260825 JUCATI, 260830 JUPI, 260840 JUREMA, 260860 LAGOA DO OURO, 260870 LAGOA DOS GATOS, 260910 MACHADOS, 260915 MANARI, 260930 MIRANDIBA, 260970 OROBO, 260980 OROCO, 261010 PALMEIRINA, 261020 PANELAS, 261030 PARANATAMA, 261040 PARNAMIRIM, 261050 PASSIRA, 261080 PEDRA, 261120 POCAO, 261153 QUIXABA, 261170 RIACHO DAS ALMAS, 261200 SAIRE, 261210 SALGADINHO, 261230 SALOA, 261240 SANHARO, 261245 SANTA CRUZ, 261247 SANTA CRUZ DA BAIXA VERDE, 261255 SANTA FILOMENA, 261260 SANTA MARIA DA BOA VISTA, 261270 SANTA MARIA DO CAMBUCA, 261280 SANTA TEREZINHA, 261320 SAO JOAO, 261350 SAO JOSE DO BELMONTE, 261400 SERRITA, 261430 MOREILANDIA, 261440 SOLIDAO, 261470 TACAIMBO, 261480 TACARATU, 261510 TEREZINHA, 261520 TERRA NOVA, 261570 TRIUNFO, 261580 TUPANATINGA, 261590 TUPARETAMA, 261600 VENTUROSA, 261610 VERDEJANTE, 261618 VERTENTE DO LERIO, 261620 VERTENTES
Sexo: Masc
Período:2021
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS";2;2;3;2;2;-;4;11;11;17;30;56;43;68;74;58;77;82;107;225;-;874
". 001 Doenças infecciosas intestinais";1;2;-;-;-;-;1;-;-;-;1;1;-;1;-;1;1;2;3;5;-;19
"... 003 Diarréia e gastroenterite orig infec pres";1;2;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;2;3;5;-;15
"... 004 Outras doenças infecciosas intestinais";-;-;-;-;-;-;1;-;-;-;1;-;-;1;-;1;-;-;-;-;-;4
". 005-006 Tuberculose";-;-;-;-;-;-;-;-;2;1;2;3;3;3;-;-;4;1;-;-;-;19
"... 005 Tuberculose respiratória";-;-;-;-;-;-;-;-;2;1;2;3;1;2;-;-;4;1;-;-;-;16
"... 006 Outras tuberculoses";-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;-;-;-;-;-;3
". 007-015 Outras doenças bacterianas";1;-;1;1;-;-;-;1;-;-;1;2;4;4;7;8;5;7;10;36;-;88
"... 009 Hanseníase";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"... 013 Infecção meningocócica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"... 014 Septicemia";-;-;1;1;-;-;-;1;-;-;1;2;3;4;5;7;2;5;7;32;-;71
"... 015 Infecções com transmissão predom sexual";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
". 016-023 Doenças virais";-;-;-;-;-;-;-;3;3;1;-;6;-;3;1;-;2;-;1;1;-;21
"... 022 Hepatite viral";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;-;-;3
"... 023 Doen p/vírus da imunodefic humana (HIV)";-;-;-;-;-;-;-;3;3;1;-;5;-;3;-;-;1;-;-;-;-;16
". 024-027 Doenças transmitidas por protozoários";-;-;-;-;-;-;-;1;-;-;-;2;1;3;3;-;4;1;3;8;-;26
"... 025 Leishmaniose";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;2
"... 026 Doença de Chagas";-;-;-;-;-;-;-;-;-;-;-;1;1;3;3;-;3;1;3;8;-;23
"... 027 Toxoplasmose";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
". 028-030 Helmintíases";-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;2;1;-;-;-;5
"... 028 Esquistossomose";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;-;-;3
"... 029 Cisticercose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"... 030 Restante de helmintíases";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
". 031 Restante algumas doenç infec e parasitárias";-;-;2;1;2;-;3;6;6;15;26;42;35;52;63;49;59;70;90;175;-;696
"032-052 NEOPLASIAS";-;-;-;1;-;2;3;2;1;7;12;21;21;34;45;51;77;89;82;163;1;612
". 032 Neopl malig do lábio, cav oral e faringe";-;-;-;-;-;-;-;-;-;-;1;1;2;2;5;6;5;4;2;5;-;33
". 033 Neoplasia maligna do esôfago";-;-;-;-;-;-;-;-;-;-;-;2;-;3;8;8;10;10;3;8;1;53
". 034 Neoplasia maligna do estômago";-;-;-;-;-;-;-;-;-;1;1;5;2;5;3;6;8;8;16;9;-;64
". 035 Neoplasia maligna do cólon,reto e ânus";-;-;-;-;-;-;-;-;-;1;1;1;2;3;3;2;9;4;2;4;-;32
". 036 Neopl malig do fígado e vias bil intrahepát";-;-;-;-;-;-;-;-;-;-;-;1;2;3;1;3;2;6;4;8;-;30
". 037 Neoplasia maligna do pâncreas";-;-;-;-;-;-;-;-;-;-;2;-;2;1;2;1;5;3;2;6;-;24
". 038 Neoplasia maligna da laringe";-;-;-;-;-;-;-;-;-;-;-;1;1;-;2;2;2;4;1;4;-;17
". 039 Neopl malig da traquéia,brônquios e pulmões";-;-;-;-;-;-;-;-;-;-;-;-;1;2;8;4;1;9;11;8;-;44
". 040 Neoplasia maligna da pele";-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;-;-;-;-;-;3
". 041 Neoplasia maligna da mama";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;2
". 045 Neoplasia maligna da próstata";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;4;10;14;20;60;-;110
". 046 Neoplasia maligna da bexiga";-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;2;2;-;3;-;10
". 047 Neopl malig mening,encéf e out partes SNC";-;-;-;1;-;1;1;-;-;1;-;1;2;4;1;-;4;3;1;-;-;20
". 048 Linfoma não-Hodgkin";-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;1;-;1;1;1;-;6
". 049 Mieloma mult e neopl malig de plasmócitos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;1;-;4;-;8
". 050 Leucemia";-;-;-;-;-;-;1;-;-;-;2;2;2;-;2;-;1;2;1;7;-;20
". 051 Neoplasias in situ, benig, comport incert";-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;2;3;1;7;-;15
". 052 Restante de neoplasias malignas";-;-;-;-;-;1;-;2;1;4;4;7;3;6;5;13;15;15;17;28;-;121
"053-054 D SANGUE E ORG HEMAT E ALGUNS TRANS IMUNIT";1;-;-;1;1;-;1;1;-;1;1;1;-;1;-;2;3;3;1;5;-;23
". 053 Anemias";-;-;-;1;1;-;1;1;-;1;1;1;-;-;-;2;2;3;-;5;-;19
". 054 Rest d sangue, org hemat e alg transt imunit";1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;-;-;4
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS";-;-;2;1;-;-;1;-;1;5;5;11;14;16;14;27;39;37;52;111;-;336
". 055 Diabetes mellitus";-;-;-;-;-;-;-;-;1;3;4;8;11;13;10;25;37;36;44;85;-;277
". 056 Desnutrição";-;-;2;-;-;-;-;-;-;1;-;-;-;2;-;1;-;-;4;14;-;24
". 057 Rest doenças endócr, nutricion e metabólicas";-;-;-;1;-;-;1;-;-;1;1;3;3;1;4;1;2;1;4;12;-;35
"058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS";-;-;-;-;-;-;-;1;3;8;13;16;14;19;21;12;10;6;3;13;1;140
". 058 Transt ment e comport uso subst psicoativas";-;-;-;-;-;-;-;1;3;8;11;14;14;19;21;12;10;5;2;11;1;132
"... 058.1 Trans ment e comport devid uso álcool";-;-;-;-;-;-;-;1;3;5;9;13;13;17;17;8;5;1;1;3;1;97
