 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 250010 AGUA BRANCA, 250020 AGUIAR, 250040 ALAGOA NOVA, 250050 ALAGOINHA, 250053 ALCANTIL, 250057 ALGODAO DE JANDAIRA, 250070 SAO JOAO DO RIO DO PEIXE, 250073 AMPARO, 250077 APARECIDA, 250080 ARACAGI, 250090 ARARA, 250100 ARARUNA, 250115 AREIA DE BARAUNAS, 250120 AREIAL, 250130 AROEIRAS, 250135 ASSUNCAO, 250153 BARAUNA, 250157 BARRA DE SANTANA, 250160 BARRA DE SANTA ROSA, 250170 BARRA DE SAO MIGUEL, 250190 BELEM, 250200 BELEM DO BREJO DO CRUZ, 250205 BERNARDINO BATISTA, 250210 BOA VENTURA, 250215 BOA VISTA, 250220 BOM JESUS, 250230 BOM SUCESSO, 250240 BONITO DE SANTA FE, 250260 IGARACY, 250270 BORBOREMA, 250280 BREJO DO CRUZ, 250290 BREJO DOS SANTOS, 250310 CABACEIRAS, 250330 CACHOEIRA DOS INDIOS, 250340 CACIMBA DE AREIA, 250350 CACIMBA DE DENTRO, 250355 CACIMBAS, 250360 CAICARA, 250375 CAJAZEIRINHAS, 250380 CALDAS BRANDAO, 250390 CAMALAU, 250407 CARAUBAS, 250410 CARRAPATEIRA, 250415 CASSERENGUE, 250420 CATINGUEIRA, 250435 CATURITE, 250450 CONDADO, 250470 CONGO, 250485 COXIXOLA, 250500 CUBATI, 250523 CUITE DE MAMANGUAPE, 250530 CURRAL VELHO, 250535 DAMIAO, 250540 DESTERRO, 250550 VISTA SERRANA, 250560 DIAMANTE, 250570 DONA INES, 250580 DUAS ESTRADAS, 250590 EMAS, 250610 FAGUNDES, 250620 FREI MARTINHO, 250625 GADO BRAVO, 250640 GURINHEM, 250650 GURJAO, 250660 IBIARA, 250670 IMACULADA, 250720 ITATUBA, 250740 JERICO, 250770 JUAZEIRINHO, 250780 JUNCO DO SERIDO, 250800 JURU, 250810 LAGOA, 250820 LAGOA DE DENTRO, 250840 LASTRO, 250850 LIVRAMENTO, 250855 LOGRADOURO, 250870 MAE D'AGUA, 250900 MANAIRA, 250933 MATINHAS, 250937 MATO GROSSO, 250939 MATUREIA, 250940 MOGEIRO, 250950 MONTADAS, 250960 MONTE HOREBE, 250980 MULUNGU, 250990 NATUBA, 251000 NAZAREZINHO, 251020 NOVA OLINDA, 251030 NOVA PALMEIRA, 251040 OLHO D'AGUA, 251050 OLIVEDOS, 251060 OURO VELHO, 251065 PARARI, 251070 PASSAGEM, 251090 PAULISTA, 251100 PEDRA BRANCA, 251110 PEDRA LAVRADA, 251160 PILOES, 251200 POCINHOS, 251203 POCO DANTAS, 251207 POCO DE JOSE DE MOURA, 251220 PRATA, 251274 RIACHAO, 251275 RIACHAO DO BACAMARTE, 251276 RIACHAO DO POCO, 251278 RIACHO DE SANTO ANTONIO, 251280 RIACHO DOS CAVALOS, 251300 SALGADINHO, 251310 SALGADO DE SAO FELIX, 251315 SANTA CECILIA, 251320 SANTA CRUZ, 251330 SANTA HELENA, 251335 SANTA INES, 251350 SANTANA DE MANGUEIRA, 251360 SANTANA DOS GARROTES, 251365 JOCA CLAUDINO, 251380 SANTA TERESINHA, 251385 SANTO ANDRE, 251392 SAO BENTINHO, 251394 SAO DOMINGOS DO CARIRI, 251396 SAO DOMINGOS, 251398 SAO FRANCISCO, 251400 SAO JOAO DO CARIRI, 251410 SAO JOAO DO TIGRE, 251420 SAO JOSE DA LAGOA TAPADA, 251430 SAO JOSE DE CAIANA, 251440 SAO JOSE DE ESPINHARAS, 251445 SAO JOSE DOS RAMOS, 251450 SAO JOSE DE PIRANHAS, 251455 SAO JOSE DE PRINCESA, 251460 SAO JOSE DO BONFIM, 251465 SAO JOSE DO BREJO DO CRUZ, 251470 SAO JOSE DO SABUGI, 251480 SAO JOSE DOS CORDEIROS, 251510 SAO SEBASTIAO DE LAGOA DE ROCA, 251520 SAO SEBASTIAO DO UMBUZEIRO, 251540 SAO VICENTE DO SERIDO, 251550 SERRA BRANCA, 251560 SERRA DA RAIZ, 251570 SERRA GRANDE, 251580 SERRA REDONDA, 251590 SERRARIA, 251593 SERTAOZINHO, 251597 SOBRADO, 251610 SOLEDADE, 251615 SOSSEGO, 251640 TACIMA, 251650 TAPEROA, 251660 TAVARES, 251670 TEIXEIRA, 251675 TENORIO, 251680 TRIUNFO, 251700 UMBUZEIRO, 251710 VARZEA, 251720 VIEIROPOLIS, 251740 ZABELE
Sexo: Fem
Período:2018
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Total"
"001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS";-;-;4;1;-;1;-;-;-;2;5;4;-;4;5;6;12;14;14;58;130
". 001 Doenças infecciosas intestinais";-;-;1;-;-;-;-;-;-;-;-;1;-;2;-;-;4;3;1;8;20
"... 003 Diarréia e gastroenterite orig infec pres";-;-;1;-;-;-;-;-;-;-;-;1;-;2;-;-;3;2;1;5;15
"... 004 Outras doenças infecciosas intestinais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;3;5
". 005-006 Tuberculose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"... 005 Tuberculose respiratória";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
". 007-015 Outras doenças bacterianas";-;-;3;1;-;1;-;-;-;1;3;1;-;1;2;5;8;10;11;50;97
"... 014 Septicemia";-;-;3;1;-;1;-;-;-;1;2;1;-;-;2;4;5;8;10;39;77
". 016-023 Doenças virais";-;-;-;-;-;-;-;-;-;-;2;1;-;1;1;-;-;-;-;-;5
"... 018 Dengue";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"... 022 Hepatite viral";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"... 023 Doen p/vírus da imunodefic humana (HIV)";-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;-;-;-;-;-;3
". 024-027 Doenças transmitidas por protozoários";-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;1;1;-;5
"... 026 Doença de Chagas";-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;1;1;-;5
". 028-030 Helmintíases";-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;2
"... 028 Esquistossomose";-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;2
"032-052 NEOPLASIAS";1;-;1;2;1;5;1;2;1;3;9;25;17;37;35;32;36;62;53;102;425
". 032 Neopl malig do lábio, cav oral e faringe";-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;-;1;-;5;9
". 033 Neoplasia maligna do esôfago";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;1;2;1;2;9
". 034 Neoplasia maligna do estômago";-;-;-;-;-;-;-;-;-;-;1;3;-;6;3;1;-;2;4;8;28
". 035 Neoplasia maligna do cólon,reto e ânus";-;-;-;-;-;-;-;-;-;-;-;-;2;1;1;1;1;7;4;4;21
". 036 Neopl malig do fígado e vias bil intrahepát";-;-;-;-;-;-;-;-;-;-;-;2;-;1;2;-;3;3;3;5;19
". 037 Neoplasia maligna do pâncreas";-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;3;3;4;4;6;23
". 038 Neoplasia maligna da laringe";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;4;6
". 039 Neopl malig da traquéia,brônquios e pulmões";-;-;-;-;-;-;-;-;-;2;1;-;2;6;4;5;11;10;9;14;64
". 040 Neoplasia maligna da pele";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;3;4
". 041 Neoplasia maligna da mama";-;-;-;-;-;-;-;-;-;-;1;9;2;4;7;5;3;4;2;8;45
". 042 Neoplasia maligna do colo do útero";-;-;-;-;-;-;-;-;-;-;1;-;2;2;6;3;2;5;2;3;26
". 043 Neopl malig de corpo e partes n/esp útero";-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;1;-;1;1;4;10
". 044 Neoplasia maligna do ovário";-;-;-;-;-;-;-;-;-;-;-;2;1;1;1;-;-;3;-;1;9
". 046 Neoplasia maligna da bexiga";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;5;8
". 047 Neopl malig mening,encéf e out partes SNC";-;-;-;1;-;1;-;-;-;-;-;2;2;1;2;3;4;1;3;1;21
". 048 Linfoma não-Hodgkin";-;-;-;-;-;1;-;1;-;-;1;1;-;1;-;-;1;1;3;2;12
". 049 Mieloma mult e neopl malig de plasmócitos";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;1;-;-;3
". 050 Leucemia";-;-;-;-;-;1;-;-;-;1;-;-;-;1;1;1;-;-;4;3;12
". 051 Neoplasias in situ, benig, comport incert";1;-;-;-;-;-;-;-;1;-;-;1;-;2;-;2;-;-;3;5;15
". 052 Restante de neoplasias malignas";-;-;1;1;1;2;1;1;-;-;1;3;5;8;4;4;7;15;8;19;81
"053-054 D SANGUE E ORG HEMAT E ALGUNS TRANS IMUNIT";-;-;2;1;-;-;-;-;-;-;1;-;-;-;-;-;1;1;2;6;14
". 053 Anemias";-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;1;1;2;5;11
". 054 Rest d sangue, org hemat e alg transt imunit";-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS";-;-;1;-;1;1;-;-;-;1;1;3;5;9;9;18;27;35;59;138;308
". 055 Diabetes mellitus";-;-;-;-;-;-;-;-;-;1;-;2;4;8;5;18;25;29;54;111;257
". 056 Desnutrição";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;2;2;11;17
". 057 Rest doenças endócr, nutricion e metabólicas";-;-;1;-;1;-;-;-;-;-;1;1;1;1;4;-;1;4;3;16;34
"058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS";-;-;-;-;-;-;-;-;1;-;-;1;-;2;-;3;-;3;3;6;19
". 058 Transt ment e comport uso subst psicoativas";-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;3;-;-;-;1;6
"... 058.1 Trans ment e comport devid uso álcool";-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;2;-;-;-;-;4
". 059 Rest transtornos mentais e comportamentais";-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;3;3;5;13
"060-063 DOENÇAS DO SISTEMA NERVOSO";-;-;1;3;1;-;1;-;1;1;-;1;1;2;2;3;1;4;6;36;64
". 060 Meningite";-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;2
". 061 Doença de Alzheimer";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;5;28;35
". 062 Epilepsia";-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;-;-;-;3
". 063 Restante das doenças do sistema nervoso";-;-;-;3;1;-;1;-;1;1;-;-;-;2;1;1;1;3;1;8;24
"065 DOENÇAS DO OUVIDO E DA APÓFISE MASTÓIDE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"066-072 DOENÇAS DO APARELHO CIRCULATÓRIO";1;-;-;-;-;3;3;4;3;6;8;23;17;33;30;66;84;102;126;494;1003
". 066 Febre reumát aguda e doen reum crôn coração";-;-;-;-;-;1;-;-;1;1;1;-;-;1;1;-;-;-;-;1;7
". 067 Doenças hipertensivas";-;-;-;-;-;-;-;1;-;1;1;3;-;5;1;8;15;12;29;113;189
". 068 Doenças isquêmicas do coração";-;-;-;-;-;-;1;2;-;-;1;7;9;17;16;28;38;42;45;142;348
"... 068.1 Infarto agudo do miocárdio";-;-;-;-;-;-;1;2;-;-;1;7;9;16;14;27;35;37;36;125;310
". 069 Outras doenças cardíacas";1;-;-;-;-;1;1;1;1;1;2;7;1;4;7;11;15;17;26;114;210
". 070 Doenças cerebrovasculares";-;-;-;-;-;-;1;-;1;3;2;5;7;6;5;17;13;28;23;115;226
". 071 Aterosclerose";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;2;4
". 072 Rest doenças do aparelho circulatório";-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;1;3;3;3;7;19
"073-077 DOENÇAS DO APARELHO RESPIRATÓRIO";-;-;8;3;4;-;-;1;5;1;4;3;2;16;11;19;22;36;45;261;441
". 073 Influenza (gripe)";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2
". 074 Pneumonia";-;-;5;2;3;-;-;1;3;-;3;2;-;7;4;10;7;19;21;169;256
". 075 Out infec agudas das vias aéreas inferiores";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"... 075.1 Bronquiolite";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
". 076 Doenças crônicas das vias aéreas inferiores";-;-;-;-;-;-;-;-;1;1;1;1;1;3;5;2;9;8;14;49;95
"... 076.1 Asma";-;-;-;-;-;-;-;-;1;1;-;-;1;-;-;-;1;-;1;2;7
". 077 Restante  doenças do aparelho respiratório";-;-;2;1;1;-;-;-;1;-;-;-;1;6;2;7;6;9;9;42;87
"078-082 DOENÇAS DO APARELHO DIGESTIVO";-;-;3;1;1;-;1;4;1;2;2;2;5;6;6;9;7;15;22;42;129
". 078 Úlcera gástrica, duodenal e péptica";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;1;1;4;9
". 079 Peritonite";-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;-;-;-;-;2;5
". 080 Doenças do fígado";-;-;1;-;-;-;-;2;-;1;1;1;2;3;3;3;2;3;4;3;29
"... 080.1 Doença alcoólica do fígado";-;-;-;-;-;-;-;-;-;-;1;1;-;1;1;-;-;-;1;-;5
"... 080.2 Fibrose e cirrose do fígado";-;-;-;-;-;-;-;1;-;1;-;-;-;2;1;1;-;-;1;1;8
"... 080.3 Outras doenças do fígado";-;-;1;-;-;-;-;1;-;-;-;-;2;-;1;2;2;3;2;2;16
". 081 Colecistite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;3
". 082 Rest doenças do aparelho digestivo";-;-;2;1;1;-;1;2;1;1;-;1;2;2;2;4;4;11;16;32;83
"083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO";-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;2;2;1;10;17
"084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO";-;-;-;-;-;-;-;-;-;1;-;2;-;1;-;-;-;3;3;19;29
"085-087 DOENÇAS DO APARELHO GENITURINÁRIO";-;-;-;-;-;-;1;-;1;1;1;-;3;4;5;5;10;12;11;44;98
". 085 D glomerulares e d renais túbulo-interstic";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2
". 086 Insuficiência renal";-;-;-;-;-;-;1;-;1;1;1;-;1;4;3;2;7;7;4;18;50
". 087 Rest doenças do aparelho geniturinário";-;-;-;-;-;-;-;-;-;-;-;-;2;-;2;3;3;5;5;26;46
"088-092 GRAVIDEZ, PARTO E PUERPÉRIO";-;-;-;-;-;-;-;7;1;3;3;1;-;-;-;-;-;-;-;-;15
". 089 Outras causas obstétricas diretas";-;-;-;-;-;-;-;3;1;2;1;-;-;-;-;-;-;-;-;-;7
". 090 Causas obstétricas indiretas";-;-;-;-;-;-;-;1;-;-;1;1;-;-;-;-;-;-;-;-;3
". 092 Causas maternas tardias e sequelas";-;-;-;-;-;-;-;3;-;1;1;-;-;-;-;-;-;-;-;-;5
"093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL";36;13;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;52
". 093 Feto e recemnasc afet fat mat e compl grav";4;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
". 094 Transt relac duração gestação e cresc fetal";5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
". 095 Traumatismo de parto";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
". 096 Trans resp e cardiovas espec per perinatal";18;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22
". 097 Rest afec originadas no período perinatal";9;6;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS";10;1;7;3;2;-;1;-;-;-;-;1;-;-;1;-;1;2;-;2;31
". 098 Malformações congênitas do sistema nervoso";5;-;2;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;9
". 099 Malf congênitas do aparelho circulatório";3;1;3;1;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;12
". 100 Rest de malf cong, deform e anomal Cromoss";2;-;2;2;1;-;-;-;-;-;-;1;-;-;1;-;-;1;-;-;10
"101-103 SINT, SIN E ACH ANORM CLÍN E LAB, NCOP";1;-;-;2;-;3;2;3;1;2;2;6;5;12;9;9;12;28;32;186;315
". 101 Senilidade";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;24;25
". 102 Morte sem assistência médica";-;-;-;-;-;-;-;1;-;-;-;2;2;4;2;4;2;11;2;55;85
". 103 Rest sint, sin e ach anorm clín e laborat";1;-;-;2;-;3;2;2;1;2;2;4;3;8;7;5;10;16;30;107;205
"104-113 CAUSAS EXTERNAS DE MORBIDADE E MORTALIDADE";-;-;1;3;-;2;13;12;5;4;7;8;4;10;6;4;5;6;8;21;119
". 104 Acidentes de transporte";-;-;-;1;-;-;6;6;1;4;4;5;-;5;2;-;3;2;1;-;40
". 105 Quedas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;3;17;24
". 106 Afogamento e submersões acidentais";-;-;-;1;-;1;1;-;-;-;-;-;-;-;-;1;-;-;-;-;4
