 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 290100 AMARGOSA, 290290 BARRA DO CHOCA, 290500 CACULE, 290520 CAETITE, 290600 CAMPO FORMOSO, 290670 CANDIDO SALES, 290730 CASTRO ALVES, 290780 CICERO DANTAS, 290790 CIPO, 291040 ENCRUZILHADA, 291110 FORMOSA DO RIO PRETO, 291190 IACU, 291350 IGUAI, 291400 IPIRA, 291510 ITAGI, 291685 ITATIM, 291690 ITIRUCU, 291835 JOAO DOURADO, 291915 LAPAO, 292050 MARACAS, 292120 MIGUEL CALMON, 292310 OLINDINA, 292460 PINDOBACU, 292480 PIRITIBA, 292600 REMANSO, 292630 RIACHAO DO JACUIPE, 292710 RODELAS, 292720 RUY BARBOSA, 292790 SANTA INES, 292800 SANTALUZ, 292840 SANTA RITA DE CASSIA, 292880 SANTO ESTEVAO, 292930 SAO GONCALO DOS CAMPOS, 293130 TAPIRAMUTA, 293280 UTINGA, 293300 VALENTE
Sexo: Masc
Período:2021
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS";-;1;9;2;-;-;3;3;8;14;19;36;49;52;63;53;70;65;74;154;1;676
". 001 Doenças infecciosas intestinais";-;1;3;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;2;1;-;11
"... 003 Diarréia e gastroenterite orig infec pres";-;1;1;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;2;-;-;7
"... 004 Outras doenças infecciosas intestinais";-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;4
". 005-006 Tuberculose";-;-;-;-;-;-;-;-;-;-;1;1;1;2;7;2;1;2;3;1;-;21
"... 005 Tuberculose respiratória";-;-;-;-;-;-;-;-;-;-;1;1;1;2;7;2;1;1;2;1;-;19
"... 006 Outras tuberculoses";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;2
". 007-015 Outras doenças bacterianas";-;-;4;1;-;-;-;-;-;2;1;2;2;-;2;3;2;7;6;23;-;55
"... 008 Leptospirose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"... 009 Hanseníase";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;2
"... 014 Septicemia";-;-;2;-;-;-;-;-;-;2;1;1;2;-;1;3;1;5;5;20;-;43
"... 015 Infecções com transmissão predom sexual";-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;2
". 016-023 Doenças virais";-;-;-;-;-;-;2;-;-;3;2;7;2;2;1;-;1;-;-;-;-;20
"... 023 Doen p/vírus da imunodefic humana (HIV)";-;-;-;-;-;-;1;-;-;3;2;7;2;2;1;-;1;-;-;-;-;19
". 024-027 Doenças transmitidas por protozoários";-;-;-;-;-;-;-;1;-;-;-;3;-;3;5;3;1;5;5;2;-;28
"... 025 Leishmaniose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;2
"... 026 Doença de Chagas";-;-;-;-;-;-;-;1;-;-;-;3;-;3;4;3;1;5;5;1;-;26
". 028-030 Helmintíases";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;1;-;-;3
"... 028 Esquistossomose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;2
"... 029 Cisticercose";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
". 031 Restante algumas doenç infec e parasitárias";-;-;2;1;-;-;1;2;8;9;15;22;44;45;47;45;64;48;57;127;1;538
"032-052 NEOPLASIAS";-;-;-;2;2;1;1;-;3;2;3;10;19;25;48;46;61;62;71;147;-;503
". 032 Neopl malig do lábio, cav oral e faringe";-;-;-;-;-;-;-;-;-;-;-;1;-;5;3;5;5;-;4;2;-;25
". 033 Neoplasia maligna do esôfago";-;-;-;-;-;-;-;-;-;-;-;1;1;3;5;6;6;3;3;5;-;33
". 034 Neoplasia maligna do estômago";-;-;-;-;-;-;-;-;-;-;-;2;1;3;7;4;8;11;6;11;-;53
". 035 Neoplasia maligna do cólon,reto e ânus";-;-;-;-;-;-;-;-;-;1;-;-;-;2;2;1;1;1;9;5;-;22
". 036 Neopl malig do fígado e vias bil intrahepát";-;-;-;-;-;-;-;-;1;-;-;-;3;1;-;2;1;1;5;7;-;21
". 037 Neoplasia maligna do pâncreas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;3;3;1;4;2;-;17
". 038 Neoplasia maligna da laringe";-;-;-;-;-;-;-;-;-;-;-;-;2;1;1;3;3;2;2;1;-;15
". 039 Neopl malig da traquéia,brônquios e pulmões";-;-;-;-;-;-;-;-;1;-;-;-;2;2;6;3;7;4;5;15;-;45
". 040 Neoplasia maligna da pele";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;2
". 045 Neoplasia maligna da próstata";-;-;-;-;-;-;-;-;-;-;1;3;2;-;5;6;12;20;19;58;-;126
". 046 Neoplasia maligna da bexiga";-;-;-;-;-;-;-;-;-;1;-;-;-;-;3;-;-;3;2;5;-;14
". 047 Neopl malig mening,encéf e out partes SNC";-;-;-;1;-;-;-;-;1;-;-;1;2;2;2;2;2;4;1;2;-;20
". 048 Linfoma não-Hodgkin";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;2;-;1;-;5
". 049 Mieloma mult e neopl malig de plasmócitos";-;-;-;-;-;-;-;-;-;-;-;1;1;1;1;1;2;1;-;2;-;10
". 050 Leucemia";-;-;-;-;1;-;1;-;-;-;-;-;-;-;1;1;2;1;2;3;-;12
". 051 Neoplasias in situ, benig, comport incert";-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;1;-;1;1;1;-;7
