 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 310090 AGUAS FORMOSAS, 310110 AIMORES, 310340 ARACUAI, 310860 BRASILIA DE MINAS, 311370 CARLOS CHAGAS, 311840 CONSELHEIRO PENA, 312235 DIVISA ALEGRE, 312430 ESPINOSA, 312670 FRANCISCO SA, 312690 FREI INOCENCIO, 312800 GUANHAES, 313270 ITAMBACURI, 313330 ITAOBIM, 313890 MACHACALIS, 313920 MALACACHETA, 313960 MANTENA, 314055 MATA VERDE, 314140 MEDINA, 314290 MONTE AZUL, 314630 PADRE PARAISO, 315000 PESCADOR, 315430 RESPLENDOR, 315710 SALTO DA DIVISA, 316670 SERRA DOS AIMORES, 316970 TURMALINA
Sexo: Fem
Período:2018
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Total"
"001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS";-;-;-;2;-;-;1;-;-;-;2;3;3;1;6;4;6;6;9;32;75
". 001 Doenças infecciosas intestinais";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;9;12
"... 003 Diarréia e gastroenterite orig infec pres";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;7;10
"... 004 Outras doenças infecciosas intestinais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2
". 005-006 Tuberculose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"... 005 Tuberculose respiratória";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
". 007-015 Outras doenças bacterianas";-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;2;4;5;6;21;41
"... 014 Septicemia";-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;2;3;5;6;16;35
". 016-023 Doenças virais";-;-;-;1;-;-;-;-;-;-;-;2;2;1;2;1;-;-;1;-;10
"... 020 Out febres p/arbovírus e febr hemor virais";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"... 023 Doen p/vírus da imunodefic humana (HIV)";-;-;-;-;-;-;-;-;-;-;-;2;2;1;2;1;-;-;-;-;8
". 024-027 Doenças transmitidas por protozoários";-;-;-;-;-;-;-;-;-;-;1;-;1;-;3;1;1;1;-;2;10
"... 026 Doença de Chagas";-;-;-;-;-;-;-;-;-;-;1;-;1;-;3;1;1;1;-;2;10
". 031 Restante algumas doenç infec e parasitárias";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"032-052 NEOPLASIAS";-;-;-;2;-;-;2;1;2;2;6;7;5;19;21;22;17;23;25;52;206
". 032 Neopl malig do lábio, cav oral e faringe";-;-;-;-;-;-;-;-;-;-;-;1;-;3;1;2;-;1;-;1;9
". 033 Neoplasia maligna do esôfago";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;2
". 034 Neoplasia maligna do estômago";-;-;-;-;-;-;-;-;1;-;-;-;-;2;1;-;-;-;2;3;9
". 035 Neoplasia maligna do cólon,reto e ânus";-;-;-;-;-;-;-;-;-;1;-;2;-;1;4;1;1;3;2;4;19
". 036 Neopl malig do fígado e vias bil intrahepát";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2;-;2;3;8
". 037 Neoplasia maligna do pâncreas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;2;4
". 038 Neoplasia maligna da laringe";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;2
". 039 Neopl malig da traquéia,brônquios e pulmões";-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;2;3;3;3;3;17
". 040 Neoplasia maligna da pele";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
". 041 Neoplasia maligna da mama";-;-;-;-;-;-;-;-;-;1;-;1;-;3;4;2;4;2;3;2;22
". 042 Neoplasia maligna do colo do útero";-;-;-;-;-;-;-;-;-;-;2;-;2;2;-;-;-;1;-;2;9
". 043 Neopl malig de corpo e partes n/esp útero";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;3;1;5
". 044 Neoplasia maligna do ovário";-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;1;1;1;1;-;7
". 046 Neoplasia maligna da bexiga";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
". 047 Neopl malig mening,encéf e out partes SNC";-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;1;-;1;1;1;6
". 048 Linfoma não-Hodgkin";-;-;-;-;-;-;1;-;1;-;-;-;-;1;-;-;1;1;-;2;7
". 049 Mieloma mult e neopl malig de plasmócitos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;3;5
". 050 Leucemia";-;-;-;1;-;-;-;1;-;-;-;-;1;-;1;1;-;-;1;3;9
". 051 Neoplasias in situ, benig, comport incert";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;3;1;2;7
". 052 Restante de neoplasias malignas";-;-;-;1;-;-;-;-;-;-;3;2;-;6;5;9;4;5;5;17;57
"053-054 D SANGUE E ORG HEMAT E ALGUNS TRANS IMUNIT";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;3;-;2;4;10
". 053 Anemias";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;4;7
". 054 Rest d sangue, org hemat e alg transt imunit";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2;-;-;-;3
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS";-;-;-;-;-;-;-;-;-;1;2;2;2;4;5;7;14;13;21;59;130
". 055 Diabetes mellitus";-;-;-;-;-;-;-;-;-;-;1;2;2;3;3;7;12;9;16;33;88
". 056 Desnutrição";-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;2;1;2;18;25
". 057 Rest doenças endócr, nutricion e metabólicas";-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;-;3;3;8;17
"058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS";-;-;-;-;-;-;-;-;-;-;1;-;-;3;-;3;4;2;1;3;17
". 058 Transt ment e comport uso subst psicoativas";-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;3;2;2;1;-;11
"... 058.1 Trans ment e comport devid uso álcool";-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;3;1;2;1;-;10
". 059 Rest transtornos mentais e comportamentais";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;-;3;6
"060-063 DOENÇAS DO SISTEMA NERVOSO";-;-;-;-;-;-;1;1;-;1;1;-;-;1;1;-;2;4;4;20;36
". 061 Doença de Alzheimer";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;3;19;25
". 062 Epilepsia";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;1;1;-;4
". 063 Restante das doenças do sistema nervoso";-;-;-;-;-;-;-;1;-;1;1;-;-;1;-;-;-;2;-;1;7
"066-072 DOENÇAS DO APARELHO CIRCULATÓRIO";-;-;-;-;-;-;1;-;1;2;5;4;11;16;22;30;32;45;63;198;430
". 067 Doenças hipertensivas";-;-;-;-;-;-;-;-;-;1;2;1;2;2;3;6;6;6;8;39;76
". 068 Doenças isquêmicas do coração";-;-;-;-;-;-;-;-;-;-;1;2;4;5;7;9;10;12;14;49;113
"... 068.1 Infarto agudo do miocárdio";-;-;-;-;-;-;-;-;-;-;1;1;4;5;7;8;10;11;11;43;101
