 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 270070 BATALHA, 270570 OLHO D'AGUA DAS FLORES, 270710 PIRANHAS
Sexo: Masc
Período:2022
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Total"
"001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS";-;-;-;-;-;-;-;-;-;1;-;1;1;3;3;1;1;2;3;5;21
". 007-015 Outras doenças bacterianas";-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;1;-;1;4
"... 014 Septicemia";-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;1;-;1;4
". 016-023 Doenças virais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"... 023 Doen p/vírus da imunodefic humana (HIV)";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
". 028-030 Helmintíases";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"... 028 Esquistossomose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
". 031 Restante algumas doenç infec e parasitárias";-;-;-;-;-;-;-;-;-;1;-;1;-;2;3;1;-;-;3;4;15
"032-052 NEOPLASIAS";-;-;-;-;-;-;2;-;-;-;-;-;-;3;3;2;2;4;3;1;20
". 032 Neopl malig do lábio, cav oral e faringe";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;2
". 033 Neoplasia maligna do esôfago";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;2
". 035 Neoplasia maligna do cólon,reto e ânus";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
". 036 Neopl malig do fígado e vias bil intrahepát";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
". 038 Neoplasia maligna da laringe";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;2
". 040 Neoplasia maligna da pele";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
". 045 Neoplasia maligna da próstata";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;1;-;5
". 052 Restante de neoplasias malignas";-;-;-;-;-;-;2;-;-;-;-;-;-;1;-;1;1;1;-;-;6
"053-054 D SANGUE E ORG HEMAT E ALGUNS TRANS IMUNIT";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;2
". 053 Anemias";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
". 054 Rest d sangue, org hemat e alg transt imunit";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS";-;-;1;-;1;-;-;-;-;-;-;-;2;-;1;1;2;6;2;4;20
". 055 Diabetes mellitus";-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;1;2;4;2;1;13
". 056 Desnutrição";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;4
". 057 Rest doenças endócr, nutricion e metabólicas";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;3
"058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS";-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;-;-;-;-;3
". 058 Transt ment e comport uso subst psicoativas";-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;-;-;-;-;3
"... 058.1 Trans ment e comport devid uso álcool";-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;-;-;-;-;3
"060-063 DOENÇAS DO SISTEMA NERVOSO";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;6
". 061 Doença de Alzheimer";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;3
". 063 Restante das doenças do sistema nervoso";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;3
"066-072 DOENÇAS DO APARELHO CIRCULATÓRIO";-;-;1;-;-;-;-;-;-;1;1;1;2;3;9;7;8;8;8;22;71
". 067 Doenças hipertensivas";-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;2;2;1;3;10
". 068 Doenças isquêmicas do coração";-;-;-;-;-;-;-;-;-;1;1;-;1;2;5;4;4;2;4;5;29
"... 068.1 Infarto agudo do miocárdio";-;-;-;-;-;-;-;-;-;1;1;-;1;2;5;4;3;2;4;5;28
". 069 Outras doenças cardíacas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;1;5;9
". 070 Doenças cerebrovasculares";-;-;1;-;-;-;-;-;-;-;-;-;-;1;2;3;2;3;2;9;23
"073-077 DOENÇAS DO APARELHO RESPIRATÓRIO";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;1;3;3;6;15
". 074 Pneumonia";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;4;9
". 076 Doenças crônicas das vias aéreas inferiores";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2
"... 076.1 Asma";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
". 077 Restante  doenças do aparelho respiratório";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;1;4
"078-082 DOENÇAS DO APARELHO DIGESTIVO";-;-;-;-;-;-;1;1;-;-;-;-;2;2;4;-;2;-;1;4;17
". 080 Doenças do fígado";-;-;-;-;-;-;-;-;-;-;-;-;1;2;2;-;-;-;-;1;6
"... 080.1 Doença alcoólica do fígado";-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;-;-;-;-;-;4
"... 080.3 Outras doenças do fígado";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;2
". 082 Rest doenças do aparelho digestivo";-;-;-;-;-;-;1;1;-;-;-;-;1;-;2;-;2;-;1;3;11
