 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 240010 ACARI, 240080 ANGICOS, 240100 APODI, 240145 BARAUNA, 240170 BOM JESUS, 240180 BREJINHO, 240185 CAICARA DO NORTE, 240230 CARAUBAS, 240240 CARNAUBA DOS DANTAS, 240300 CRUZETA, 240340 EQUADOR, 240485 ITAJA, 240490 ITAU, 240500 JACANA, 240540 JAPI, 240570 JARDIM DO SERIDO, 240580 JOAO CAMARA, 240670 LAJES, 240720 MACAU, 240760 MESSIAS TARGINO, 240830 NOVA CRUZ, 240930 PATU, 241100 RODOLFO FERNANDES, 241160 SAO BENTO DO NORTE, 241190 SAO FRANCISCO DO OESTE, 241210 SAO JOAO DO SABUGI, 241240 SAO JOSE DO SERIDO, 241250 SAO MIGUEL, 241260 SAO PAULO DO POTENGI, 241450 UMARIZAL, 241470 VARZEA
Sexo: Fem
Período:2017
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Total"
"001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS";-;1;1;-;1;-;-;1;-;1;2;1;1;-;2;3;3;4;11;22;54
". 001 Doenças infecciosas intestinais";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;2;8;12
"... 003 Diarréia e gastroenterite orig infec pres";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;6;8
"... 004 Outras doenças infecciosas intestinais";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;2;4
". 005-006 Tuberculose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;2
"... 005 Tuberculose respiratória";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;2
". 007-015 Outras doenças bacterianas";-;1;1;-;1;-;-;1;-;-;-;1;-;-;2;2;1;4;9;12;35
"... 014 Septicemia";-;-;1;-;1;-;-;-;-;-;-;1;-;-;1;2;1;4;7;8;26
"... 015 Infecções com transmissão predom sexual";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
". 016-023 Doenças virais";-;-;-;-;-;-;-;-;-;-;2;-;1;-;-;-;-;-;-;-;3
"... 023 Doen p/vírus da imunodefic humana (HIV)";-;-;-;-;-;-;-;-;-;-;2;-;1;-;-;-;-;-;-;-;3
". 031 Restante algumas doenç infec e parasitárias";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;2
"032-052 NEOPLASIAS";-;-;-;1;1;2;-;1;-;1;3;5;4;17;13;14;26;21;22;38;169
". 032 Neopl malig do lábio, cav oral e faringe";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;1;1;-;4;9
". 033 Neoplasia maligna do esôfago";-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;1;3
". 034 Neoplasia maligna do estômago";-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;1;2;1;2;9
". 035 Neoplasia maligna do cólon,reto e ânus";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;3;1;1;5;12
". 036 Neopl malig do fígado e vias bil intrahepát";-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;2;1;1;7
". 037 Neoplasia maligna do pâncreas";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;2;3;8
". 038 Neoplasia maligna da laringe";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
". 039 Neopl malig da traquéia,brônquios e pulmões";-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;2;2;2;6;2;17
". 041 Neoplasia maligna da mama";-;-;-;-;-;-;-;-;-;-;-;3;1;2;1;1;3;1;1;4;17
". 042 Neoplasia maligna do colo do útero";-;-;-;-;-;-;-;-;-;-;1;-;1;2;2;1;4;3;-;2;16
". 043 Neopl malig de corpo e partes n/esp útero";-;-;-;-;-;-;-;-;-;-;2;1;-;1;-;-;1;1;1;1;8
". 044 Neoplasia maligna do ovário";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;3
". 046 Neoplasia maligna da bexiga";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
". 047 Neopl malig mening,encéf e out partes SNC";-;-;-;-;1;1;-;-;-;1;-;-;-;1;-;1;1;1;-;-;7
". 048 Linfoma não-Hodgkin";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
". 049 Mieloma mult e neopl malig de plasmócitos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2
". 050 Leucemia";-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;1;2;-;1;6
". 051 Neoplasias in situ, benig, comport incert";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2;2;6
". 052 Restante de neoplasias malignas";-;-;-;-;-;-;-;1;-;-;-;-;-;6;3;5;5;4;5;7;36
"053-054 D SANGUE E ORG HEMAT E ALGUNS TRANS IMUNIT";-;-;-;-;1;-;-;2;-;1;-;-;1;-;1;-;-;-;2;4;12
". 053 Anemias";-;-;-;-;1;-;-;-;-;1;-;-;-;-;1;-;-;-;2;4;9
". 054 Rest d sangue, org hemat e alg transt imunit";-;-;-;-;-;-;-;2;-;-;-;-;1;-;-;-;-;-;-;-;3
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS";-;-;-;-;-;-;-;-;-;-;1;2;1;3;3;9;18;16;24;66;143
". 055 Diabetes mellitus";-;-;-;-;-;-;-;-;-;-;-;2;-;3;1;9;17;15;20;48;115
". 056 Desnutrição";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;12;14
". 057 Rest doenças endócr, nutricion e metabólicas";-;-;-;-;-;-;-;-;-;-;1;-;1;-;2;-;1;-;3;6;14
"058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;1;7;11
". 058 Transt ment e comport uso subst psicoativas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;3;6
"... 058.1 Trans ment e comport devid uso álcool";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;2
". 059 Rest transtornos mentais e comportamentais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;4;5
"060-063 DOENÇAS DO SISTEMA NERVOSO";-;-;-;1;-;-;-;1;-;1;-;1;-;1;-;1;2;2;3;15;28
". 060 Meningite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
". 061 Doença de Alzheimer";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;3;15;20
". 062 Epilepsia";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
". 063 Restante das doenças do sistema nervoso";-;-;-;1;-;-;-;1;-;1;-;1;-;1;-;-;1;-;-;-;6
"064 DOENÇAS DOS OLHOS E ANEXOS";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"066-072 DOENÇAS DO APARELHO CIRCULATÓRIO";-;-;-;-;-;-;1;-;2;3;1;4;8;9;11;17;32;28;42;166;324
". 066 Febre reumát aguda e doen reum crôn coração";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;3
". 067 Doenças hipertensivas";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;4;5;9;12;43;74
". 068 Doenças isquêmicas do coração";-;-;-;-;-;-;-;-;-;1;1;-;3;5;4;5;14;5;14;43;95
"... 068.1 Infarto agudo do miocárdio";-;-;-;-;-;-;-;-;-;-;1;-;3;5;3;4;13;5;11;34;79
". 069 Outras doenças cardíacas";-;-;-;-;-;-;-;-;-;1;-;1;1;1;-;1;5;1;4;32;47
". 070 Doenças cerebrovasculares";-;-;-;-;-;-;-;-;1;1;-;1;4;2;6;6;7;13;9;44;94
". 072 Rest doenças do aparelho circulatório";-;-;-;-;-;-;1;-;1;-;-;2;-;-;1;1;1;-;2;2;11
"073-077 DOENÇAS DO APARELHO RESPIRATÓRIO";-;-;-;2;-;-;1;-;1;-;-;1;-;4;2;4;11;8;19;98;151
". 074 Pneumonia";-;-;-;2;-;-;-;-;1;-;-;-;-;1;-;2;5;5;12;62;90
". 075 Out infec agudas das vias aéreas inferiores";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
"... 075.1 Bronquiolite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
". 076 Doenças crônicas das vias aéreas inferiores";-;-;-;-;-;-;-;-;-;-;-;-;-;3;1;2;4;3;6;21;40
"... 076.1 Asma";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
". 077 Restante  doenças do aparelho respiratório";-;-;-;-;-;-;1;-;-;-;-;1;-;-;1;-;2;-;1;14;20
"078-082 DOENÇAS DO APARELHO DIGESTIVO";-;-;-;-;-;-;2;1;2;1;-;-;1;-;2;7;1;6;6;11;40
". 080 Doenças do fígado";-;-;-;-;-;-;2;1;-;1;-;-;-;-;1;3;-;-;-;1;9
"... 080.1 Doença alcoólica do fígado";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;2
"... 080.2 Fibrose e cirrose do fígado";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;2
"... 080.3 Outras doenças do fígado";-;-;-;-;-;-;2;1;-;-;-;-;-;-;-;1;-;-;-;1;5
". 081 Colecistite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;4
". 082 Rest doenças do aparelho digestivo";-;-;-;-;-;-;-;-;2;-;-;-;1;-;1;4;1;5;5;8;27
"083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;1;2;6
"084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;4;2;6;13
"085-087 DOENÇAS DO APARELHO GENITURINÁRIO";-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;3;4;3;3;19;35
". 085 D glomerulares e d renais túbulo-interstic";-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;1;-;-;-;4;7
". 086 Insuficiência renal";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;3;2;2;8;17
". 087 Rest doenças do aparelho geniturinário";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;1;7;11
"088-092 GRAVIDEZ, PARTO E PUERPÉRIO";-;-;-;-;-;-;-;-;1;-;-;2;-;-;-;-;-;-;-;-;3
". 090 Causas obstétricas indiretas";-;-;-;-;-;-;-;-;1;-;-;2;-;-;-;-;-;-;-;-;3
"093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL";5;4;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
". 093 Feto e recemnasc afet fat mat e compl grav";3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
". 094 Transt relac duração gestação e cresc fetal";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
". 096 Trans resp e cardiovas espec per perinatal";1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
". 097 Rest afec originadas no período perinatal";-;3;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS";6;1;1;2;-;2;-;-;-;1;-;-;-;-;-;-;-;-;-;1;14
". 098 Malformações congênitas do sistema nervoso";2;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
". 099 Malf congênitas do aparelho circulatório";1;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;5
". 100 Rest de malf cong, deform e anomal Cromoss";3;-;-;1;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;6
"101-103 SINT, SIN E ACH ANORM CLÍN E LAB, NCOP";1;-;-;-;-;1;1;1;-;1;-;1;-;-;-;2;2;1;4;22;37
". 101 Senilidade";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6;6
". 103 Rest sint, sin e ach anorm clín e laborat";1;-;-;-;-;1;1;1;-;1;-;1;-;-;-;2;2;1;4;16;31
"104-113 CAUSAS EXTERNAS DE MORBIDADE E MORTALIDADE";-;-;1;-;-;1;7;7;5;2;1;4;2;1;3;1;3;3;3;7;51
". 104 Acidentes de transporte";-;-;-;-;-;-;-;1;1;2;-;2;1;1;1;-;-;1;1;1;12
". 105 Quedas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;4;5
