 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 250030 ALAGOA GRANDE, 250110 AREIA, 250250 BOQUEIRAO, 250430 CATOLE DO ROCHA, 250440 CONCEICAO, 250480 COREMAS, 250520 CUITEGI, 250600 ESPERANCA, 250680 INGA, 250760 JUAREZ TAVORA, 250880 MALTA, 250915 MARIZOPOLIS, 250970 MONTEIRO, 251130 PIANCO, 251140 PICUI, 251180 PIRPIRITUBA, 251230 PRINCESA ISABEL, 251490 SAO MAMEDE, 251630 SUME, 251690 UIRAUNA
Sexo: Fem
Período:2020
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Total"
"001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS";-;-;1;-;-;-;1;1;-;-;3;2;7;4;5;16;17;21;28;57;163
". 001 Doenças infecciosas intestinais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;2;4
"... 003 Diarréia e gastroenterite orig infec pres";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;3
"... 004 Outras doenças infecciosas intestinais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
". 005-006 Tuberculose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2
"... 005 Tuberculose respiratória";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2
". 007-015 Outras doenças bacterianas";-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;4;3;5;10;25;50
"... 014 Septicemia";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;4;2;4;7;22;40
". 016-023 Doenças virais";-;-;1;-;-;-;-;-;-;-;1;-;-;-;1;-;-;1;-;-;4
"... 022 Hepatite viral";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;2
"... 023 Doen p/vírus da imunodefic humana (HIV)";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
". 024-027 Doenças transmitidas por protozoários";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;2
"... 026 Doença de Chagas";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;2
". 031 Restante algumas doenç infec e parasitárias";-;-;-;-;-;-;1;1;-;-;2;2;5;3;3;10;13;15;17;29;101
"032-052 NEOPLASIAS";-;-;1;1;2;-;1;-;-;3;8;10;8;16;15;18;20;25;18;33;179
". 032 Neopl malig do lábio, cav oral e faringe";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
". 033 Neoplasia maligna do esôfago";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;3
". 034 Neoplasia maligna do estômago";-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;2;1;-;1;2;9
". 035 Neoplasia maligna do cólon,reto e ânus";-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;1;-;1;-;1;6
". 036 Neopl malig do fígado e vias bil intrahepát";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;1;2;-;6
". 037 Neoplasia maligna do pâncreas";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;1;4;1;3;13
". 038 Neoplasia maligna da laringe";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
". 039 Neopl malig da traquéia,brônquios e pulmões";-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;1;3;4;3;4;18
". 041 Neoplasia maligna da mama";-;-;-;-;-;-;-;-;-;-;2;3;1;1;4;3;1;3;-;4;22
". 042 Neoplasia maligna do colo do útero";-;-;-;-;-;-;-;-;-;1;2;3;2;2;1;1;4;1;1;-;18
". 043 Neopl malig de corpo e partes n/esp útero";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;1;-;3
". 044 Neoplasia maligna do ovário";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
". 047 Neopl malig mening,encéf e out partes SNC";-;-;-;-;1;-;-;-;-;-;-;-;-;2;-;2;2;-;2;-;9
". 048 Linfoma não-Hodgkin";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;2
". 049 Mieloma mult e neopl malig de plasmócitos";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;2
". 050 Leucemia";-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;3
". 051 Neoplasias in situ, benig, comport incert";-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;2;-;2;-;4;11
". 052 Restante de neoplasias malignas";-;-;1;-;-;-;1;-;-;-;2;1;1;6;6;3;5;6;5;14;51
"053-054 D SANGUE E ORG HEMAT E ALGUNS TRANS IMUNIT";-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;2;-;2;6
". 053 Anemias";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;2;4
". 054 Rest d sangue, org hemat e alg transt imunit";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;2
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS";-;-;2;-;-;-;-;-;-;-;-;2;7;4;5;8;11;18;17;54;128
". 055 Diabetes mellitus";-;-;1;-;-;-;-;-;-;-;-;2;4;4;4;7;11;16;14;42;105
". 056 Desnutrição";-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2;4;8
". 057 Rest doenças endócr, nutricion e metabólicas";-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;1;-;2;1;8;15
"058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS";-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;2;1;-;2;8
". 058 Transt ment e comport uso subst psicoativas";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;1;4
"... 058.1 Trans ment e comport devid uso álcool";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
". 059 Rest transtornos mentais e comportamentais";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;1;-;1;4
"060-063 DOENÇAS DO SISTEMA NERVOSO";-;-;-;1;-;-;2;-;-;-;-;-;-;-;1;-;1;3;5;17;30
". 060 Meningite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
". 061 Doença de Alzheimer";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;4;14;20
". 062 Epilepsia";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2
". 063 Restante das doenças do sistema nervoso";-;-;-;-;-;-;2;-;-;-;-;-;-;-;1;-;-;1;1;2;7
"066-072 DOENÇAS DO APARELHO CIRCULATÓRIO";-;-;-;-;-;-;-;-;-;3;4;5;7;9;15;15;22;43;55;158;336
". 066 Febre reumát aguda e doen reum crôn coração";-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;1;-;-;3
". 067 Doenças hipertensivas";-;-;-;-;-;-;-;-;-;-;-;2;1;2;4;-;5;7;12;50;83
". 068 Doenças isquêmicas do coração";-;-;-;-;-;-;-;-;-;1;2;1;2;6;6;6;6;15;19;48;112
"... 068.1 Infarto agudo do miocárdio";-;-;-;-;-;-;-;-;-;1;2;-;2;5;6;6;6;13;18;43;102
". 069 Outras doenças cardíacas";-;-;-;-;-;-;-;-;-;1;1;-;1;-;3;3;6;8;5;25;53
". 070 Doenças cerebrovasculares";-;-;-;-;-;-;-;-;-;1;1;-;2;1;2;5;4;12;18;33;79
". 071 Aterosclerose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
". 072 Rest doenças do aparelho circulatório";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;-;2;5
"073-077 DOENÇAS DO APARELHO RESPIRATÓRIO";-;-;-;1;-;-;-;-;-;-;-;4;4;2;4;5;2;12;21;71;126
". 074 Pneumonia";-;-;-;1;-;-;-;-;-;-;-;1;2;-;1;1;1;6;8;48;69
". 076 Doenças crônicas das vias aéreas inferiores";-;-;-;-;-;-;-;-;-;-;-;3;1;1;1;3;-;4;11;11;35
"... 076.1 Asma";-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;2;2;6
". 077 Restante  doenças do aparelho respiratório";-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;1;1;2;2;12;22
"078-082 DOENÇAS DO APARELHO DIGESTIVO";-;-;-;-;-;-;-;-;-;-;1;1;2;2;5;4;5;4;3;14;41
". 078 Úlcera gástrica, duodenal e péptica";-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;-;1;-;1;5
". 080 Doenças do fígado";-;-;-;-;-;-;-;-;-;-;-;-;1;1;4;3;3;1;-;1;14
"... 080.1 Doença alcoólica do fígado";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;2
"... 080.2 Fibrose e cirrose do fígado";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;1;-;-;-;4
"... 080.3 Outras doenças do fígado";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;2;1;-;1;8
". 081 Colecistite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
". 082 Rest doenças do aparelho digestivo";-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;-;2;1;3;12;21
"083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;4;6
"084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO";-;-;1;-;-;-;-;-;-;-;-;-;1;-;1;-;-;1;1;4;9
"085-087 DOENÇAS DO APARELHO GENITURINÁRIO";-;-;1;-;-;-;-;-;-;-;2;1;1;1;-;2;4;6;6;23;47
". 086 Insuficiência renal";-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;1;1;4;3;8;19
". 087 Rest doenças do aparelho geniturinário";-;-;-;-;-;-;-;-;-;-;1;1;1;1;-;1;3;2;3;15;28
"088-092 GRAVIDEZ, PARTO E PUERPÉRIO";-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;2
". 089 Outras causas obstétricas diretas";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
". 090 Causas obstétricas indiretas";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL";8;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12
". 093 Feto e recemnasc afet fat mat e compl grav";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
". 094 Transt relac duração gestação e cresc fetal";2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
". 095 Traumatismo de parto";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
". 096 Trans resp e cardiovas espec per perinatal";2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
". 097 Rest afec originadas no período perinatal";3;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS";2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;4
". 098 Malformações congênitas do sistema nervoso";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
". 099 Malf congênitas do aparelho circulatório";1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
". 100 Rest de malf cong, deform e anomal Cromoss";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"101-103 SINT, SIN E ACH ANORM CLÍN E LAB, NCOP";-;-;1;1;-;-;-;1;1;2;1;3;3;-;4;7;8;5;5;73;115
". 101 Senilidade";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11;11
". 102 Morte sem assistência médica";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;-;-;3;17;24
". 103 Rest sint, sin e ach anorm clín e laborat";-;-;1;1;-;-;-;1;1;2;1;3;2;-;3;5;8;5;2;45;80
"104-113 CAUSAS EXTERNAS DE MORBIDADE E MORTALIDADE";-;1;1;-;1;1;9;3;1;3;4;2;3;-;4;3;4;-;3;9;52
". 104 Acidentes de transporte";-;-;1;-;-;-;4;-;-;3;2;1;-;-;-;-;1;-;-;-;12
". 105 Quedas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;2;8;13
". 109 Lesões autoprovocadas voluntariamente";-;-;-;-;-;-;-;2;-;-;-;-;2;-;3;1;-;-;1;-;9
". 110 Agressões";-;-;-;-;-;-;4;1;-;-;1;1;1;-;-;1;-;-;-;-;9
". 111 Eventos(fatos) cuja intenção é indeterminada";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
". 113 Todas as outras causas externas";-;1;-;-;-;1;1;-;1;-;1;-;-;-;1;-;1;-;-;1;8
"Total";10;6;8;4;3;1;13;6;2;12;26;30;43;40;59;79;97;141;162;522;1264
 Fonte: MS/SVS/CGIAE - Sistema de Informações sobre Mortalidade - SIM
 Nota:
 
 Em 2011, houve uma mudança no conteúdo da Declaração de Óbito, com maior detalhamento das informações coletadas. Para este ano, foram
 utilizados simultaneamente os dois formulários. Para mais detalhes sobre as mudanças ocorridas e os seus efeitos, veja o documento
 "Sistema de Informações sobre Mortalidade - SIM. Consolidação da base de dados de 2011".
 No dia 13/06/2019, os arquivos do SIM referentes ao ano de notificação 2017 foram atualizados, com alteração das causas básicas de 2 registros e exclusão de 1 registro.
 No dia 01/04/2020, os arquivos do SIM referentes ao ano de notificação 2019 foram atualizados, com alteração das causas básicas de 4 registros e exclusão de 1 registro.
 
