 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 260030 AGRESTINA, 260050 AGUAS BELAS, 260070 ALIANCA, 260080 ALTINHO, 260110 ARARIPINA, 260160 BELEM DE SAO FRANCISCO, 260300 CABROBO, 260450 CHA GRANDE, 260510 CUSTODIA, 260550 FERREIROS, 260570 FLORESTA, 260610 GLORIA DO GOITA, 260660 IBIMIRIM, 260730 IPUBI, 260810 JOAO ALFREDO, 260845 LAGOA DO CARRO, 260875 LAGOA GRANDE, 260900 MACAPARANA, 260990 OURICURI, 261100 PETROLANDIA, 261130 POMBOS, 261300 SAO BENTO DO UNA, 261310 SAO CAITANO, 261330 SAO JOAQUIM DO MONTE, 261360 SAO JOSE DO EGITO, 261380 SAO VICENTE FERRER, 261410 SERTANIA, 261460 TABIRA, 261500 TAQUARITINGA DO NORTE, 261630 VICENCIA
Sexo: Masc
Período:2022
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS";1;1;2;3;1;1;-;2;6;4;2;7;17;16;14;20;21;38;22;109;-;287
". 001 Doenças infecciosas intestinais";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;3;2;5;-;11
"... 003 Diarréia e gastroenterite orig infec pres";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;5;-;7
"... 004 Outras doenças infecciosas intestinais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;1;-;-;4
". 005-006 Tuberculose";-;-;-;-;-;-;-;-;-;2;-;-;3;1;-;1;2;1;1;-;-;11
"... 005 Tuberculose respiratória";-;-;-;-;-;-;-;-;-;2;-;-;2;1;-;1;2;1;1;-;-;10
"... 006 Outras tuberculoses";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
". 007-015 Outras doenças bacterianas";1;-;2;1;-;-;-;-;2;-;-;2;8;4;3;6;8;15;9;34;-;95
"... 009 Hanseníase";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;2
"... 014 Septicemia";-;-;1;1;-;-;-;-;2;-;-;2;8;4;1;4;7;12;8;30;-;80
"... 015 Infecções com transmissão predom sexual";1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
". 016-023 Doenças virais";-;-;-;-;-;-;-;1;2;2;2;4;2;5;1;1;1;1;-;2;-;24
"... 020 Out febres p/arbovírus e febr hemor virais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"... 022 Hepatite viral";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;1;-;3
"... 023 Doen p/vírus da imunodefic humana (HIV)";-;-;-;-;-;-;-;1;2;2;2;3;2;5;1;-;-;-;-;1;-;19
". 024-027 Doenças transmitidas por protozoários";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;3;1;2;-;2;-;9
"... 025 Leishmaniose";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"... 026 Doença de Chagas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;1;2;-;2;-;8
". 028-030 Helmintíases";-;-;-;1;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;3
"... 028 Esquistossomose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;2
"... 030 Restante de helmintíases";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
". 031 Restante algumas doenç infec e parasitárias";-;1;-;1;1;1;-;1;2;-;-;-;3;6;8;9;9;16;10;66;-;134
"032-052 NEOPLASIAS";-;-;-;1;1;2;-;5;4;5;6;8;21;23;42;50;54;60;63;116;-;461
". 032 Neopl malig do lábio, cav oral e faringe";-;-;-;-;-;-;-;-;-;-;-;-;-;2;5;4;4;4;1;5;-;25
". 033 Neoplasia maligna do esôfago";-;-;-;-;-;-;-;-;-;-;-;-;3;1;4;5;7;-;1;7;-;28
". 034 Neoplasia maligna do estômago";-;-;-;-;-;-;-;-;1;1;2;-;4;3;2;6;6;4;6;9;-;44
". 035 Neoplasia maligna do cólon,reto e ânus";-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;2;1;2;5;2;-;15
". 036 Neopl malig do fígado e vias bil intrahepát";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;5;2;4;3;-;18
". 037 Neoplasia maligna do pâncreas";-;-;-;-;-;-;-;-;-;-;1;2;1;2;-;3;1;4;2;3;-;19
". 038 Neoplasia maligna da laringe";-;-;-;-;-;-;-;-;-;-;-;-;2;1;1;1;2;-;2;4;-;13
". 039 Neopl malig da traquéia,brônquios e pulmões";-;-;-;-;-;-;-;-;-;-;-;-;-;3;8;5;3;8;4;6;-;37
". 040 Neoplasia maligna da pele";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2
". 041 Neoplasia maligna da mama";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
". 045 Neoplasia maligna da próstata";-;-;-;-;-;-;-;-;-;-;-;-;1;1;4;6;5;10;15;44;-;86
". 046 Neoplasia maligna da bexiga";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;4;-;5
". 047 Neopl malig mening,encéf e out partes SNC";-;-;-;-;-;1;-;1;1;1;2;1;1;6;4;1;2;2;5;1;-;29
". 048 Linfoma não-Hodgkin";-;-;-;-;-;-;-;1;-;-;-;-;-;-;2;1;1;2;-;2;-;9
". 049 Mieloma mult e neopl malig de plasmócitos";-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;3;1;1;1;-;8
". 050 Leucemia";-;-;-;-;1;1;-;1;-;-;-;1;-;-;-;2;2;-;2;2;-;12
". 051 Neoplasias in situ, benig, comport incert";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2;2;2;3;2;-;12
". 052 Restante de neoplasias malignas";-;-;-;1;-;-;-;2;2;2;-;2;5;4;11;9;10;19;11;20;-;98
"053-054 D SANGUE E ORG HEMAT E ALGUNS TRANS IMUNIT";-;-;1;-;-;-;-;-;1;1;-;-;-;1;2;-;2;-;1;7;-;16
". 053 Anemias";-;-;1;-;-;-;-;-;1;1;-;-;-;-;2;-;1;-;1;7;-;14
". 054 Rest d sangue, org hemat e alg transt imunit";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;2
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS";-;-;1;-;1;-;1;3;1;3;3;7;11;15;19;17;15;28;23;76;-;224
". 055 Diabetes mellitus";-;-;-;-;-;-;-;2;-;2;1;6;8;12;14;16;14;24;22;62;-;183
". 056 Desnutrição";-;-;1;-;-;-;-;-;1;1;-;-;-;-;-;1;-;1;1;6;-;12
". 057 Rest doenças endócr, nutricion e metabólicas";-;-;-;-;1;-;1;1;-;-;2;1;3;3;5;-;1;3;-;8;-;29
"058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS";-;-;-;-;-;-;1;1;3;5;9;12;13;14;11;4;5;4;5;12;-;99
". 058 Transt ment e comport uso subst psicoativas";-;-;-;-;-;-;1;1;3;5;8;12;13;14;11;4;5;4;5;3;-;89
"... 058.1 Trans ment e comport devid uso álcool";-;-;-;-;-;-;1;1;3;4;8;10;10;10;7;3;4;1;4;1;-;67
". 059 Rest transtornos mentais e comportamentais";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;9;-;10
"060-063 DOENÇAS DO SISTEMA NERVOSO";-;-;-;3;-;1;7;3;2;4;3;7;5;8;4;5;4;5;12;28;-;101
". 060 Meningite";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
". 061 Doença de Alzheimer";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;5;22;-;29
". 062 Epilepsia";-;-;-;1;-;-;-;1;2;2;3;5;3;4;1;1;1;2;1;1;-;28
". 063 Restante das doenças do sistema nervoso";-;-;-;2;-;1;7;2;-;1;-;2;2;4;3;4;2;2;6;5;-;43
"066-072 DOENÇAS DO APARELHO CIRCULATÓRIO";-;-;2;-;1;1;1;3;4;13;19;18;39;53;76;91;113;115;134;371;-;1054
". 066 Febre reumát aguda e doen reum crôn coração";-;-;-;-;1;-;-;-;-;1;-;-;-;1;-;-;1;-;2;1;-;7
". 067 Doenças hipertensivas";-;-;-;-;-;-;-;1;-;1;4;3;8;13;11;12;17;16;30;84;-;200
". 068 Doenças isquêmicas do coração";-;-;-;-;-;-;-;1;2;4;6;6;18;18;41;34;41;47;48;119;-;385
"... 068.1 Infarto agudo do miocárdio";-;-;-;-;-;-;-;-;2;4;6;5;17;17;36;33;39;40;47;107;-;353
". 069 Outras doenças cardíacas";-;-;1;-;-;1;-;-;1;5;2;4;4;8;10;11;19;16;20;62;-;164
". 070 Doenças cerebrovasculares";-;-;1;-;-;-;1;1;1;2;6;5;8;12;12;32;30;31;31;91;-;264
". 072 Rest doenças do aparelho circulatório";-;-;-;-;-;-;-;-;-;-;1;-;1;1;2;2;5;5;3;14;-;34
"073-077 DOENÇAS DO APARELHO RESPIRATÓRIO";-;-;5;4;3;4;2;5;4;2;2;9;10;16;13;26;35;42;54;205;-;441
". 073 Influenza (gripe)";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;-;3
". 074 Pneumonia";-;-;3;3;3;2;2;1;1;2;1;3;4;8;4;15;12;14;23;99;-;200
". 075 Out infec agudas das vias aéreas inferiores";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;2;-;6
"... 075.1 Bronquiolite";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
". 076 Doenças crônicas das vias aéreas inferiores";-;-;-;-;-;1;-;1;1;-;-;1;2;4;4;4;8;14;18;55;-;113
"... 076.1 Asma";-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;1;3;-;6
". 077 Restante  doenças do aparelho respiratório";-;-;1;1;-;1;-;3;2;-;1;5;4;4;5;7;11;13;12;49;-;119
"078-082 DOENÇAS DO APARELHO DIGESTIVO";-;-;-;1;-;1;2;1;2;6;14;25;24;30;24;21;30;16;21;39;-;257
". 078 Úlcera gástrica, duodenal e péptica";-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;-;2;-;2;3;-;11
". 079 Peritonite";-;-;-;-;-;-;-;-;1;-;-;2;-;1;1;-;-;1;-;-;-;6
". 080 Doenças do fígado";-;-;-;-;-;-;-;-;1;5;7;15;15;19;11;13;15;6;2;3;-;112
"... 080.1 Doença alcoólica do fígado";-;-;-;-;-;-;-;-;1;4;4;14;11;14;6;8;7;2;1;2;-;74
"... 080.2 Fibrose e cirrose do fígado";-;-;-;-;-;-;-;-;-;1;1;-;2;1;1;2;4;-;1;1;-;14
"... 080.3 Outras doenças do fígado";-;-;-;-;-;-;-;-;-;-;2;1;2;4;4;3;4;4;-;-;-;24
". 081 Colecistite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;2
". 082 Rest doenças do aparelho digestivo";-;-;-;1;-;1;2;1;-;1;7;8;9;9;9;7;13;9;17;32;-;126
"083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO";-;-;-;-;-;-;-;-;-;-;1;1;2;2;1;2;-;2;2;8;-;21
"084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO";-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;2;1;9;-;14
"085-087 DOENÇAS DO APARELHO GENITURINÁRIO";-;-;-;-;-;-;-;1;1;-;2;4;3;3;2;6;13;22;15;69;-;141
". 085 D glomerulares e d renais túbulo-interstic";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;2;-;3;-;7
". 086 Insuficiência renal";-;-;-;-;-;-;-;1;1;-;1;-;2;2;1;4;4;6;4;21;-;47
". 087 Rest doenças do aparelho geniturinário";-;-;-;-;-;-;-;-;-;-;-;4;1;1;1;1;9;14;11;45;-;87
"093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL";44;10;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;61
". 093 Feto e recemnasc afet fat mat e compl grav";11;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12
". 094 Transt relac duração gestação e cresc fetal";8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
". 096 Trans resp e cardiovas espec per perinatal";14;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18
". 097 Rest afec originadas no período perinatal";11;10;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;23
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS";10;3;7;1;1;1;1;-;-;-;-;-;-;-;-;-;-;-;2;-;-;26
". 098 Malformações congênitas do sistema nervoso";3;-;2;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
". 099 Malf congênitas do aparelho circulatório";3;1;3;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;10
". 100 Rest de malf cong, deform e anomal Cromoss";4;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;9
"101-103 SINT, SIN E ACH ANORM CLÍN E LAB, NCOP";-;-;2;1;-;1;1;4;3;6;11;11;10;14;16;14;13;24;31;89;2;253
". 101 Senilidade";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;14;-;15
". 102 Morte sem assistência médica";-;-;-;-;-;-;-;1;-;1;4;-;1;1;3;2;6;9;6;31;-;65
". 103 Rest sint, sin e ach anorm clín e laborat";-;-;2;1;-;1;1;3;3;5;7;11;9;13;13;12;7;15;24;44;2;173
"104-113 CAUSAS EXTERNAS DE MORBIDADE E MORTALIDADE";-;-;3;7;3;3;46;92;101;77;66;75;72;49;42;30;24;14;17;28;7;756
". 104 Acidentes de transporte";-;-;-;2;1;-;12;24;27;22;21;28;23;20;16;8;8;3;3;2;2;222
". 105 Quedas";-;-;-;-;-;-;-;1;-;1;4;1;1;-;1;4;3;1;4;11;-;32
". 106 Afogamento e submersões acidentais";-;-;-;2;1;-;2;7;3;2;-;6;2;5;3;-;2;1;-;2;-;38
". 107 Exposição à fumaça, ao fogo e às chamas";-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;2
". 109 Lesões autoprovocadas voluntariamente";-;-;-;-;-;1;1;6;5;3;3;6;4;2;7;3;1;1;1;3;-;47
". 110 Agressões";-;-;-;1;-;1;27;50;61;43;28;24;28;12;7;7;5;2;1;1;3;301
". 111 Eventos(fatos) cuja intenção é indeterminada";-;-;1;1;1;1;2;3;4;4;8;7;9;8;5;4;4;1;3;2;1;69
". 113 Todas as outras causas externas";-;-;2;1;-;-;2;1;-;2;2;3;4;2;3;4;1;5;5;7;1;45
