 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 230015 ACARAPE, 230210 BATURITE, 230270 CAMPOS SALES, 230380 CEDRO, 230495 GUAIUBA, 230540 ICO, 230580 IPU, 230690 JAGUARIBE, 230790 MARTINOPOLE, 230870 MORADA NOVA, 230930 NOVA RUSSAS, 230950 OROS, 231050 PEDRA BRANCA, 231070 PENTECOSTE, 231150 QUIXERE, 231160 REDENCAO, 231310 TABULEIRO DO NORTE, 231330 TAUA, 231380 URUBURETAMA, 231395 VARJOTA, 231400 VARZEA ALEGRE
Sexo: Masc
Período:2022
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Total"
"001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS";1;-;4;3;1;-;2;2;3;2;6;4;5;9;8;14;19;16;21;92;212
". 001 Doenças infecciosas intestinais";-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;1;6;10
"... 003 Diarréia e gastroenterite orig infec pres";-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;1;5;9
"... 004 Outras doenças infecciosas intestinais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
". 005-006 Tuberculose";-;-;-;-;-;-;-;1;-;-;1;-;-;4;1;1;1;-;-;-;9
"... 005 Tuberculose respiratória";-;-;-;-;-;-;-;-;-;-;1;-;-;4;1;1;1;-;-;-;8
"... 006 Outras tuberculoses";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
". 007-015 Outras doenças bacterianas";1;-;2;1;-;-;-;1;1;-;-;1;1;1;1;6;7;5;14;33;75
"... 008 Leptospirose";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"... 009 Hanseníase";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"... 014 Septicemia";-;-;2;1;-;-;-;1;-;-;-;-;1;-;1;4;7;4;10;22;53
"... 015 Infecções com transmissão predom sexual";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
". 016-023 Doenças virais";-;-;-;-;-;-;-;-;1;-;5;1;1;1;1;1;-;-;-;1;12
"... 023 Doen p/vírus da imunodefic humana (HIV)";-;-;-;-;-;-;-;-;1;-;5;1;1;-;1;1;-;-;-;-;10
". 024-027 Doenças transmitidas por protozoários";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;1;1;1;7
"... 025 Leishmaniose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"... 026 Doença de Chagas";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;1;1;1;6
". 028-030 Helmintíases";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"... 029 Cisticercose";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
". 031 Restante algumas doenç infec e parasitárias";-;-;1;2;1;-;1;-;1;2;-;2;2;2;5;5;9;9;5;51;98
"032-052 NEOPLASIAS";-;-;1;1;1;3;2;2;-;5;6;5;10;22;33;36;46;72;76;134;455
". 032 Neopl malig do lábio, cav oral e faringe";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;2;3;4;11
". 033 Neoplasia maligna do esôfago";-;-;-;-;-;-;-;-;-;-;-;1;-;4;3;2;3;7;5;7;32
". 034 Neoplasia maligna do estômago";-;-;-;-;-;-;-;-;-;-;1;1;2;5;3;4;4;8;10;10;48
". 035 Neoplasia maligna do cólon,reto e ânus";-;-;-;-;-;-;-;-;-;-;3;-;-;-;4;1;2;5;4;5;24
". 036 Neopl malig do fígado e vias bil intrahepát";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;3;3;3;1;13
". 037 Neoplasia maligna do pâncreas";-;-;-;-;-;-;-;-;-;-;-;1;2;1;6;1;3;3;5;5;27
". 038 Neoplasia maligna da laringe";-;-;-;-;-;-;-;-;-;-;-;1;-;3;-;2;5;5;1;3;20
". 039 Neopl malig da traquéia,brônquios e pulmões";-;-;-;-;-;-;-;-;-;1;-;-;2;1;6;9;7;13;5;18;62
". 040 Neoplasia maligna da pele";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
". 041 Neoplasia maligna da mama";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;2
". 045 Neoplasia maligna da próstata";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;1;9;8;38;60
". 046 Neoplasia maligna da bexiga";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;1;1;1;6
". 047 Neopl malig mening,encéf e out partes SNC";-;-;-;-;-;-;-;-;-;1;-;-;-;2;1;2;1;1;2;3;13
". 048 Linfoma não-Hodgkin";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;4;7
". 049 Mieloma mult e neopl malig de plasmócitos";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;3;-;-;-;4
". 050 Leucemia";-;-;-;-;1;3;1;-;-;1;-;1;-;-;-;1;2;2;3;4;19
". 051 Neoplasias in situ, benig, comport incert";-;-;1;-;-;-;-;-;-;1;-;-;2;1;-;2;-;3;2;6;18
". 052 Restante de neoplasias malignas";-;-;-;1;-;-;1;2;-;1;-;-;1;4;6;6;10;10;21;25;88
"053-054 D SANGUE E ORG HEMAT E ALGUNS TRANS IMUNIT";-;-;-;-;-;-;-;-;-;-;1;-;1;2;-;1;2;2;1;3;13
". 053 Anemias";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;2;-;3;7
". 054 Rest d sangue, org hemat e alg transt imunit";-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;2;-;1;-;6
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS";-;-;-;-;-;-;-;2;-;-;6;2;6;9;9;15;15;23;15;55;157
". 055 Diabetes mellitus";-;-;-;-;-;-;-;1;-;-;4;2;5;4;8;13;14;19;15;35;120
". 056 Desnutrição";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8;8
". 057 Rest doenças endócr, nutricion e metabólicas";-;-;-;-;-;-;-;1;-;-;2;-;1;5;1;2;1;4;-;12;29
"058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS";-;-;-;-;-;-;-;-;-;1;-;5;6;4;8;6;8;7;6;12;63
". 058 Transt ment e comport uso subst psicoativas";-;-;-;-;-;-;-;-;-;1;-;4;6;4;8;6;6;6;5;3;49
"... 058.1 Trans ment e comport devid uso álcool";-;-;-;-;-;-;-;-;-;1;-;3;6;4;7;6;6;5;3;1;42
". 059 Rest transtornos mentais e comportamentais";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2;1;1;9;14
"060-063 DOENÇAS DO SISTEMA NERVOSO";-;-;-;1;-;-;1;2;3;2;2;7;2;4;9;1;6;9;5;48;102
". 060 Meningite";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
". 061 Doença de Alzheimer";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;2;29;35
". 062 Epilepsia";-;-;-;-;-;-;-;1;1;-;-;5;1;2;5;-;3;1;-;2;21
". 063 Restante das doenças do sistema nervoso";-;-;-;1;-;-;-;1;2;2;2;2;1;2;4;1;3;4;3;17;45
"066-072 DOENÇAS DO APARELHO CIRCULATÓRIO";-;-;-;-;-;1;-;6;6;8;15;20;22;41;47;54;74;97;107;300;798
". 066 Febre reumát aguda e doen reum crôn coração";-;-;-;-;-;-;-;-;-;-;-;2;-;2;1;-;-;-;-;2;7
