 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 250030 ALAGOA GRANDE, 250110 AREIA, 250250 BOQUEIRAO, 250430 CATOLE DO ROCHA, 250440 CONCEICAO, 250480 COREMAS, 250520 CUITEGI, 250600 ESPERANCA, 250680 INGA, 250760 JUAREZ TAVORA, 250880 MALTA, 250915 MARIZOPOLIS, 250970 MONTEIRO, 251130 PIANCO, 251140 PICUI, 251180 PIRPIRITUBA, 251230 PRINCESA ISABEL, 251490 SAO MAMEDE, 251630 SUME, 251690 UIRAUNA
Sexo: Masc
Período:2019
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Total"
"001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS";-;-;-;-;-;-;-;-;1;-;1;8;2;3;3;5;2;5;5;15;50
". 005-006 Tuberculose";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;1;-;3
"... 005 Tuberculose respiratória";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;1;-;3
". 007-015 Outras doenças bacterianas";-;-;-;-;-;-;-;-;1;-;-;3;-;2;-;2;1;5;2;13;29
"... 014 Septicemia";-;-;-;-;-;-;-;-;-;-;-;2;-;1;-;2;1;3;1;10;20
". 016-023 Doenças virais";-;-;-;-;-;-;-;-;-;-;1;4;2;-;3;1;1;-;1;1;14
"... 020 Out febres p/arbovírus e febr hemor virais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"... 022 Hepatite viral";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2
"... 023 Doen p/vírus da imunodefic humana (HIV)";-;-;-;-;-;-;-;-;-;-;1;4;2;-;2;1;1;-;-;-;11
". 024-027 Doenças transmitidas por protozoários";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;1;1;4
"... 026 Doença de Chagas";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;1;1;4
"032-052 NEOPLASIAS";-;-;-;-;1;2;-;-;1;1;2;4;8;15;19;18;22;33;28;51;205
". 032 Neopl malig do lábio, cav oral e faringe";-;-;-;-;-;-;-;-;-;-;1;1;1;2;1;-;1;2;1;1;11
". 033 Neoplasia maligna do esôfago";-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;2;1;1;4;4;16
". 034 Neoplasia maligna do estômago";-;-;-;-;-;-;-;-;-;1;-;-;1;1;1;3;2;5;2;5;21
". 035 Neoplasia maligna do cólon,reto e ânus";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;1;3;1;-;8
". 036 Neopl malig do fígado e vias bil intrahepát";-;-;-;-;-;-;-;-;-;-;-;-;-;3;2;-;-;-;3;-;8
". 037 Neoplasia maligna do pâncreas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;1;5;9
". 038 Neoplasia maligna da laringe";-;-;-;-;-;-;-;-;-;-;-;-;-;2;3;1;2;1;-;-;9
". 039 Neopl malig da traquéia,brônquios e pulmões";-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;2;5;4;4;5;22
". 040 Neoplasia maligna da pele";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
". 041 Neoplasia maligna da mama";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;2
". 045 Neoplasia maligna da próstata";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;5;4;5;14;31
". 046 Neoplasia maligna da bexiga";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;1;4
". 047 Neopl malig mening,encéf e out partes SNC";-;-;-;-;1;-;-;-;-;-;-;1;1;1;-;2;1;-;-;-;7
". 049 Mieloma mult e neopl malig de plasmócitos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;1;4
". 050 Leucemia";-;-;-;-;-;2;-;-;1;-;-;1;-;-;1;-;-;2;1;2;10
". 051 Neoplasias in situ, benig, comport incert";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;3;-;3;9
". 052 Restante de neoplasias malignas";-;-;-;-;-;-;-;-;-;-;1;1;2;3;5;2;2;3;4;10;33
"053-054 D SANGUE E ORG HEMAT E ALGUNS TRANS IMUNIT";-;-;-;-;-;-;1;-;-;1;-;2;-;1;-;-;1;-;-;6;12
". 053 Anemias";-;-;-;-;-;-;1;-;-;1;-;1;-;-;-;-;-;-;-;5;8
". 054 Rest d sangue, org hemat e alg transt imunit";-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;1;-;-;1;4
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS";-;-;-;-;-;-;-;-;-;-;2;1;3;3;3;13;5;15;9;23;77
". 055 Diabetes mellitus";-;-;-;-;-;-;-;-;-;-;2;1;1;2;1;13;5;15;8;21;69
". 056 Desnutrição";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;3
". 057 Rest doenças endócr, nutricion e metabólicas";-;-;-;-;-;-;-;-;-;-;-;-;2;1;1;-;-;-;-;1;5
"058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS";-;-;-;-;-;-;-;-;1;-;2;2;2;3;1;-;2;2;1;4;20
". 058 Transt ment e comport uso subst psicoativas";-;-;-;-;-;-;-;-;1;-;2;2;2;3;1;-;1;2;1;4;19
"... 058.1 Trans ment e comport devid uso álcool";-;-;-;-;-;-;-;-;1;-;2;2;2;2;1;-;1;-;-;1;12
". 059 Rest transtornos mentais e comportamentais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"060-063 DOENÇAS DO SISTEMA NERVOSO";-;-;-;-;-;2;1;-;-;1;2;-;1;-;1;-;-;3;1;11;23
". 061 Doença de Alzheimer";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;7;9
". 062 Epilepsia";-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;2
". 063 Restante das doenças do sistema nervoso";-;-;-;-;-;2;1;-;-;1;-;-;1;-;1;-;-;2;-;4;12
"066-072 DOENÇAS DO APARELHO CIRCULATÓRIO";-;-;-;1;1;1;1;1;1;2;8;13;18;19;32;26;39;46;46;140;395
". 066 Febre reumát aguda e doen reum crôn coração";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
". 067 Doenças hipertensivas";-;-;-;-;-;-;-;-;-;-;-;3;-;3;2;3;4;7;6;31;59
". 068 Doenças isquêmicas do coração";-;-;-;-;-;-;-;-;1;1;5;5;11;8;19;17;19;17;11;36;150
"... 068.1 Infarto agudo do miocárdio";-;-;-;-;-;-;-;-;1;-;4;5;10;8;19;16;19;15;11;36;144
". 069 Outras doenças cardíacas";-;-;-;1;1;1;-;-;-;1;1;1;2;2;3;-;5;7;7;28;60
". 070 Doenças cerebrovasculares";-;-;-;-;-;-;1;-;-;-;1;2;5;5;6;5;10;14;21;40;110
". 071 Aterosclerose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
". 072 Rest doenças do aparelho circulatório";-;-;-;-;-;-;-;-;-;-;1;2;-;1;2;1;1;1;1;4;14
"073-077 DOENÇAS DO APARELHO RESPIRATÓRIO";-;-;1;1;1;-;1;1;-;3;4;3;5;6;6;9;15;12;18;61;147
". 074 Pneumonia";-;-;1;1;-;-;1;1;-;1;1;3;2;3;1;3;11;4;9;35;77
". 076 Doenças crônicas das vias aéreas inferiores";-;-;-;-;1;-;-;-;-;-;1;-;1;1;1;3;3;6;6;21;44
