 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 250030 ALAGOA GRANDE, 250110 AREIA, 250250 BOQUEIRAO, 250430 CATOLE DO ROCHA, 250440 CONCEICAO, 250480 COREMAS, 250520 CUITEGI, 250600 ESPERANCA, 250680 INGA, 250760 JUAREZ TAVORA, 250880 MALTA, 250915 MARIZOPOLIS, 250970 MONTEIRO, 251130 PIANCO, 251140 PICUI, 251180 PIRPIRITUBA, 251230 PRINCESA ISABEL, 251490 SAO MAMEDE, 251630 SUME, 251690 UIRAUNA
Sexo: Fem
Período:2017
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Total"
"001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS";-;1;1;-;-;2;-;-;-;1;1;2;3;-;2;1;4;4;2;26;50
". 001 Doenças infecciosas intestinais";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;7;9
"... 003 Diarréia e gastroenterite orig infec pres";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;7;8
"... 004 Outras doenças infecciosas intestinais";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
". 007-015 Outras doenças bacterianas";-;-;1;-;-;1;-;-;-;1;1;-;-;-;2;1;3;4;1;19;34
"... 014 Septicemia";-;-;1;-;-;1;-;-;-;1;1;-;-;-;2;-;3;2;1;15;27
"... 015 Infecções com transmissão predom sexual";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
". 016-023 Doenças virais";-;1;-;-;-;-;-;-;-;-;-;2;3;-;-;-;-;-;1;-;7
"... 018 Dengue";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"... 020 Out febres p/arbovírus e febr hemor virais";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2
"... 023 Doen p/vírus da imunodefic humana (HIV)";-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;-;-;-;-;-;3
"032-052 NEOPLASIAS";-;-;-;-;1;2;-;-;2;3;4;6;6;11;13;19;23;20;21;37;168
". 032 Neopl malig do lábio, cav oral e faringe";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;2
". 033 Neoplasia maligna do esôfago";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;-;4
". 034 Neoplasia maligna do estômago";-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;3;2;2;4;14
". 035 Neoplasia maligna do cólon,reto e ânus";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;1;4
". 036 Neopl malig do fígado e vias bil intrahepát";-;-;-;-;-;1;-;-;-;-;-;1;-;-;1;4;7;1;1;5;21
". 037 Neoplasia maligna do pâncreas";-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;1;-;-;1;5
". 038 Neoplasia maligna da laringe";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;2
". 039 Neopl malig da traquéia,brônquios e pulmões";-;-;-;-;-;-;-;-;1;1;-;1;2;-;2;2;1;-;3;6;19
". 041 Neoplasia maligna da mama";-;-;-;-;-;-;-;-;-;1;1;1;1;2;2;5;4;2;2;1;22
". 042 Neoplasia maligna do colo do útero";-;-;-;-;-;-;-;-;-;-;-;2;1;1;-;3;1;3;4;4;19
". 043 Neopl malig de corpo e partes n/esp útero";-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;3;5
". 044 Neoplasia maligna do ovário";-;-;-;-;-;-;-;-;1;-;-;-;-;3;-;-;-;-;-;1;5
". 046 Neoplasia maligna da bexiga";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
". 047 Neopl malig mening,encéf e out partes SNC";-;-;-;-;1;-;-;-;-;-;1;-;-;-;2;1;-;-;1;1;7
". 048 Linfoma não-Hodgkin";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;1;3
". 049 Mieloma mult e neopl malig de plasmócitos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
". 050 Leucemia";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;2
". 051 Neoplasias in situ, benig, comport incert";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;1;2;6
". 052 Restante de neoplasias malignas";-;-;-;-;-;-;-;-;-;-;1;-;1;2;2;2;3;7;3;5;26
"053-054 D SANGUE E ORG HEMAT E ALGUNS TRANS IMUNIT";-;-;-;1;-;-;-;1;-;-;-;1;-;-;1;2;-;-;-;3;9
". 053 Anemias";-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;2;-;-;-;3;7
". 054 Rest d sangue, org hemat e alg transt imunit";-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS";-;-;-;-;-;-;-;-;-;-;3;1;3;1;11;7;7;9;21;53;116
". 055 Diabetes mellitus";-;-;-;-;-;-;-;-;-;-;2;1;2;1;8;6;7;9;19;44;99
". 056 Desnutrição";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;3
". 057 Rest doenças endócr, nutricion e metabólicas";-;-;-;-;-;-;-;-;-;-;1;-;1;-;3;-;-;-;2;7;14
"058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;-;2;5
". 058 Transt ment e comport uso subst psicoativas";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;2;4
"... 058.1 Trans ment e comport devid uso álcool";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;2
". 059 Rest transtornos mentais e comportamentais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"060-063 DOENÇAS DO SISTEMA NERVOSO";-;-;-;-;-;1;-;1;-;-;1;-;2;-;1;2;-;-;2;19;29
". 061 Doença de Alzheimer";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;16;19
". 062 Epilepsia";-;-;-;-;-;-;-;1;-;-;1;-;1;-;-;-;-;-;-;-;3
". 063 Restante das doenças do sistema nervoso";-;-;-;-;-;1;-;-;-;-;-;-;1;-;1;1;-;-;-;3;7
"066-072 DOENÇAS DO APARELHO CIRCULATÓRIO";-;-;-;1;-;-;1;-;2;3;9;4;10;16;17;21;39;37;52;213;425
". 066 Febre reumát aguda e doen reum crôn coração";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;1;-;-;3
". 067 Doenças hipertensivas";-;-;-;-;-;-;-;-;-;1;-;1;2;5;2;-;4;4;10;47;76
". 068 Doenças isquêmicas do coração";-;-;-;-;-;-;-;-;-;-;2;1;4;7;7;14;14;11;17;68;145
"... 068.1 Infarto agudo do miocárdio";-;-;-;-;-;-;-;-;-;-;2;1;4;7;6;13;12;10;17;57;129
". 069 Outras doenças cardíacas";-;-;-;1;-;-;-;-;1;2;2;-;2;1;2;3;8;10;6;45;83
". 070 Doenças cerebrovasculares";-;-;-;-;-;-;-;-;1;-;5;2;2;2;5;4;12;11;19;45;108
". 071 Aterosclerose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2
". 072 Rest doenças do aparelho circulatório";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;6;8
"073-077 DOENÇAS DO APARELHO RESPIRATÓRIO";-;-;1;4;-;1;-;-;-;-;-;2;-;2;4;5;8;9;25;80;141
". 074 Pneumonia";-;-;1;3;-;-;-;-;-;-;-;-;-;-;3;2;5;4;16;40;74
". 075 Out infec agudas das vias aéreas inferiores";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;3
"... 075.1 Bronquiolite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;3
". 076 Doenças crônicas das vias aéreas inferiores";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;3;3;7;18;34
"... 076.1 Asma";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2
". 077 Restante  doenças do aparelho respiratório";-;-;-;1;-;1;-;-;-;-;-;2;-;2;-;1;-;2;-;21;30
"078-082 DOENÇAS DO APARELHO DIGESTIVO";-;-;-;-;1;-;-;-;-;-;2;-;-;2;1;2;1;4;6;19;38
". 078 Úlcera gástrica, duodenal e péptica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
". 080 Doenças do fígado";-;-;-;-;1;-;-;-;-;-;1;-;-;1;1;-;1;2;-;3;10
"... 080.1 Doença alcoólica do fígado";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;-;3
"... 080.3 Outras doenças do fígado";-;-;-;-;1;-;-;-;-;-;1;-;-;-;1;-;-;1;-;3;7
". 082 Rest doenças do aparelho digestivo";-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;2;-;1;6;16;27
"083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;5;7
"084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;-;1;9;13
"085-087 DOENÇAS DO APARELHO GENITURINÁRIO";-;-;-;1;1;-;1;-;1;-;-;1;1;1;1;-;4;1;1;12;26
". 085 D glomerulares e d renais túbulo-interstic";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2
". 086 Insuficiência renal";-;-;-;1;-;-;1;-;1;-;-;-;1;1;1;-;3;1;-;4;14
". 087 Rest doenças do aparelho geniturinário";-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;1;-;-;7;10
"088-092 GRAVIDEZ, PARTO E PUERPÉRIO";-;-;-;-;-;-;-;-;1;1;1;-;-;-;-;-;-;-;-;-;3
". 089 Outras causas obstétricas diretas";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
". 090 Causas obstétricas indiretas";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
". 092 Causas maternas tardias e sequelas";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL";9;4;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14
". 093 Feto e recemnasc afet fat mat e compl grav";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
". 094 Transt relac duração gestação e cresc fetal";2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
". 096 Trans resp e cardiovas espec per perinatal";5;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
". 097 Rest afec originadas no período perinatal";1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS";4;2;-;2;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;9
". 098 Malformações congênitas do sistema nervoso";2;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;4
". 099 Malf congênitas do aparelho circulatório";-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
". 100 Rest de malf cong, deform e anomal Cromoss";2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"101-103 SINT, SIN E ACH ANORM CLÍN E LAB, NCOP";-;-;-;-;-;-;-;1;1;-;2;2;1;5;3;-;9;5;11;44;84
". 101 Senilidade";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;12;13
". 102 Morte sem assistência médica";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;1;6;10
". 103 Rest sint, sin e ach anorm clín e laborat";-;-;-;-;-;-;-;1;1;-;2;2;-;5;3;-;7;4;10;26;61
"104-113 CAUSAS EXTERNAS DE MORBIDADE E MORTALIDADE";1;-;1;1;-;-;3;2;4;2;5;1;4;1;-;3;1;1;1;9;40
". 104 Acidentes de transporte";-;-;-;-;-;-;2;1;1;2;2;-;2;-;-;1;1;-;1;-;13
". 105 Quedas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;7;8
". 106 Afogamento e submersões acidentais";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
". 109 Lesões autoprovocadas voluntariamente";-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;1;-;-;-;2;5
". 110 Agressões";-;-;-;-;-;-;1;1;2;-;3;1;2;-;-;1;-;-;-;-;11
". 113 Todas as outras causas externas";1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"Total";14;7;4;10;3;6;5;5;11;10;29;21;30;40;55;65;97;91;143;531;1177
 Fonte: MS/SVS/CGIAE - Sistema de Informações sobre Mortalidade - SIM
 Nota:
 
 Em 2011, houve uma mudança no conteúdo da Declaração de Óbito, com maior detalhamento das informações coletadas. Para este ano, foram
 utilizados simultaneamente os dois formulários. Para mais detalhes sobre as mudanças ocorridas e os seus efeitos, veja o documento
 "Sistema de Informações sobre Mortalidade - SIM. Consolidação da base de dados de 2011".
 No dia 13/06/2019, os arquivos do SIM referentes ao ano de notificação 2017 foram atualizados, com alteração das causas básicas de 2 registros e exclusão de 1 registro.
 No dia 01/04/2020, os arquivos do SIM referentes ao ano de notificação 2019 foram atualizados, com alteração das causas básicas de 4 registros e exclusão de 1 registro.
 
