 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 240010 ACARI, 240080 ANGICOS, 240100 APODI, 240145 BARAUNA, 240170 BOM JESUS, 240180 BREJINHO, 240185 CAICARA DO NORTE, 240230 CARAUBAS, 240240 CARNAUBA DOS DANTAS, 240300 CRUZETA, 240340 EQUADOR, 240485 ITAJA, 240490 ITAU, 240500 JACANA, 240540 JAPI, 240570 JARDIM DO SERIDO, 240580 JOAO CAMARA, 240670 LAJES, 240720 MACAU, 240760 MESSIAS TARGINO, 240830 NOVA CRUZ, 240930 PATU, 241100 RODOLFO FERNANDES, 241160 SAO BENTO DO NORTE, 241190 SAO FRANCISCO DO OESTE, 241210 SAO JOAO DO SABUGI, 241240 SAO JOSE DO SERIDO, 241250 SAO MIGUEL, 241260 SAO PAULO DO POTENGI, 241450 UMARIZAL, 241470 VARZEA
Sexo: Masc
Período:2022
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Total"
"001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS";-;-;1;2;-;-;-;1;-;2;6;4;5;8;11;8;9;3;10;59;129
". 001 Doenças infecciosas intestinais";-;-;-;1;-;-;-;-;-;-;-;-;1;1;-;-;-;-;1;3;7
"... 003 Diarréia e gastroenterite orig infec pres";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2
"... 004 Outras doenças infecciosas intestinais";-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;1;2;5
". 005-006 Tuberculose";-;-;-;-;-;-;-;-;-;1;-;1;-;-;1;2;-;-;-;1;6
"... 005 Tuberculose respiratória";-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;2;-;-;-;1;5
"... 006 Outras tuberculoses";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
". 007-015 Outras doenças bacterianas";-;-;-;-;-;-;-;1;-;-;3;-;1;2;2;-;2;1;2;11;25
"... 014 Septicemia";-;-;-;-;-;-;-;1;-;-;3;-;1;1;1;-;2;-;2;10;21
". 016-023 Doenças virais";-;-;-;1;-;-;-;-;-;1;-;2;2;1;2;2;1;-;1;1;14
"... 020 Out febres p/arbovírus e febr hemor virais";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"... 022 Hepatite viral";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"... 023 Doen p/vírus da imunodefic humana (HIV)";-;-;-;-;-;-;-;-;-;1;-;2;2;1;2;2;-;-;1;1;12
". 024-027 Doenças transmitidas por protozoários";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;2;4
"... 025 Leishmaniose";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"... 026 Doença de Chagas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2;3
". 031 Restante algumas doenç infec e parasitárias";-;-;1;-;-;-;-;-;-;-;3;1;-;4;5;4;6;2;6;41;73
"032-052 NEOPLASIAS";-;-;-;-;1;1;-;-;2;-;1;1;6;12;17;25;32;20;31;62;211
". 032 Neopl malig do lábio, cav oral e faringe";-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;2;2;3;-;-;11
". 033 Neoplasia maligna do esôfago";-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;1;-;2;3;9
". 034 Neoplasia maligna do estômago";-;-;-;-;-;-;-;-;-;-;-;-;2;1;1;3;3;2;2;3;17
". 035 Neoplasia maligna do cólon,reto e ânus";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;5;2;3;2;14
". 036 Neopl malig do fígado e vias bil intrahepát";-;-;-;-;-;-;-;-;-;-;-;-;1;-;4;1;3;-;-;4;13
". 037 Neoplasia maligna do pâncreas";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;2;1;-;3;8
". 038 Neoplasia maligna da laringe";-;-;-;-;-;-;-;-;-;-;-;-;-;3;1;1;-;-;-;3;8
". 039 Neopl malig da traquéia,brônquios e pulmões";-;-;-;-;-;-;-;-;2;-;-;-;-;-;1;2;5;3;4;5;22
". 040 Neoplasia maligna da pele";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
". 045 Neoplasia maligna da próstata";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;1;-;4;14;24
". 046 Neoplasia maligna da bexiga";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;1;4
". 047 Neopl malig mening,encéf e out partes SNC";-;-;-;-;-;-;-;-;-;-;1;-;1;1;1;2;-;2;-;2;10
". 048 Linfoma não-Hodgkin";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2;1;5
". 049 Mieloma mult e neopl malig de plasmócitos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;2
". 050 Leucemia";-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;1;1;4
". 051 Neoplasias in situ, benig, comport incert";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;2;5
". 052 Restante de neoplasias malignas";-;-;-;-;-;-;-;-;-;-;-;1;1;3;4;6;7;7;9;16;54
"053-054 D SANGUE E ORG HEMAT E ALGUNS TRANS IMUNIT";-;-;-;2;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;2;7
". 053 Anemias";-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;4
". 054 Rest d sangue, org hemat e alg transt imunit";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;3
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS";-;-;-;-;-;-;-;2;-;-;3;2;5;2;12;7;9;10;19;43;114
". 055 Diabetes mellitus";-;-;-;-;-;-;-;1;-;-;2;2;4;1;9;7;6;9;15;31;87
". 056 Desnutrição";-;-;-;-;-;-;-;1;-;-;-;-;1;1;-;-;1;1;3;7;15
". 057 Rest doenças endócr, nutricion e metabólicas";-;-;-;-;-;-;-;-;-;-;1;-;-;-;3;-;2;-;1;5;12
"058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS";-;-;-;-;-;-;-;-;2;1;2;-;7;8;3;5;1;4;4;2;39
". 058 Transt ment e comport uso subst psicoativas";-;-;-;-;-;-;-;-;2;1;2;-;7;7;3;5;1;3;2;1;34
"... 058.1 Trans ment e comport devid uso álcool";-;-;-;-;-;-;-;-;1;-;1;-;6;7;2;4;1;2;-;1;25
". 059 Rest transtornos mentais e comportamentais";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;2;1;5
"060-063 DOENÇAS DO SISTEMA NERVOSO";-;-;1;-;-;-;2;-;1;1;-;-;3;4;2;-;3;4;5;19;45
". 061 Doença de Alzheimer";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;13;16
". 062 Epilepsia";-;-;1;-;-;-;-;-;1;1;-;-;1;3;-;-;1;1;-;-;9
". 063 Restante das doenças do sistema nervoso";-;-;-;-;-;-;2;-;-;-;-;-;2;1;1;-;2;2;4;6;20
"066-072 DOENÇAS DO APARELHO CIRCULATÓRIO";-;-;-;-;-;-;2;-;3;5;8;15;10;23;33;40;31;52;60;176;458
". 066 Febre reumát aguda e doen reum crôn coração";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2
". 067 Doenças hipertensivas";-;-;-;-;-;-;-;-;1;-;3;3;1;1;3;5;5;4;10;44;80
". 068 Doenças isquêmicas do coração";-;-;-;-;-;-;-;-;2;3;3;7;5;15;22;19;16;24;21;60;197
"... 068.1 Infarto agudo do miocárdio";-;-;-;-;-;-;-;-;2;3;3;6;3;11;21;17;15;22;19;48;170
". 069 Outras doenças cardíacas";-;-;-;-;-;-;-;-;-;1;2;4;-;5;2;7;7;5;12;33;78
". 070 Doenças cerebrovasculares";-;-;-;-;-;-;2;-;-;1;-;1;2;1;4;9;3;15;15;37;90
". 072 Rest doenças do aparelho circulatório";-;-;-;-;-;-;-;-;-;-;-;-;2;1;2;-;-;3;1;2;11
"073-077 DOENÇAS DO APARELHO RESPIRATÓRIO";-;-;1;3;-;1;-;1;-;3;4;2;4;6;12;10;14;25;26;117;229
". 073 Influenza (gripe)";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
". 074 Pneumonia";-;-;1;2;-;1;-;1;-;-;1;1;1;3;5;4;8;14;17;72;131
". 075 Out infec agudas das vias aéreas inferiores";-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2
". 076 Doenças crônicas das vias aéreas inferiores";-;-;-;-;-;-;-;-;-;1;-;-;1;-;4;2;5;6;5;28;52
". 077 Restante  doenças do aparelho respiratório";-;-;-;-;-;-;-;-;-;2;3;1;2;3;2;4;1;4;4;17;43
"078-082 DOENÇAS DO APARELHO DIGESTIVO";-;-;1;1;1;1;-;-;1;2;3;10;10;9;10;17;12;7;6;18;109
". 078 Úlcera gástrica, duodenal e péptica";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;1;-;4
". 079 Peritonite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;1;4
". 080 Doenças do fígado";-;-;-;1;1;-;-;-;-;2;3;8;8;5;8;8;9;1;1;4;59
"... 080.1 Doença alcoólica do fígado";-;-;-;-;-;-;-;-;-;2;3;4;6;2;4;4;5;-;-;-;30
"... 080.2 Fibrose e cirrose do fígado";-;-;-;-;-;-;-;-;-;-;-;2;2;2;2;4;1;-;1;2;16
"... 080.3 Outras doenças do fígado";-;-;-;1;1;-;-;-;-;-;-;2;-;1;2;-;3;1;-;2;13
". 081 Colecistite";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;2
". 082 Rest doenças do aparelho digestivo";-;-;1;-;-;1;-;-;1;-;-;2;2;3;2;6;2;3;4;13;40
"083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO";-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;3;1;-;3;10
"084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO";-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;-;1;1;1;4;10
"085-087 DOENÇAS DO APARELHO GENITURINÁRIO";-;-;-;-;-;-;-;-;-;-;-;2;-;2;2;3;6;6;8;25;54
