 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 290100 AMARGOSA, 290290 BARRA DO CHOCA, 290500 CACULE, 290520 CAETITE, 290600 CAMPO FORMOSO, 290670 CANDIDO SALES, 290730 CASTRO ALVES, 290780 CICERO DANTAS, 290790 CIPO, 291040 ENCRUZILHADA, 291110 FORMOSA DO RIO PRETO, 291190 IACU, 291350 IGUAI, 291400 IPIRA, 291510 ITAGI, 291685 ITATIM, 291690 ITIRUCU, 291835 JOAO DOURADO, 291915 LAPAO, 292050 MARACAS, 292120 MIGUEL CALMON, 292310 OLINDINA, 292460 PINDOBACU, 292480 PIRITIBA, 292600 REMANSO, 292630 RIACHAO DO JACUIPE, 292710 RODELAS, 292720 RUY BARBOSA, 292790 SANTA INES, 292800 SANTALUZ, 292840 SANTA RITA DE CASSIA, 292880 SANTO ESTEVAO, 292930 SAO GONCALO DOS CAMPOS, 293130 TAPIRAMUTA, 293280 UTINGA, 293300 VALENTE
Sexo: Masc
Período:2018
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS";-;-;6;-;-;1;1;1;5;2;3;1;9;11;14;9;8;9;17;32;-;129
". 001 Doenças infecciosas intestinais";-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;6;-;9
"... 003 Diarréia e gastroenterite orig infec pres";-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;-;7
"... 004 Outras doenças infecciosas intestinais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;2
". 005-006 Tuberculose";-;-;-;-;-;-;-;-;-;-;2;-;-;-;2;4;-;-;1;1;-;10
"... 005 Tuberculose respiratória";-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;4;-;-;1;1;-;8
"... 006 Outras tuberculoses";-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;2
". 007-015 Outras doenças bacterianas";-;-;3;-;-;1;1;1;2;-;-;-;2;3;7;3;3;2;9;19;-;56
"... 008 Leptospirose";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"... 009 Hanseníase";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
"... 013 Infecção meningocócica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"... 014 Septicemia";-;-;3;-;-;1;-;1;1;-;-;-;2;3;5;3;3;2;9;18;-;51
". 016-023 Doenças virais";-;-;1;-;-;-;-;-;2;2;1;1;4;3;2;-;-;-;1;-;-;17
"... 022 Hepatite viral";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;1;-;-;3
"... 023 Doen p/vírus da imunodefic humana (HIV)";-;-;1;-;-;-;-;-;2;2;1;1;4;2;1;-;-;-;-;-;-;14
". 024-027 Doenças transmitidas por protozoários";-;-;-;-;-;-;-;-;-;-;-;-;2;4;3;2;3;7;6;6;-;33
"... 025 Leishmaniose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"... 026 Doença de Chagas";-;-;-;-;-;-;-;-;-;-;-;-;2;4;2;2;3;7;6;6;-;32
". 028-030 Helmintíases";-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;2
"... 028 Esquistossomose";-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;2
". 031 Restante algumas doenç infec e parasitárias";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;2
"032-052 NEOPLASIAS";-;-;-;-;1;-;3;4;1;5;8;7;16;32;30;54;52;51;64;126;-;454
". 032 Neopl malig do lábio, cav oral e faringe";-;-;-;-;-;-;-;-;-;-;-;1;2;3;5;1;4;2;1;3;-;22
". 033 Neoplasia maligna do esôfago";-;-;-;-;-;-;-;-;-;-;-;1;4;3;2;3;2;4;3;5;-;27
". 034 Neoplasia maligna do estômago";-;-;-;-;-;-;-;-;-;1;-;1;1;1;1;4;5;2;8;13;-;37
". 035 Neoplasia maligna do cólon,reto e ânus";-;-;-;-;-;-;-;-;-;-;2;-;2;5;-;2;5;3;3;7;-;29
". 036 Neopl malig do fígado e vias bil intrahepát";-;-;-;-;-;-;-;1;-;-;-;-;-;1;5;3;1;5;3;8;-;27
". 037 Neoplasia maligna do pâncreas";-;-;-;-;-;-;-;-;-;-;-;-;-;3;1;3;6;1;1;5;-;20
". 038 Neoplasia maligna da laringe";-;-;-;-;-;-;-;-;-;-;-;-;1;4;-;2;2;-;-;1;-;10
". 039 Neopl malig da traquéia,brônquios e pulmões";-;-;-;-;-;-;-;-;-;-;-;1;2;2;3;5;4;9;6;11;-;43
". 040 Neoplasia maligna da pele";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
". 045 Neoplasia maligna da próstata";-;-;-;-;-;-;-;-;-;1;-;-;-;1;4;7;5;13;16;42;-;89
". 046 Neoplasia maligna da bexiga";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;2;1;3;-;9
". 047 Neopl malig mening,encéf e out partes SNC";-;-;-;-;-;-;-;1;-;2;-;-;1;1;1;5;2;2;2;3;-;20
". 048 Linfoma não-Hodgkin";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
". 049 Mieloma mult e neopl malig de plasmócitos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;1;-;-;5
". 050 Leucemia";-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;1;1;1;2;4;-;11
". 051 Neoplasias in situ, benig, comport incert";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;3;-;5
". 052 Restante de neoplasias malignas";-;-;-;-;-;-;3;1;1;1;6;3;3;7;7;15;13;5;16;17;-;98
