 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 310090 AGUAS FORMOSAS, 310110 AIMORES, 310340 ARACUAI, 310860 BRASILIA DE MINAS, 311370 CARLOS CHAGAS, 311840 CONSELHEIRO PENA, 312235 DIVISA ALEGRE, 312430 ESPINOSA, 312670 FRANCISCO SA, 312690 FREI INOCENCIO, 312800 GUANHAES, 313270 ITAMBACURI, 313330 ITAOBIM, 313890 MACHACALIS, 313920 MALACACHETA, 313960 MANTENA, 314055 MATA VERDE, 314140 MEDINA, 314290 MONTE AZUL, 314630 PADRE PARAISO, 315000 PESCADOR, 315430 RESPLENDOR, 315710 SALTO DA DIVISA, 316670 SERRA DOS AIMORES, 316970 TURMALINA
Sexo: Fem
Período:2019
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Total"
"001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS";1;-;1;1;-;1;2;-;1;-;2;3;6;2;1;5;4;7;2;25;64
". 001 Doenças infecciosas intestinais";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;5
"... 003 Diarréia e gastroenterite orig infec pres";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;5
". 005-006 Tuberculose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;2
"... 005 Tuberculose respiratória";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;2
". 007-015 Outras doenças bacterianas";-;-;1;-;-;1;1;-;1;-;2;1;5;-;1;1;4;2;-;14;34
"... 014 Septicemia";-;-;1;-;-;1;1;-;-;-;2;1;4;-;1;1;3;2;-;14;31
". 016-023 Doenças virais";-;-;-;-;-;-;1;-;-;-;-;1;1;1;-;-;-;-;1;-;5
"... 022 Hepatite viral";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"... 023 Doen p/vírus da imunodefic humana (HIV)";-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;-;-;1;-;4
". 024-027 Doenças transmitidas por protozoários";-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;2;-;3;-;6;13
"... 025 Leishmaniose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
"... 026 Doença de Chagas";-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;2;-;3;-;5;12
". 028-030 Helmintíases";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;3
"... 028 Esquistossomose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;3
". 031 Restante algumas doenç infec e parasitárias";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2
"032-052 NEOPLASIAS";-;-;-;-;1;-;-;-;4;3;7;6;6;17;19;31;20;26;30;52;222
