 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 290100 AMARGOSA, 290290 BARRA DO CHOCA, 290500 CACULE, 290520 CAETITE, 290600 CAMPO FORMOSO, 290670 CANDIDO SALES, 290730 CASTRO ALVES, 290780 CICERO DANTAS, 290790 CIPO, 291040 ENCRUZILHADA, 291110 FORMOSA DO RIO PRETO, 291190 IACU, 291350 IGUAI, 291400 IPIRA, 291510 ITAGI, 291685 ITATIM, 291690 ITIRUCU, 291835 JOAO DOURADO, 291915 LAPAO, 292050 MARACAS, 292120 MIGUEL CALMON, 292310 OLINDINA, 292460 PINDOBACU, 292480 PIRITIBA, 292600 REMANSO, 292630 RIACHAO DO JACUIPE, 292710 RODELAS, 292720 RUY BARBOSA, 292790 SANTA INES, 292800 SANTALUZ, 292840 SANTA RITA DE CASSIA, 292880 SANTO ESTEVAO, 292930 SAO GONCALO DOS CAMPOS, 293130 TAPIRAMUTA, 293280 UTINGA, 293300 VALENTE
Sexo: Masc
Período:2017
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS";3;-;3;2;-;2;-;3;6;5;10;10;9;10;12;16;12;7;10;34;-;154
". 001 Doenças infecciosas intestinais";-;-;2;1;-;-;-;-;-;-;-;-;-;2;-;1;1;1;3;6;-;17
"... 003 Diarréia e gastroenterite orig infec pres";-;-;2;1;-;-;-;-;-;-;-;-;-;1;-;1;1;-;3;5;-;14
"... 004 Outras doenças infecciosas intestinais";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;1;-;3
". 005-006 Tuberculose";-;-;-;1;-;-;-;1;1;-;-;2;-;-;1;4;1;1;-;2;-;14
"... 005 Tuberculose respiratória";-;-;-;-;-;-;-;-;1;-;-;1;-;-;1;4;1;1;-;1;-;10
"... 006 Outras tuberculoses";-;-;-;1;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;1;-;4
". 007-015 Outras doenças bacterianas";2;-;1;-;-;1;-;1;1;2;2;2;3;3;3;5;3;2;-;15;-;46
"... 014 Septicemia";-;-;1;-;-;1;-;1;-;1;2;2;2;3;3;4;3;2;-;14;-;39
"... 015 Infecções com transmissão predom sexual";2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
". 016-023 Doenças virais";-;-;-;-;-;-;-;1;2;2;5;1;3;2;2;1;-;-;1;-;-;20
"... 019 Febre amarela";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"... 022 Hepatite viral";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;2
"... 023 Doen p/vírus da imunodefic humana (HIV)";-;-;-;-;-;-;-;1;2;2;4;1;3;2;1;1;-;-;-;-;-;17
". 024-027 Doenças transmitidas por protozoários";-;-;-;-;-;-;-;-;2;1;-;3;1;2;6;4;6;2;5;9;-;41
"... 025 Leishmaniose";-;-;-;-;-;-;-;-;2;1;-;1;-;-;-;-;-;-;-;1;-;5
"... 026 Doença de Chagas";-;-;-;-;-;-;-;-;-;-;-;2;1;2;6;4;6;2;5;8;-;36
". 028-030 Helmintíases";-;-;-;-;-;-;-;-;-;-;2;-;1;1;-;-;1;1;1;1;-;8
"... 028 Esquistossomose";-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;1;1;1;1;-;7
"... 029 Cisticercose";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
". 031 Restante algumas doenç infec e parasitárias";1;-;-;-;-;1;-;-;-;-;1;2;1;-;-;1;-;-;-;1;-;8
"032-052 NEOPLASIAS";-;-;1;2;-;1;1;1;2;3;4;9;11;30;28;34;46;55;62;99;-;389
". 032 Neopl malig do lábio, cav oral e faringe";-;-;-;-;-;-;-;-;-;-;-;1;1;3;2;3;2;3;2;5;-;22
". 033 Neoplasia maligna do esôfago";-;-;-;-;-;-;-;-;-;1;1;-;2;4;5;7;7;1;4;3;-;35
". 034 Neoplasia maligna do estômago";-;-;-;-;-;-;-;-;-;-;-;1;-;2;3;5;3;6;8;7;-;35
". 035 Neoplasia maligna do cólon,reto e ânus";-;-;-;1;-;-;-;-;-;-;-;-;1;1;1;2;3;-;6;3;-;18
". 036 Neopl malig do fígado e vias bil intrahepát";-;-;-;-;-;-;-;-;-;-;-;1;-;5;-;1;1;5;2;7;-;22
". 037 Neoplasia maligna do pâncreas";-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;1;2;2;2;4;-;14
". 038 Neoplasia maligna da laringe";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;3;3;3;1;-;12
". 039 Neopl malig da traquéia,brônquios e pulmões";-;-;-;-;-;-;-;-;-;1;1;-;4;1;5;4;3;7;3;12;-;41
". 040 Neoplasia maligna da pele";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
". 041 Neoplasia maligna da mama";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
". 045 Neoplasia maligna da próstata";-;-;-;-;-;-;-;1;-;-;-;1;-;2;2;4;8;12;18;29;-;77
". 046 Neoplasia maligna da bexiga";-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;2;-;2;5;-;12
". 047 Neopl malig mening,encéf e out partes SNC";-;-;1;-;-;-;-;-;1;1;-;-;-;3;1;1;1;2;-;2;-;13
". 048 Linfoma não-Hodgkin";-;-;-;-;-;-;-;-;-;-;-;-;1;2;2;-;2;-;-;-;-;7
". 049 Mieloma mult e neopl malig de plasmócitos";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;1;2;-;5
". 050 Leucemia";-;-;-;1;-;1;-;-;-;-;-;1;-;-;1;-;2;3;1;4;-;14
". 051 Neoplasias in situ, benig, comport incert";-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;2;2;-;6
". 052 Restante de neoplasias malignas";-;-;-;-;-;-;1;-;-;-;2;3;-;3;4;5;6;10;8;12;-;54
"053-054 D SANGUE E ORG HEMAT E ALGUNS TRANS IMUNIT";-;-;1;-;-;-;-;2;2;2;1;1;-;-;1;2;1;4;3;10;-;30
". 053 Anemias";-;-;1;-;-;-;-;1;1;1;1;1;-;-;1;1;-;4;2;8;-;22
". 054 Rest d sangue, org hemat e alg transt imunit";-;-;-;-;-;-;-;1;1;1;-;-;-;-;-;1;1;-;1;2;-;8
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS";-;-;-;-;1;-;3;-;4;2;4;4;6;15;11;13;23;38;27;99;-;250
". 055 Diabetes mellitus";-;-;-;-;-;-;-;-;2;2;2;3;3;15;10;10;21;33;19;70;-;190
". 056 Desnutrição";-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;1;-;4;5;20;-;32
". 057 Rest doenças endócr, nutricion e metabólicas";-;-;-;-;-;-;3;-;1;-;2;1;3;-;1;2;2;1;3;9;-;28
"058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS";-;-;-;-;-;-;-;-;5;3;5;8;6;7;10;4;4;2;4;9;-;67
". 058 Transt ment e comport uso subst psicoativas";-;-;-;-;-;-;-;-;5;3;5;6;4;7;10;4;4;2;3;8;-;61
"... 058.1 Trans ment e comport devid uso álcool";-;-;-;-;-;-;-;-;5;3;5;6;4;6;9;3;3;2;1;3;-;50
". 059 Rest transtornos mentais e comportamentais";-;-;-;-;-;-;-;-;-;-;-;2;2;-;-;-;-;-;1;1;-;6
"060-063 DOENÇAS DO SISTEMA NERVOSO";-;-;-;4;-;1;4;2;2;3;-;4;3;1;-;-;1;-;1;10;-;36
". 060 Meningite";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
". 061 Doença de Alzheimer";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;8;-;10
