 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 260030 AGRESTINA, 260050 AGUAS BELAS, 260070 ALIANCA, 260080 ALTINHO, 260110 ARARIPINA, 260160 BELEM DE SAO FRANCISCO, 260300 CABROBO, 260450 CHA GRANDE, 260510 CUSTODIA, 260550 FERREIROS, 260570 FLORESTA, 260610 GLORIA DO GOITA, 260660 IBIMIRIM, 260730 IPUBI, 260810 JOAO ALFREDO, 260845 LAGOA DO CARRO, 260875 LAGOA GRANDE, 260900 MACAPARANA, 260990 OURICURI, 261100 PETROLANDIA, 261130 POMBOS, 261300 SAO BENTO DO UNA, 261310 SAO CAITANO, 261330 SAO JOAQUIM DO MONTE, 261360 SAO JOSE DO EGITO, 261380 SAO VICENTE FERRER, 261410 SERTANIA, 261460 TABIRA, 261500 TAQUARITINGA DO NORTE, 261630 VICENCIA
Sexo: Masc
Período:2018
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Idade ignorada";"Total"
"001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS";2;-;3;-;2;1;-;1;7;4;4;5;14;7;8;12;12;8;11;43;-;144
". 001 Doenças infecciosas intestinais";-;-;-;-;1;1;-;-;-;-;-;-;1;-;-;1;2;2;-;8;-;16
"... 003 Diarréia e gastroenterite orig infec pres";-;-;-;-;1;1;-;-;-;-;-;-;1;-;-;1;1;2;-;7;-;14
"... 004 Outras doenças infecciosas intestinais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;2
". 005-006 Tuberculose";-;-;-;-;-;-;-;-;1;1;-;-;4;1;4;-;1;2;1;1;-;16
"... 005 Tuberculose respiratória";-;-;-;-;-;-;-;-;1;1;-;-;4;1;4;-;1;2;1;-;-;15
"... 006 Outras tuberculoses";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
". 007-015 Outras doenças bacterianas";2;-;2;-;-;-;-;1;1;-;1;1;4;2;2;5;5;4;6;27;-;63
"... 009 Hanseníase";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;2
"... 014 Septicemia";-;-;2;-;-;-;-;1;1;-;1;1;2;2;2;4;3;4;6;25;-;54
"... 015 Infecções com transmissão predom sexual";2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
". 016-023 Doenças virais";-;-;-;-;1;-;-;-;1;3;2;2;4;3;1;3;1;-;-;1;-;22
"... 022 Hepatite viral";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"... 023 Doen p/vírus da imunodefic humana (HIV)";-;-;-;-;-;-;-;-;1;3;1;2;4;3;1;3;1;-;-;-;-;19
". 024-027 Doenças transmitidas por protozoários";-;-;-;-;-;-;-;-;2;-;1;2;-;1;1;-;-;-;2;5;-;14
"... 025 Leishmaniose";-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;2
"... 026 Doença de Chagas";-;-;-;-;-;-;-;-;1;-;1;2;-;1;-;-;-;-;2;5;-;12
". 028-030 Helmintíases";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;2;2;-;2;1;-;8
"... 028 Esquistossomose";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;2;2;-;2;1;-;8
". 031 Restante algumas doenç infec e parasitárias";-;-;1;-;-;-;-;-;1;-;-;-;1;-;-;1;1;-;-;-;-;5
"032-052 NEOPLASIAS";-;-;-;2;3;2;2;4;3;5;10;9;17;26;40;41;55;44;55;124;-;442
". 032 Neopl malig do lábio, cav oral e faringe";-;-;-;-;-;-;-;-;-;-;-;2;4;3;1;3;2;1;2;2;-;20
". 033 Neoplasia maligna do esôfago";-;-;-;-;-;-;-;-;-;-;1;-;2;5;3;3;4;3;4;4;-;29
". 034 Neoplasia maligna do estômago";-;-;-;-;-;-;-;-;-;1;2;3;3;4;5;6;3;4;4;9;-;44
". 035 Neoplasia maligna do cólon,reto e ânus";-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;2;1;1;4;12;-;23
". 036 Neopl malig do fígado e vias bil intrahepát";-;-;-;-;-;-;-;-;-;-;-;1;-;3;1;2;2;2;3;6;-;20
". 037 Neoplasia maligna do pâncreas";-;-;-;-;-;-;-;-;-;1;1;-;-;-;2;-;4;1;1;4;-;14
". 038 Neoplasia maligna da laringe";-;-;-;-;-;-;-;-;-;-;-;-;1;1;4;2;1;1;-;2;-;12
". 039 Neopl malig da traquéia,brônquios e pulmões";-;-;-;-;-;-;-;1;-;-;1;-;-;4;12;6;9;6;6;14;-;59
". 040 Neoplasia maligna da pele";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;1;-;-;2;-;6
". 045 Neoplasia maligna da próstata";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;12;9;11;28;-;63
". 046 Neoplasia maligna da bexiga";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;-;5;-;9
". 047 Neopl malig mening,encéf e out partes SNC";-;-;-;-;-;2;-;-;-;-;-;-;1;1;3;3;3;-;1;2;-;16
". 048 Linfoma não-Hodgkin";-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;1;1;-;2;-;-;6
". 049 Mieloma mult e neopl malig de plasmócitos";-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;1;1;2;1;2;-;10
". 050 Leucemia";-;-;-;-;2;-;1;1;2;-;2;1;-;-;-;1;1;2;2;2;-;17
". 051 Neoplasias in situ, benig, comport incert";-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;2;1;2;3;-;10
". 052 Restante de neoplasias malignas";-;-;-;2;1;-;1;1;1;1;2;1;4;3;5;8;6;9;12;27;-;84
"053-054 D SANGUE E ORG HEMAT E ALGUNS TRANS IMUNIT";-;-;-;-;1;-;1;-;-;1;-;-;1;-;1;1;2;1;2;5;-;16
