 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 240010 ACARI, 240080 ANGICOS, 240100 APODI, 240145 BARAUNA, 240170 BOM JESUS, 240180 BREJINHO, 240185 CAICARA DO NORTE, 240230 CARAUBAS, 240240 CARNAUBA DOS DANTAS, 240300 CRUZETA, 240340 EQUADOR, 240485 ITAJA, 240490 ITAU, 240500 JACANA, 240540 JAPI, 240570 JARDIM DO SERIDO, 240580 JOAO CAMARA, 240670 LAJES, 240720 MACAU, 240760 MESSIAS TARGINO, 240830 NOVA CRUZ, 240930 PATU, 241100 RODOLFO FERNANDES, 241160 SAO BENTO DO NORTE, 241190 SAO FRANCISCO DO OESTE, 241210 SAO JOAO DO SABUGI, 241240 SAO JOSE DO SERIDO, 241250 SAO MIGUEL, 241260 SAO PAULO DO POTENGI, 241450 UMARIZAL, 241470 VARZEA
Sexo: Fem
Período:2018
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Total"
"001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS";1;-;1;2;-;-;1;-;1;-;-;4;4;1;2;1;3;4;7;23;55
". 001 Doenças infecciosas intestinais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;3;5
"... 003 Diarréia e gastroenterite orig infec pres";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;2
"... 004 Outras doenças infecciosas intestinais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;3
". 005-006 Tuberculose";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;1;3
"... 005 Tuberculose respiratória";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;1;3
". 007-015 Outras doenças bacterianas";1;-;1;1;-;-;-;-;-;-;-;1;2;-;1;1;1;2;5;19;35
"... 008 Leptospirose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"... 014 Septicemia";-;-;1;1;-;-;-;-;-;-;-;1;1;-;1;-;1;1;5;16;28
"... 015 Infecções com transmissão predom sexual";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
". 016-023 Doenças virais";-;-;-;1;-;-;-;-;1;-;-;2;2;-;-;-;1;-;-;-;7
"... 020 Out febres p/arbovírus e febr hemor virais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"... 023 Doen p/vírus da imunodefic humana (HIV)";-;-;-;1;-;-;-;-;1;-;-;2;2;-;-;-;-;-;-;-;6
". 024-027 Doenças transmitidas por protozoários";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;2
"... 026 Doença de Chagas";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;2
". 031 Restante algumas doenç infec e parasitárias";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;1;-;3
"032-052 NEOPLASIAS";-;-;-;1;-;-;-;-;2;4;4;13;9;19;20;25;16;20;22;44;199
". 032 Neopl malig do lábio, cav oral e faringe";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;1;3
". 033 Neoplasia maligna do esôfago";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;1;4
". 034 Neoplasia maligna do estômago";-;-;-;-;-;-;-;-;-;-;-;1;1;1;1;2;-;1;2;3;12
". 035 Neoplasia maligna do cólon,reto e ânus";-;-;-;-;-;-;-;-;-;-;-;1;-;1;3;-;2;1;2;4;14
". 036 Neopl malig do fígado e vias bil intrahepát";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;3;2;4;11
". 037 Neoplasia maligna do pâncreas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2
". 038 Neoplasia maligna da laringe";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;-;3
". 039 Neopl malig da traquéia,brônquios e pulmões";-;-;-;-;-;-;-;-;-;-;-;-;-;4;1;4;2;4;3;3;21
". 041 Neoplasia maligna da mama";-;-;-;-;-;-;-;-;-;1;2;2;4;4;6;5;-;1;3;4;32
". 042 Neoplasia maligna do colo do útero";-;-;-;-;-;-;-;-;-;-;-;2;2;-;2;1;-;1;2;1;11
". 043 Neopl malig de corpo e partes n/esp útero";-;-;-;-;-;-;-;-;-;1;-;-;1;1;2;1;-;-;-;4;10
". 044 Neoplasia maligna do ovário";-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;2;1;-;1;7
