 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 230015 ACARAPE, 230210 BATURITE, 230270 CAMPOS SALES, 230380 CEDRO, 230495 GUAIUBA, 230540 ICO, 230580 IPU, 230690 JAGUARIBE, 230790 MARTINOPOLE, 230870 MORADA NOVA, 230930 NOVA RUSSAS, 230950 OROS, 231050 PEDRA BRANCA, 231070 PENTECOSTE, 231150 QUIXERE, 231160 REDENCAO, 231310 TABULEIRO DO NORTE, 231330 TAUA, 231380 URUBURETAMA, 231395 VARJOTA, 231400 VARZEA ALEGRE
Sexo: Fem
Período:2022
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Total"
"001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS";-;-;5;1;-;1;-;1;1;-;3;6;6;4;4;8;15;15;30;116;216
". 001 Doenças infecciosas intestinais";-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;5;10
"... 003 Diarréia e gastroenterite orig infec pres";-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;2;7
"... 004 Outras doenças infecciosas intestinais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;3
". 005-006 Tuberculose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;1;4
"... 005 Tuberculose respiratória";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;2
"... 006 Outras tuberculoses";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2
". 007-015 Outras doenças bacterianas";-;-;2;-;-;1;-;1;-;-;1;2;2;2;1;4;6;6;10;48;86
"... 014 Septicemia";-;-;2;-;-;1;-;1;-;-;1;-;2;2;1;1;4;5;7;36;63
". 016-023 Doenças virais";-;-;-;-;-;-;-;-;1;-;1;1;1;1;1;-;-;1;-;-;7
"... 022 Hepatite viral";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;2
"... 023 Doen p/vírus da imunodefic humana (HIV)";-;-;-;-;-;-;-;-;1;-;1;1;1;1;-;-;-;-;-;-;5
". 024-027 Doenças transmitidas por protozoários";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;2
"... 025 Leishmaniose";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"... 026 Doença de Chagas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
". 031 Restante algumas doenç infec e parasitárias";-;-;1;1;-;-;-;-;-;-;-;3;3;1;1;4;8;7;17;61;107
"032-052 NEOPLASIAS";-;-;-;-;1;1;-;3;3;6;14;13;16;29;34;45;50;56;65;88;424
". 032 Neopl malig do lábio, cav oral e faringe";-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;1;3;7
". 033 Neoplasia maligna do esôfago";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;4;2;8
". 034 Neoplasia maligna do estômago";-;-;-;-;-;-;-;-;-;1;-;-;1;2;1;3;5;2;5;2;22
". 035 Neoplasia maligna do cólon,reto e ânus";-;-;-;-;-;-;-;1;1;-;-;-;1;2;1;3;4;6;3;3;25
". 036 Neopl malig do fígado e vias bil intrahepát";-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;2;1;2;2;5;15
". 037 Neoplasia maligna do pâncreas";-;-;-;-;-;-;-;-;-;1;-;2;-;-;2;2;3;2;4;3;19
". 038 Neoplasia maligna da laringe";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;-;-;1;5
". 039 Neopl malig da traquéia,brônquios e pulmões";-;-;-;-;-;-;-;-;-;1;-;-;2;4;9;5;8;15;16;12;72
". 040 Neoplasia maligna da pele";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
". 041 Neoplasia maligna da mama";-;-;-;-;-;-;-;-;-;-;5;2;2;3;6;5;4;9;3;13;52
". 042 Neoplasia maligna do colo do útero";-;-;-;-;-;-;-;-;2;-;1;3;4;3;1;4;3;3;1;2;27
". 043 Neopl malig de corpo e partes n/esp útero";-;-;-;-;-;-;-;-;-;-;1;-;1;1;1;2;2;1;-;2;11
". 044 Neoplasia maligna do ovário";-;-;-;-;-;-;-;-;-;-;1;1;2;2;1;-;2;-;2;3;14
". 046 Neoplasia maligna da bexiga";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;4;2;7
". 047 Neopl malig mening,encéf e out partes SNC";-;-;-;-;1;-;-;-;-;-;2;-;-;2;3;1;1;2;1;-;13
". 048 Linfoma não-Hodgkin";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;2
". 049 Mieloma mult e neopl malig de plasmócitos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;3
". 050 Leucemia";-;-;-;-;-;1;-;-;-;-;1;1;1;-;-;-;-;2;1;2;9
". 051 Neoplasias in situ, benig, comport incert";-;-;-;-;-;-;-;1;-;-;-;1;-;1;1;4;-;-;-;1;9
". 052 Restante de neoplasias malignas";-;-;-;-;-;-;-;1;-;3;3;3;2;5;5;11;13;9;17;31;103
"053-054 D SANGUE E ORG HEMAT E ALGUNS TRANS IMUNIT";-;-;-;-;-;-;-;1;-;-;-;1;-;2;1;-;-;1;3;10;19
". 053 Anemias";-;-;-;-;-;-;-;1;-;-;-;-;-;1;1;-;-;-;3;9;15
". 054 Rest d sangue, org hemat e alg transt imunit";-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;1;-;1;4
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS";-;-;1;-;-;-;-;1;-;-;1;3;5;4;6;7;23;27;15;83;176
". 055 Diabetes mellitus";-;-;-;-;-;-;-;-;-;-;-;2;4;2;4;6;19;23;12;64;136
". 056 Desnutrição";-;-;1;-;-;-;-;1;-;-;-;-;-;1;-;1;-;2;-;11;17
". 057 Rest doenças endócr, nutricion e metabólicas";-;-;-;-;-;-;-;-;-;-;1;1;1;1;2;-;4;2;3;8;23
"058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS";-;-;-;-;-;-;-;-;-;-;1;1;-;1;1;1;2;-;3;12;22
". 058 Transt ment e comport uso subst psicoativas";-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;1;1;-;1;1;7
"... 058.1 Trans ment e comport devid uso álcool";-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;1;-;-;-;4
". 059 Rest transtornos mentais e comportamentais";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;2;11;15
"060-063 DOENÇAS DO SISTEMA NERVOSO";-;-;-;1;-;1;-;2;2;-;1;3;3;4;3;3;7;3;6;77;116
". 060 Meningite";-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;2
". 061 Doença de Alzheimer";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;3;52;58
". 062 Epilepsia";-;-;-;1;-;-;-;-;-;-;1;1;-;-;-;1;2;1;-;2;9
". 063 Restante das doenças do sistema nervoso";-;-;-;-;-;1;-;1;2;-;-;1;2;4;3;1;4;2;3;23;47
"065 DOENÇAS DO OUVIDO E DA APÓFISE MASTÓIDE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;2
"066-072 DOENÇAS DO APARELHO CIRCULATÓRIO";-;-;3;-;-;1;-;1;4;1;3;9;14;19;21;40;65;61;77;343;662
". 066 Febre reumát aguda e doen reum crôn coração";-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;2
". 067 Doenças hipertensivas";-;-;-;-;-;-;-;-;-;-;-;-;-;3;2;7;6;12;11;88;129
". 068 Doenças isquêmicas do coração";-;-;-;-;-;-;-;-;-;1;-;3;7;7;9;18;33;21;25;95;219
"... 068.1 Infarto agudo do miocárdio";-;-;-;-;-;-;-;-;-;-;-;3;7;7;8;16;32;18;21;81;193
". 069 Outras doenças cardíacas";-;-;2;-;-;1;-;1;1;-;1;2;4;4;2;6;10;8;19;58;119
". 070 Doenças cerebrovasculares";-;-;1;-;-;-;-;-;1;-;2;4;1;2;7;6;13;16;19;90;162
". 072 Rest doenças do aparelho circulatório";-;-;-;-;-;-;-;-;-;-;-;-;2;3;1;3;3;4;3;12;31
