 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 220230 CANTO DO BURITI, 220260 CASTELO DO PIAUI, 220370 ESPERANTINA, 220460 HUGO NAPOLEAO, 220550 JOSE DE FREITAS, 220580 LUZILANDIA, 220595 MARCOLANDIA, 220700 OEIRAS, 220780 PAULISTANA, 220790 PEDRO II, 220830 PIRACURUCA, 221000 SAO JOAO DO PIAUI, 221060 SAO RAIMUNDO NONATO
Sexo: Fem
Período:2020
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Total"
"001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS";-;-;2;-;1;-;-;1;1;5;1;5;5;9;15;11;5;25;9;42;137
". 001 Doenças infecciosas intestinais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;4;6
"... 003 Diarréia e gastroenterite orig infec pres";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;3;5
"... 004 Outras doenças infecciosas intestinais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
". 005-006 Tuberculose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;1;-;4
"... 005 Tuberculose respiratória";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;1;-;4
". 007-015 Outras doenças bacterianas";-;-;2;-;-;-;-;-;-;1;-;-;1;2;3;1;-;1;2;5;18
"... 009 Hanseníase";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"... 014 Septicemia";-;-;2;-;-;-;-;-;-;1;-;-;-;2;-;1;-;1;1;5;13
". 016-023 Doenças virais";-;-;-;-;1;-;-;-;-;2;-;-;1;-;-;1;-;-;-;-;5
"... 020 Out febres p/arbovírus e febr hemor virais";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"... 022 Hepatite viral";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"... 023 Doen p/vírus da imunodefic humana (HIV)";-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;1;-;-;-;-;3
". 031 Restante algumas doenç infec e parasitárias";-;-;-;-;-;-;-;1;1;2;1;5;3;7;9;8;5;23;6;33;104
"032-052 NEOPLASIAS";-;-;-;-;-;2;1;1;3;1;1;8;9;9;12;20;11;20;8;29;135
". 032 Neopl malig do lábio, cav oral e faringe";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
". 033 Neoplasia maligna do esôfago";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;2
". 034 Neoplasia maligna do estômago";-;-;-;-;-;-;-;1;-;-;-;-;1;2;-;-;-;-;-;1;5
". 035 Neoplasia maligna do cólon,reto e ânus";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;3
". 036 Neopl malig do fígado e vias bil intrahepát";-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;3;1;4;-;3;13
". 037 Neoplasia maligna do pâncreas";-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;2;-;3;8
". 038 Neoplasia maligna da laringe";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;2
". 039 Neopl malig da traquéia,brônquios e pulmões";-;-;-;-;-;-;-;-;-;-;-;1;1;1;2;2;2;4;1;2;16
". 041 Neoplasia maligna da mama";-;-;-;-;-;-;-;-;-;-;-;1;2;-;3;4;1;2;1;2;16
". 042 Neoplasia maligna do colo do útero";-;-;-;-;-;-;-;-;1;1;-;2;-;-;-;1;-;1;-;3;9
". 043 Neopl malig de corpo e partes n/esp útero";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;-;3
". 044 Neoplasia maligna do ovário";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2;1;2;1;8
". 047 Neopl malig mening,encéf e out partes SNC";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;2
