 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 280020 AQUIDABA, 280120 CANINDE DE SAO FRANCISCO, 280160 CEDRO DE SAO JOAO, 280450 NOSSA SENHORA DA GLORIA, 280460 NOSSA SENHORA DAS DORES, 280550 POCO VERDE, 280600 RIBEIROPOLIS, 280710 SIMAO DIAS
Sexo: Fem
Período:2018
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Total"
"001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS";-;-;-;2;-;-;-;-;-;-;-;3;1;1;-;1;1;5;-;6;20
". 001 Doenças infecciosas intestinais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;3;4
"... 003 Diarréia e gastroenterite orig infec pres";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;3;4
". 007-015 Outras doenças bacterianas";-;-;-;2;-;-;-;-;-;-;-;-;-;1;-;1;1;3;-;3;11
"... 014 Septicemia";-;-;-;2;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;2;7
". 016-023 Doenças virais";-;-;-;-;-;-;-;-;-;-;-;3;1;-;-;-;-;1;-;-;5
"... 022 Hepatite viral";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"... 023 Doen p/vírus da imunodefic humana (HIV)";-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;3
"032-052 NEOPLASIAS";-;-;-;-;1;-;-;-;2;2;4;5;3;6;7;11;6;12;7;16;82
". 034 Neoplasia maligna do estômago";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2;3
". 035 Neoplasia maligna do cólon,reto e ânus";-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;1;-;1;-;1;5
". 036 Neopl malig do fígado e vias bil intrahepát";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;2;-;4
". 037 Neoplasia maligna do pâncreas";-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;2;4
". 039 Neopl malig da traquéia,brônquios e pulmões";-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;1;2;2;-;8
". 041 Neoplasia maligna da mama";-;-;-;-;-;-;-;-;-;2;1;2;1;2;1;2;1;1;-;4;17
". 042 Neoplasia maligna do colo do útero";-;-;-;-;-;-;-;-;1;-;1;-;-;1;2;-;1;-;1;1;8
". 043 Neopl malig de corpo e partes n/esp útero";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;2;-;-;5
". 044 Neoplasia maligna do ovário";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
". 047 Neopl malig mening,encéf e out partes SNC";-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;1;-;2;-;1;6
". 048 Linfoma não-Hodgkin";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;2
". 049 Mieloma mult e neopl malig de plasmócitos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
". 050 Leucemia";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
". 051 Neoplasias in situ, benig, comport incert";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
". 052 Restante de neoplasias malignas";-;-;-;-;1;-;-;-;1;-;-;-;1;-;-;3;1;4;1;4;16
"053-054 D SANGUE E ORG HEMAT E ALGUNS TRANS IMUNIT";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;2;4
". 053 Anemias";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
". 054 Rest d sangue, org hemat e alg transt imunit";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;1;3
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS";-;-;-;-;-;-;-;-;1;-;1;-;-;1;5;9;1;6;8;19;51
". 055 Diabetes mellitus";-;-;-;-;-;-;-;-;1;-;1;-;-;1;3;9;1;6;8;14;44
". 056 Desnutrição";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2
". 057 Rest doenças endócr, nutricion e metabólicas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;3;5
"058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;2
". 058 Transt ment e comport uso subst psicoativas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;2
"060-063 DOENÇAS DO SISTEMA NERVOSO";-;-;-;-;-;1;-;1;-;-;1;-;1;-;-;1;-;-;2;10;17
". 061 Doença de Alzheimer";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;6;7
". 062 Epilepsia";-;-;-;-;-;1;-;1;-;-;1;-;-;-;-;-;-;-;-;-;3
". 063 Restante das doenças do sistema nervoso";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;1;4;7
"066-072 DOENÇAS DO APARELHO CIRCULATÓRIO";-;-;-;-;-;-;1;-;-;1;4;4;2;4;8;8;11;8;14;65;130
". 067 Doenças hipertensivas";-;-;-;-;-;-;-;-;-;-;2;-;-;1;1;4;-;-;1;21;30
". 068 Doenças isquêmicas do coração";-;-;-;-;-;-;-;-;-;-;-;2;2;3;2;1;6;5;2;18;41
"... 068.1 Infarto agudo do miocárdio";-;-;-;-;-;-;-;-;-;-;-;2;2;3;2;1;4;5;2;17;38
". 069 Outras doenças cardíacas";-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;-;-;-;3;4;10
". 070 Doenças cerebrovasculares";-;-;-;-;-;-;1;-;-;1;1;1;-;-;4;2;5;3;7;20;45
". 072 Rest doenças do aparelho circulatório";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;2;4
"073-077 DOENÇAS DO APARELHO RESPIRATÓRIO";-;-;1;1;1;-;2;1;-;-;1;1;1;3;5;4;3;5;6;25;60
". 073 Influenza (gripe)";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
". 074 Pneumonia";-;-;-;1;-;-;-;-;-;-;1;-;-;-;5;1;2;3;4;15;32
". 076 Doenças crônicas das vias aéreas inferiores";-;-;-;-;-;-;1;-;-;-;-;1;1;3;-;1;1;-;2;7;17
"... 076.1 Asma";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
". 077 Restante  doenças do aparelho respiratório";-;-;-;-;1;-;1;1;-;-;-;-;-;-;-;2;-;2;-;3;10
"078-082 DOENÇAS DO APARELHO DIGESTIVO";-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;7;-;4;8;22
". 078 Úlcera gástrica, duodenal e péptica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
". 080 Doenças do fígado";-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;3;-;1;2;8
"... 080.1 Doença alcoólica do fígado";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;-;3
"... 080.2 Fibrose e cirrose do fígado";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
"... 080.3 Outras doenças do fígado";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;2;4
". 082 Rest doenças do aparelho digestivo";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;4;-;3;5;13
"083 DOENÇAS DA PELE E TECIDO SUBCUTÂNEO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;2
"084 DOENÇAS SIST OSTEOMUSC E TECIDO CONJUNTIVO";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;2
"085-087 DOENÇAS DO APARELHO GENITURINÁRIO";-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;1;3;-;1;4;12
". 086 Insuficiência renal";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2;3
". 087 Rest doenças do aparelho geniturinário";-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;3;-;1;2;9
"088-092 GRAVIDEZ, PARTO E PUERPÉRIO";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
". 089 Outras causas obstétricas diretas";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"093-097 ALG AFECÇÕES ORIGIN NO PERÍODO PERINATAL";4;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
". 093 Feto e recemnasc afet fat mat e compl grav";3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
". 097 Rest afec originadas no período perinatal";1;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"098-100 MALF CONGÊN, DEFORM E ANOMAL CROMOSSÔMICAS";1;-;2;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;4
". 098 Malformações congênitas do sistema nervoso";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
". 099 Malf congênitas do aparelho circulatório";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
