 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 290010 ABAIRA, 290020 ABARE, 290270 BARRA, 290400 BONINAL, 290410 BOQUIRA, 290450 BROTAS DE MACAUBAS, 290475 BURITIRAMA, 290755 CATURAMA, 290770 CHORROCHO, 290810 COCOS, 290910 CORIBE, 291077 FEIRA DA MATA, 291250 IBIPITANGA, 291300 IBITIARA, 291410 IPUPIARA, 291980 MACAUBAS, 291990 MACURURE, 292045 MANSIDAO, 292160 MORPARA, 292303 NOVO HORIZONTE, 292320 OLIVEIRA DOS BREJINHOS, 292430 PIATA, 292440 PILAO ARCADO, 292690 RIO DO PIRES
Sexo: Fem
Período:2019
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Total"
"001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS";-;-;-;1;2;-;1;-;-;3;-;1;2;2;1;-;2;5;4;10;34
". 001 Doenças infecciosas intestinais";-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;1;2;5
"... 003 Diarréia e gastroenterite orig infec pres";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;4
"... 004 Outras doenças infecciosas intestinais";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
". 005-006 Tuberculose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"... 005 Tuberculose respiratória";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
". 007-015 Outras doenças bacterianas";-;-;-;1;1;-;-;-;-;1;-;-;2;1;-;-;-;3;2;6;17
"... 014 Septicemia";-;-;-;1;1;-;-;-;-;1;-;-;1;1;-;-;-;3;1;6;15
". 016-023 Doenças virais";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;2
"... 023 Doen p/vírus da imunodefic humana (HIV)";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
". 024-027 Doenças transmitidas por protozoários";-;-;-;-;-;-;-;-;-;2;-;-;-;1;1;-;2;1;-;-;7
"... 025 Leishmaniose";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"... 026 Doença de Chagas";-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;2;1;-;-;6
". 031 Restante algumas doenç infec e parasitárias";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2
"032-052 NEOPLASIAS";-;-;-;-;1;-;1;1;3;2;1;5;6;9;16;15;14;12;16;29;131
". 032 Neopl malig do lábio, cav oral e faringe";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2
". 033 Neoplasia maligna do esôfago";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;3
". 034 Neoplasia maligna do estômago";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;2
". 035 Neoplasia maligna do cólon,reto e ânus";-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;1;-;3;1;8
". 036 Neopl malig do fígado e vias bil intrahepát";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;-;4;7
". 037 Neoplasia maligna do pâncreas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;4
". 038 Neoplasia maligna da laringe";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;-;-;3
". 039 Neopl malig da traquéia,brônquios e pulmões";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;3;2;3;2;3;14
". 040 Neoplasia maligna da pele";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
". 041 Neoplasia maligna da mama";-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;2;3;1;2;2;14
". 042 Neoplasia maligna do colo do útero";-;-;-;-;-;-;-;-;-;-;-;-;-;3;2;-;-;1;-;-;6
". 043 Neopl malig de corpo e partes n/esp útero";-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;-;-;-;-;3
". 044 Neoplasia maligna do ovário";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2
". 046 Neoplasia maligna da bexiga";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2
". 047 Neopl malig mening,encéf e out partes SNC";-;-;-;-;1;-;-;-;1;-;1;-;-;-;-;-;-;-;1;2;6
". 048 Linfoma não-Hodgkin";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
". 050 Leucemia";-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;1;-;-;2;5
