 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 290010 ABAIRA, 290020 ABARE, 290270 BARRA, 290400 BONINAL, 290410 BOQUIRA, 290450 BROTAS DE MACAUBAS, 290475 BURITIRAMA, 290755 CATURAMA, 290770 CHORROCHO, 290810 COCOS, 290910 CORIBE, 291077 FEIRA DA MATA, 291250 IBIPITANGA, 291300 IBITIARA, 291410 IPUPIARA, 291980 MACAUBAS, 291990 MACURURE, 292045 MANSIDAO, 292160 MORPARA, 292303 NOVO HORIZONTE, 292320 OLIVEIRA DOS BREJINHOS, 292430 PIATA, 292440 PILAO ARCADO, 292690 RIO DO PIRES
Sexo: Masc
Período:2017
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Total"
"001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS";-;-;1;-;-;-;-;1;-;2;1;-;2;4;2;5;4;5;2;6;35
". 001 Doenças infecciosas intestinais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2
"... 003 Diarréia e gastroenterite orig infec pres";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2
". 005-006 Tuberculose";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;2;4
"... 005 Tuberculose respiratória";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;2;4
". 007-015 Outras doenças bacterianas";-;-;-;-;-;-;-;-;-;2;-;-;-;1;-;4;2;2;1;2;14
"... 014 Septicemia";-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;4;1;2;1;1;11
". 016-023 Doenças virais";-;-;1;-;-;-;-;1;-;-;1;-;-;-;-;-;1;-;1;-;5
"... 023 Doen p/vírus da imunodefic humana (HIV)";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;2
". 024-027 Doenças transmitidas por protozoários";-;-;-;-;-;-;-;-;-;-;-;-;1;2;1;1;-;2;-;-;7
"... 025 Leishmaniose";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;2
"... 026 Doença de Chagas";-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;2;-;-;5
". 028-030 Helmintíases";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
"... 028 Esquistossomose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
". 031 Restante algumas doenç infec e parasitárias";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;2
"032-052 NEOPLASIAS";-;-;-;-;-;-;-;2;-;2;2;2;5;8;18;10;18;25;19;52;163
". 032 Neopl malig do lábio, cav oral e faringe";-;-;-;-;-;-;-;-;-;-;1;1;1;-;1;-;-;1;-;2;7
". 033 Neoplasia maligna do esôfago";-;-;-;-;-;-;-;-;-;-;-;-;1;2;4;-;-;-;1;5;13
". 034 Neoplasia maligna do estômago";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;2;1;1;3;9
". 035 Neoplasia maligna do cólon,reto e ânus";-;-;-;-;-;-;-;-;-;-;-;-;1;-;3;-;2;1;3;2;12
". 036 Neopl malig do fígado e vias bil intrahepát";-;-;-;-;-;-;-;1;-;-;-;-;1;1;-;1;-;-;1;3;8
". 037 Neoplasia maligna do pâncreas";-;-;-;-;-;-;-;1;-;-;-;-;-;1;1;2;-;-;-;5;10
". 038 Neoplasia maligna da laringe";-;-;-;-;-;-;-;-;-;-;1;-;-;3;1;1;-;1;1;1;9
". 039 Neopl malig da traquéia,brônquios e pulmões";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;3;5;4;2;18
". 041 Neoplasia maligna da mama";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
". 045 Neoplasia maligna da próstata";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;6;10;5;22;44
". 046 Neoplasia maligna da bexiga";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;2
". 047 Neopl malig mening,encéf e out partes SNC";-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;1;-;-;-;4
". 048 Linfoma não-Hodgkin";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
". 049 Mieloma mult e neopl malig de plasmócitos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;2
". 050 Leucemia";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;3
". 052 Restante de neoplasias malignas";-;-;-;-;-;-;-;-;-;2;-;1;-;1;2;-;3;4;1;6;20
"053-054 D SANGUE E ORG HEMAT E ALGUNS TRANS IMUNIT";-;-;1;-;-;-;1;-;1;-;-;-;1;-;-;4;-;1;-;5;14
". 053 Anemias";-;-;1;-;-;-;1;-;1;-;-;-;1;-;-;3;-;1;-;5;13
". 054 Rest d sangue, org hemat e alg transt imunit";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"055-057 D ENDÓCRINAS, NUTRICIONAIS E METABÓLICAS";-;-;1;-;1;-;2;-;1;1;1;2;2;4;4;4;7;12;6;27;75
". 055 Diabetes mellitus";-;-;-;-;-;-;1;-;-;1;-;2;2;4;2;1;7;8;5;9;42
". 056 Desnutrição";-;-;-;-;-;-;-;-;1;-;1;-;-;-;1;-;-;1;1;12;17
". 057 Rest doenças endócr, nutricion e metabólicas";-;-;1;-;1;-;1;-;-;-;-;-;-;-;1;3;-;3;-;6;16
"058-059 TRANSTORNOS MENTAIS E COMPORTAMENTAIS";-;-;-;-;-;-;-;1;-;1;2;-;7;1;4;1;1;-;-;2;20
". 058 Transt ment e comport uso subst psicoativas";-;-;-;-;-;-;-;1;-;1;2;-;7;1;4;1;1;-;-;-;18
"... 058.1 Trans ment e comport devid uso álcool";-;-;-;-;-;-;-;-;-;1;2;-;7;1;4;1;-;-;-;-;16
