 Mortalidade - Brasil
Óbitos p/Residênc por Causa - CID-BR-10 e Faixa Etária det
Município: 290010 ABAIRA, 290020 ABARE, 290270 BARRA, 290400 BONINAL, 290410 BOQUIRA, 290450 BROTAS DE MACAUBAS, 290475 BURITIRAMA, 290755 CATURAMA, 290770 CHORROCHO, 290810 COCOS, 290910 CORIBE, 291077 FEIRA DA MATA, 291250 IBIPITANGA, 291300 IBITIARA, 291410 IPUPIARA, 291980 MACAUBAS, 291990 MACURURE, 292045 MANSIDAO, 292160 MORPARA, 292303 NOVO HORIZONTE, 292320 OLIVEIRA DOS BREJINHOS, 292430 PIATA, 292440 PILAO ARCADO, 292690 RIO DO PIRES
Sexo: Masc
Período:2021
"Causa - CID-BR-10";"0 a 6 dias";"7 a 27 dias";"28 a 364 dias";"1 a 4 anos";"5 a 9 anos";"10 a 14 anos";"15 a 19 anos";"20 a 24 anos";"25 a 29 anos";"30 a 34 anos";"35 a 39 anos";"40 a 44 anos";"45 a 49 anos";"50 a 54 anos";"55 a 59 anos";"60 a 64 anos";"65 a 69 anos";"70 a 74 anos";"75 a 79 anos";"80 anos e mais";"Total"
"001-031 ALGUMAS DOENÇAS INFECCIOSAS E PARASITÁRIAS";-;-;2;2;-;-;-;1;2;3;9;19;11;15;20;22;15;15;15;54;205
". 001 Doenças infecciosas intestinais";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;2;3
"... 003 Diarréia e gastroenterite orig infec pres";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;2
"... 004 Outras doenças infecciosas intestinais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
". 005-006 Tuberculose";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;2;3
"... 005 Tuberculose respiratória";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;2;3
". 007-015 Outras doenças bacterianas";-;-;1;1;-;-;-;-;-;-;1;-;1;2;1;1;-;1;1;8;18
"... 014 Septicemia";-;-;1;1;-;-;-;-;-;-;1;-;1;1;1;1;-;1;1;7;16
". 016-023 Doenças virais";-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;-;-;-;-;-;3
"... 023 Doen p/vírus da imunodefic humana (HIV)";-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;-;-;-;-;-;3
". 024-027 Doenças transmitidas por protozoários";-;-;-;-;-;-;-;-;-;-;-;2;2;1;-;2;-;1;1;1;10
"... 025 Leishmaniose";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
"... 026 Doença de Chagas";-;-;-;-;-;-;-;-;-;-;-;2;2;1;-;2;-;1;1;-;9
". 031 Restante algumas doenç infec e parasitárias";-;-;1;1;-;-;-;1;2;3;7;14;8;12;18;19;15;13;13;41;168
"032-052 NEOPLASIAS";-;-;-;2;-;-;-;2;-;1;1;8;9;12;20;21;24;24;28;58;210
". 032 Neopl malig do lábio, cav oral e faringe";-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;3;-;2;1;3;13
". 033 Neoplasia maligna do esôfago";-;-;-;-;-;-;-;-;-;-;-;2;2;-;2;1;3;1;1;1;13
". 034 Neoplasia maligna do estômago";-;-;-;-;-;-;-;-;-;1;-;1;1;3;1;3;3;1;2;-;16
". 035 Neoplasia maligna do cólon,reto e ânus";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;4;1;2;2;11
". 036 Neopl malig do fígado e vias bil intrahepát";-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;1;2;3;2;10
". 037 Neoplasia maligna do pâncreas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;1;3;7
". 038 Neoplasia maligna da laringe";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;2;1;2;1;10
". 039 Neopl malig da traquéia,brônquios e pulmões";-;-;-;-;-;-;-;-;-;-;-;1;1;1;4;3;2;3;3;4;22
". 045 Neoplasia maligna da próstata";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;2;7;8;24;44
". 046 Neoplasia maligna da bexiga";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;1;-;4
". 047 Neopl malig mening,encéf e out partes SNC";-;-;-;2;-;-;-;2;-;-;-;1;-;-;1;-;1;1;-;-;8
". 048 Linfoma não-Hodgkin";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;1;-;-;-;4
